Start date;End date;Wind onshore [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Solar [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Hydro Run-of-River [MWh] Calculated resolutions;Hydro water reservoir [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Fossil hard coal [MWh] Calculated resolutions;Fossil oil [MWh] Calculated resolutions;Biomass [MWh] Calculated resolutions;Waste [MWh] Calculated resolutions
Jan 7, 2024 1:00 PM;Jan 7, 2024 2:00 PM;7001.0;400.0;4083.0;49105.0;5744.0;2465.0;1205.0;2872.0;15.0;188.0;331.0;93.0
Jan 7, 2024 2:00 PM;Jan 7, 2024 3:00 PM;7459.0;384.0;3789.0;49049.0;5646.0;2024.0;226.0;2794.0;15.0;190.0;330.0;93.0
Jan 7, 2024 3:00 PM;Jan 7, 2024 4:00 PM;7691.0;336.0;3010.0;48854.0;5643.0;1610.0;0.0;2729.0;15.0;189.0;330.0;93.0
Jan 7, 2024 4:00 PM;Jan 7, 2024 5:00 PM;7771.0;403.0;1872.0;48322.0;5703.0;2390.0;459.0;3391.0;14.0;191.0;332.0;90.0
Jan 7, 2024 5:00 PM;Jan 7, 2024 6:00 PM;8069.0;494.0;722.0;48335.0;5908.0;2375.0;661.0;3858.0;14.0;191.0;339.0;90.0
Jan 7, 2024 6:00 PM;Jan 7, 2024 7:00 PM;8505.0;498.0;265.0;48578.0;6253.0;2814.0;1006.0;4388.0;15.0;191.0;341.0;91.0
Jan 7, 2024 7:00 PM;Jan 7, 2024 8:00 PM;9278.0;509.0;0.0;49074.0;6389.0;3271.0;1774.0;4419.0;15.0;190.0;343.0;87.0
Jan 7, 2024 8:00 PM;Jan 7, 2024 9:00 PM;9968.0;508.0;0.0;49155.0;6360.0;3317.0;2254.0;4776.0;15.0;190.0;343.0;75.0
Jan 7, 2024 9:00 PM;Jan 7, 2024 10:00 PM;10349.0;519.0;0.0;49207.0;6381.0;2994.0;1480.0;4861.0;15.0;190.0;343.0;73.0
Jan 7, 2024 10:00 PM;Jan 7, 2024 11:00 PM;10766.0;536.0;0.0;49177.0;6213.0;2477.0;196.0;4623.0;15.0;190.0;343.0;74.0
Jan 7, 2024 11:00 PM;Jan 8, 2024 12:00 AM;10562.0;527.0;0.0;48880.0;5958.0;2202.0;0.0;4677.0;15.0;190.0;343.0;74.0
Jan 8, 2024 12:00 AM;Jan 8, 2024 1:00 AM;10629.0;532.0;0.0;48702.0;5838.0;1853.0;0.0;4711.0;15.0;190.0;343.0;78.0
Jan 8, 2024 1:00 AM;Jan 8, 2024 2:00 AM;10274.0;549.0;0.0;48930.0;5708.0;1941.0;0.0;4139.0;15.0;190.0;342.0;85.0
Jan 8, 2024 2:00 AM;Jan 8, 2024 3:00 AM;10158.0;554.0;0.0;48942.0;5440.0;1788.0;0.0;3428.0;15.0;190.0;338.0;86.0
Jan 8, 2024 3:00 AM;Jan 8, 2024 4:00 AM;10171.0;566.0;0.0;48931.0;5366.0;1560.0;0.0;3521.0;15.0;190.0;338.0;87.0
Jan 8, 2024 4:00 AM;Jan 8, 2024 5:00 AM;10127.0;562.0;0.0;48173.0;5306.0;1380.0;0.0;3661.0;15.0;190.0;336.0;88.0
Jan 8, 2024 5:00 AM;Jan 8, 2024 6:00 AM;10164.0;561.0;0.0;48219.0;5403.0;1358.0;0.0;3736.0;15.0;190.0;337.0;90.0
Jan 8, 2024 6:00 AM;Jan 8, 2024 7:00 AM;10542.0;557.0;0.0;48825.0;5574.0;1468.0;0.0;3885.0;15.0;190.0;341.0;91.0
Jan 8, 2024 7:00 AM;Jan 8, 2024 8:00 AM;10712.0;552.0;0.0;49245.0;5771.0;1865.0;0.0;5604.0;15.0;190.0;341.0;89.0
Jan 8, 2024 8:00 AM;Jan 8, 2024 9:00 AM;10799.0;522.0;248.0;49300.0;6105.0;2860.0;454.0;6989.0;15.0;190.0;343.0;91.0
Jan 8, 2024 9:00 AM;Jan 8, 2024 10:00 AM;10267.0;519.0;368.0;49368.0;6671.0;3850.0;2110.0;7405.0;15.0;189.0;343.0;88.0
Jan 8, 2024 10:00 AM;Jan 8, 2024 11:00 AM;9625.0;495.0;1072.0;49256.0;6901.0;4654.0;3474.0;7506.0;15.0;190.0;343.0;90.0
Jan 8, 2024 11:00 AM;Jan 8, 2024 12:00 PM;9017.0;495.0;2263.0;49183.0;6872.0;4548.0;3451.0;7302.0;14.0;189.0;342.0;83.0
Jan 8, 2024 12:00 PM;Jan 8, 2024 1:00 PM;8856.0;488.0;3294.0;49173.0;6422.0;3234.0;2423.0;6949.0;14.0;191.0;342.0;76.0
Jan 8, 2024 1:00 PM;Jan 8, 2024 2:00 PM;8937.0;459.0;3919.0;49175.0;6102.0;3331.0;755.0;7022.0;14.0;190.0;343.0;76.0
Jan 8, 2024 2:00 PM;Jan 8, 2024 3:00 PM;8779.0;404.0;3857.0;49180.0;6047.0;3588.0;646.0;6873.0;14.0;190.0;343.0;68.0
Jan 8, 2024 3:00 PM;Jan 8, 2024 4:00 PM;8071.0;385.0;3268.0;49177.0;6278.0;3654.0;1206.0;7378.0;15.0;190.0;343.0;71.0
Jan 8, 2024 4:00 PM;Jan 8, 2024 5:00 PM;7403.0;432.0;2089.0;49181.0;6545.0;4254.0;2876.0;7424.0;15.0;191.0;344.0;74.0
Jan 8, 2024 5:00 PM;Jan 8, 2024 6:00 PM;6631.0;490.0;820.0;49185.0;6683.0;4392.0;3127.0;7540.0;11.0;190.0;344.0;75.0
Jan 8, 2024 6:00 PM;Jan 8, 2024 7:00 PM;6352.0;520.0;272.0;49188.0;6942.0;4416.0;3154.0;7556.0;11.0;190.0;340.0;74.0
Jan 8, 2024 7:00 PM;Jan 8, 2024 8:00 PM;6402.0;472.0;0.0;49193.0;7162.0;4611.0;3689.0;7993.0;11.0;190.0;337.0;73.0
Jan 8, 2024 8:00 PM;Jan 8, 2024 9:00 PM;6291.0;369.0;0.0;49213.0;7179.0;4791.0;3902.0;7967.0;14.0;190.0;339.0;72.0
Jan 8, 2024 9:00 PM;Jan 8, 2024 10:00 PM;6104.0;353.0;0.0;49227.0;6958.0;4701.0;2321.0;7882.0;14.0;190.0;343.0;68.0
Jan 8, 2024 10:00 PM;Jan 8, 2024 11:00 PM;6083.0;297.0;0.0;49234.0;6685.0;3767.0;806.0;7226.0;14.0;190.0;343.0;70.0
Jan 8, 2024 11:00 PM;Jan 9, 2024 12:00 AM;5559.0;246.0;0.0;49263.0;6578.0;3736.0;1363.0;7444.0;14.0;190.0;343.0;71.0
Jan 9, 2024 12:00 AM;Jan 9, 2024 1:00 AM;4842.0;244.0;0.0;49279.0;6279.0;3293.0;722.0;7567.0;14.0;190.0;342.0;69.0
Jan 9, 2024 1:00 AM;Jan 9, 2024 2:00 AM;4284.0;233.0;0.0;49334.0;6024.0;3178.0;227.0;7484.0;14.0;190.0;342.0;73.0
Jan 9, 2024 2:00 AM;Jan 9, 2024 3:00 AM;4091.0;234.0;0.0;49326.0;5788.0;3047.0;0.0;7522.0;14.0;190.0;344.0;61.0
Jan 9, 2024 3:00 AM;Jan 9, 2024 4:00 AM;4201.0;302.0;0.0;49329.0;5862.0;2841.0;0.0;7598.0;14.0;190.0;344.0;65.0
Jan 9, 2024 4:00 AM;Jan 9, 2024 5:00 AM;4408.0;269.0;0.0;49507.0;5831.0;2495.0;0.0;7427.0;14.0;190.0;344.0;74.0
Jan 9, 2024 5:00 AM;Jan 9, 2024 6:00 AM;4554.0;232.0;0.0;49603.0;5774.0;2493.0;0.0;7288.0;127.0;190.0;342.0;76.0
Jan 9, 2024 6:00 AM;Jan 9, 2024 7:00 AM;4439.0;227.0;0.0;49767.0;5943.0;3132.0;0.0;7194.0;197.0;191.0;341.0;76.0
Jan 9, 2024 7:00 AM;Jan 9, 2024 8:00 AM;4148.0;210.0;0.0;49858.0;6350.0;3959.0;364.0;7630.0;262.0;190.0;341.0;75.0
Jan 9, 2024 8:00 AM;Jan 9, 2024 9:00 AM;4169.0;202.0;250.0;49904.0;6889.0;4769.0;2417.0;7575.0;345.0;190.0;340.0;75.0
Jan 9, 2024 9:00 AM;Jan 9, 2024 10:00 AM;4182.0;174.0;381.0;49941.0;6966.0;4916.0;3966.0;7833.0;348.0;189.0;340.0;73.0
Jan 9, 2024 10:00 AM;Jan 9, 2024 11:00 AM;4065.0;165.0;1323.0;49921.0;6991.0;4722.0;3494.0;7850.0;349.0;189.0;343.0;73.0
Jan 9, 2024 11:00 AM;Jan 9, 2024 12:00 PM;3894.0;175.0;3243.0;49926.0;6725.0;4382.0;1857.0;7800.0;349.0;190.0;341.0;76.0
Jan 9, 2024 12:00 PM;Jan 9, 2024 1:00 PM;4079.0;167.0;4768.0;49917.0;6413.0;3424.0;1571.0;7689.0;349.0;190.0;341.0;76.0
Jan 9, 2024 1:00 PM;Jan 9, 2024 2:00 PM;4026.0;175.0;5404.0;49839.0;6172.0;3345.0;1406.0;7675.0;465.0;190.0;343.0;76.0
Jan 9, 2024 2:00 PM;Jan 9, 2024 3:00 PM;3925.0;201.0;5297.0;49395.0;6032.0;3604.0;547.0;7712.0;563.0;190.0;342.0;77.0
Jan 9, 2024 3:00 PM;Jan 9, 2024 4:00 PM;3857.0;225.0;4556.0;49676.0;6191.0;3656.0;516.0;7736.0;563.0;190.0;343.0;79.0
Jan 9, 2024 4:00 PM;Jan 9, 2024 5:00 PM;3864.0;237.0;3012.0;49892.0;6359.0;4280.0;874.0;7580.0;367.0;189.0;343.0;76.0
Jan 9, 2024 5:00 PM;Jan 9, 2024 6:00 PM;3370.0;250.0;1211.0;49903.0;6660.0;4853.0;2333.0;7703.0;14.0;190.0;341.0;76.0
Jan 9, 2024 6:00 PM;Jan 9, 2024 7:00 PM;3062.0;268.0;333.0;49904.0;6880.0;4959.0;3477.0;7764.0;14.0;190.0;343.0;76.0
Jan 9, 2024 7:00 PM;Jan 9, 2024 8:00 PM;3107.0;297.0;0.0;49917.0;7058.0;4904.0;4451.0;8029.0;14.0;472.0;342.0;76.0
Jan 9, 2024 8:00 PM;Jan 9, 2024 9:00 PM;3121.0;318.0;0.0;50083.0;7136.0;4510.0;3629.0;8160.0;14.0;1052.0;339.0;76.0
Jan 9, 2024 9:00 PM;Jan 9, 2024 10:00 PM;3044.0;323.0;0.0;50430.0;6852.0;4147.0;2738.0;8002.0;14.0;1057.0;339.0;76.0
Jan 9, 2024 10:00 PM;Jan 9, 2024 11:00 PM;2672.0;331.0;0.0;50575.0;6583.0;3446.0;1056.0;7996.0;14.0;1056.0;343.0;76.0
Jan 9, 2024 11:00 PM;Jan 10, 2024 12:00 AM;2339.0;312.0;0.0;50717.0;6431.0;3582.0;635.0;8074.0;14.0;959.0;341.0;78.0
Jan 10, 2024 12:00 AM;Jan 10, 2024 1:00 AM;2192.0;283.0;0.0;50725.0;6174.0;3237.0;434.0;8077.0;14.0;734.0;343.0;78.0
Jan 10, 2024 1:00 AM;Jan 10, 2024 2:00 AM;2102.0;271.0;0.0;50785.0;5919.0;3137.0;230.0;8045.0;14.0;349.0;343.0;77.0
Jan 10, 2024 2:00 AM;Jan 10, 2024 3:00 AM;2170.0;289.0;0.0;50755.0;5761.0;2913.0;0.0;7917.0;14.0;189.0;341.0;77.0
Jan 10, 2024 3:00 AM;Jan 10, 2024 4:00 AM;2174.0;258.0;0.0;50673.0;5653.0;2637.0;0.0;7937.0;14.0;189.0;342.0;77.0
Jan 10, 2024 4:00 AM;Jan 10, 2024 5:00 AM;2186.0;266.0;0.0;50776.0;5611.0;2292.0;0.0;7698.0;14.0;189.0;342.0;78.0
Jan 10, 2024 5:00 AM;Jan 10, 2024 6:00 AM;2261.0;250.0;0.0;50756.0;5611.0;2316.0;0.0;7850.0;14.0;190.0;337.0;64.0
Jan 10, 2024 6:00 AM;Jan 10, 2024 7:00 AM;2390.0;244.0;0.0;50650.0;5748.0;2796.0;0.0;8045.0;14.0;190.0;342.0;60.0
Jan 10, 2024 7:00 AM;Jan 10, 2024 8:00 AM;2492.0;227.0;0.0;50679.0;6102.0;3884.0;527.0;8233.0;14.0;190.0;343.0;59.0
Jan 10, 2024 8:00 AM;Jan 10, 2024 9:00 AM;2366.0;227.0;300.0;50790.0;6650.0;4913.0;2605.0;8348.0;13.0;190.0;343.0;60.0
Jan 10, 2024 9:00 AM;Jan 10, 2024 10:00 AM;2303.0;241.0;389.0;50784.0;6861.0;5212.0;4671.0;8352.0;12.0;189.0;343.0;58.0
Jan 10, 2024 10:00 AM;Jan 10, 2024 11:00 AM;2196.0;231.0;844.0;50769.0;6838.0;5107.0;4459.0;8301.0;11.0;190.0;336.0;60.0
Jan 10, 2024 11:00 AM;Jan 10, 2024 12:00 PM;2185.0;195.0;1039.0;50776.0;6581.0;4565.0;2764.0;7952.0;250.0;190.0;342.0;70.0
Jan 10, 2024 12:00 PM;Jan 10, 2024 1:00 PM;2204.0;175.0;1039.0;50792.0;6358.0;4095.0;2299.0;7769.0;384.0;190.0;343.0;76.0
Jan 10, 2024 1:00 PM;Jan 10, 2024 2:00 PM;1679.0;244.0;2836.0;50740.0;6237.0;4222.0;2184.0;8205.0;8.0;190.0;342.0;61.0
Jan 10, 2024 2:00 PM;Jan 10, 2024 3:00 PM;1659.0;269.0;2784.0;50740.0;6146.0;4005.0;1532.0;8196.0;8.0;190.0;342.0;60.0
Jan 10, 2024 3:00 PM;Jan 10, 2024 4:00 PM;1686.0;325.0;2205.0;50742.0;6158.0;4227.0;1615.0;8226.0;7.0;189.0;342.0;61.0
Jan 10, 2024 4:00 PM;Jan 10, 2024 5:00 PM;1783.0;337.0;1327.0;50727.0;6473.0;4611.0;3032.0;8224.0;7.0;190.0;342.0;60.0
Jan 10, 2024 5:00 PM;Jan 10, 2024 6:00 PM;2038.0;290.0;578.0;50721.0;6668.0;4861.0;3361.0;8236.0;7.0;190.0;343.0;59.0
Jan 10, 2024 6:00 PM;Jan 10, 2024 7:00 PM;2416.0;292.0;291.0;50711.0;6815.0;4757.0;3922.0;8415.0;6.0;309.0;341.0;58.0
Jan 10, 2024 7:00 PM;Jan 10, 2024 8:00 PM;2842.0;275.0;0.0;50577.0;7015.0;4969.0;3762.0;8358.0;6.0;848.0;341.0;58.0
Jan 10, 2024 8:00 PM;Jan 10, 2024 9:00 PM;3363.0;245.0;0.0;50633.0;7068.0;4878.0;3519.0;8410.0;5.0;845.0;341.0;60.0
Jan 10, 2024 9:00 PM;Jan 10, 2024 10:00 PM;3766.0;205.0;0.0;50673.0;6839.0;4568.0;2128.0;8242.0;5.0;852.0;342.0;59.0
Jan 10, 2024 10:00 PM;Jan 10, 2024 11:00 PM;4077.0;214.0;0.0;50611.0;6614.0;3683.0;856.0;8144.0;6.0;840.0;343.0;61.0
Jan 10, 2024 11:00 PM;Jan 11, 2024 12:00 AM;4214.0;208.0;0.0;50639.0;6480.0;3568.0;360.0;8204.0;6.0;846.0;341.0;61.0
Jan 11, 2024 12:00 AM;Jan 11, 2024 1:00 AM;4389.0;264.0;0.0;50648.0;6172.0;3383.0;113.0;8105.0;2.0;622.0;339.0;62.0
Jan 11, 2024 1:00 AM;Jan 11, 2024 2:00 AM;4288.0;279.0;0.0;50690.0;6059.0;3672.0;0.0;7987.0;2.0;190.0;343.0;60.0
Jan 11, 2024 2:00 AM;Jan 11, 2024 3:00 AM;4439.0;278.0;0.0;50700.0;6028.0;3914.0;0.0;8016.0;1.0;190.0;342.0;60.0
Jan 11, 2024 3:00 AM;Jan 11, 2024 4:00 AM;4815.0;287.0;0.0;50277.0;5902.0;3503.0;0.0;8024.0;0.0;190.0;342.0;59.0
Jan 11, 2024 4:00 AM;Jan 11, 2024 5:00 AM;5338.0;382.0;0.0;50493.0;5647.0;3256.0;0.0;7907.0;0.0;190.0;345.0;61.0
Jan 11, 2024 5:00 AM;Jan 11, 2024 6:00 AM;5294.0;486.0;0.0;49952.0;5633.0;3210.0;0.0;7923.0;158.0;190.0;343.0;62.0
Jan 11, 2024 6:00 AM;Jan 11, 2024 7:00 AM;5265.0;498.0;0.0;49968.0;5674.0;3396.0;0.0;7996.0;225.0;190.0;342.0;61.0
Jan 11, 2024 7:00 AM;Jan 11, 2024 8:00 AM;5155.0;502.0;0.0;49964.0;6195.0;4002.0;987.0;8170.0;304.0;189.0;342.0;59.0
Jan 11, 2024 8:00 AM;Jan 11, 2024 9:00 AM;5567.0;453.0;281.0;49962.0;6802.0;4801.0;3365.0;8188.0;377.0;277.0;341.0;58.0
Jan 11, 2024 9:00 AM;Jan 11, 2024 10:00 AM;6135.0;446.0;383.0;49965.0;6865.0;4913.0;3666.0;8225.0;563.0;661.0;342.0;59.0
Jan 11, 2024 10:00 AM;Jan 11, 2024 11:00 AM;6088.0;498.0;1062.0;50028.0;6847.0;4782.0;3552.0;8261.0;532.0;661.0;339.0;58.0
Jan 11, 2024 11:00 AM;Jan 11, 2024 12:00 PM;5280.0;533.0;2577.0;50058.0;6791.0;4560.0;2249.0;8230.0;461.0;662.0;338.0;60.0
Jan 11, 2024 12:00 PM;Jan 11, 2024 1:00 PM;4503.0;525.0;4056.0;50069.0;6682.0;3738.0;1291.0;8205.0;444.0;661.0;335.0;62.0
Jan 11, 2024 1:00 PM;Jan 11, 2024 2:00 PM;4367.0;476.0;4910.0;50099.0;6565.0;3279.0;961.0;8236.0;260.0;660.0;333.0;68.0
Jan 11, 2024 2:00 PM;Jan 11, 2024 3:00 PM;4721.0;521.0;5051.0;50086.0;6421.0;2832.0;518.0;8268.0;3.0;644.0;329.0;66.0
Jan 11, 2024 3:00 PM;Jan 11, 2024 4:00 PM;5411.0;536.0;4294.0;50072.0;6372.0;3083.0;544.0;7911.0;54.0;238.0;333.0;63.0
Jan 11, 2024 4:00 PM;Jan 11, 2024 5:00 PM;6453.0;533.0;2746.0;50032.0;6242.0;4352.0;993.0;7743.0;187.0;190.0;336.0;63.0
Jan 11, 2024 5:00 PM;Jan 11, 2024 6:00 PM;7504.0;529.0;1066.0;49958.0;6275.0;4288.0;1592.0;7841.0;279.0;190.0;337.0;62.0
Jan 11, 2024 6:00 PM;Jan 11, 2024 7:00 PM;8588.0;541.0;319.0;49982.0;6639.0;4552.0;1958.0;8019.0;380.0;190.0;336.0;64.0
Jan 11, 2024 7:00 PM;Jan 11, 2024 8:00 PM;9395.0;566.0;0.0;49728.0;7005.0;4508.0;2188.0;8163.0;463.0;190.0;334.0;64.0
Jan 11, 2024 8:00 PM;Jan 11, 2024 9:00 PM;9315.0;578.0;0.0;49206.0;7048.0;4714.0;2718.0;8169.0;550.0;190.0;331.0;63.0
Jan 11, 2024 9:00 PM;Jan 11, 2024 10:00 PM;8511.0;570.0;0.0;49142.0;6817.0;4828.0;2914.0;8025.0;546.0;190.0;343.0;64.0
Jan 11, 2024 10:00 PM;Jan 11, 2024 11:00 PM;7548.0;514.0;0.0;49226.0;6657.0;4532.0;1783.0;8065.0;446.0;190.0;345.0;64.0
Jan 11, 2024 11:00 PM;Jan 12, 2024 12:00 AM;6694.0;472.0;0.0;49233.0;6452.0;3888.0;1394.0;8114.0;356.0;190.0;348.0;66.0
Jan 12, 2024 12:00 AM;Jan 12, 2024 1:00 AM;6271.0;493.0;0.0;49248.0;6204.0;3448.0;623.0;8150.0;326.0;190.0;348.0;67.0
Jan 12, 2024 1:00 AM;Jan 12, 2024 2:00 AM;5873.0;492.0;0.0;49269.0;6249.0;3455.0;0.0;7931.0;350.0;190.0;348.0;67.0
Jan 12, 2024 2:00 AM;Jan 12, 2024 3:00 AM;5878.0;532.0;0.0;49278.0;6203.0;3224.0;0.0;7765.0;350.0;190.0;349.0;68.0
Jan 12, 2024 3:00 AM;Jan 12, 2024 4:00 AM;6115.0;506.0;0.0;49280.0;6094.0;3205.0;0.0;7502.0;350.0;190.0;348.0;73.0
Jan 12, 2024 4:00 AM;Jan 12, 2024 5:00 AM;6229.0;510.0;0.0;49302.0;5883.0;3036.0;0.0;7075.0;350.0;190.0;349.0;78.0
Jan 12, 2024 5:00 AM;Jan 12, 2024 6:00 AM;6316.0;506.0;0.0;48851.0;5772.0;2790.0;0.0;6941.0;347.0;190.0;350.0;80.0
Jan 12, 2024 6:00 AM;Jan 12, 2024 7:00 AM;5948.0;522.0;0.0;49115.0;5810.0;2731.0;0.0;7835.0;349.0;190.0;354.0;79.0
Jan 12, 2024 7:00 AM;Jan 12, 2024 8:00 AM;5691.0;513.0;0.0;49195.0;6137.0;3412.0;0.0;8007.0;478.0;190.0;352.0;79.0
Jan 12, 2024 8:00 AM;Jan 12, 2024 9:00 AM;5719.0;477.0;275.0;49049.0;6578.0;4482.0;2717.0;8230.0;550.0;190.0;344.0;77.0
Jan 12, 2024 9:00 AM;Jan 12, 2024 10:00 AM;5369.0;478.0;452.0;49243.0;6794.0;4689.0;3706.0;8344.0;549.0;190.0;338.0;75.0
Jan 12, 2024 10:00 AM;Jan 12, 2024 11:00 AM;5047.0;493.0;1648.0;49313.0;6809.0;4837.0;3538.0;8329.0;572.0;190.0;342.0;74.0
Jan 12, 2024 11:00 AM;Jan 12, 2024 12:00 PM;4572.0;493.0;3816.0;49300.0;6712.0;4608.0;2839.0;8269.0;743.0;190.0;350.0;75.0
Jan 12, 2024 12:00 PM;Jan 12, 2024 1:00 PM;3962.0;508.0;5518.0;49295.0;6727.0;4237.0;1947.0;8229.0;824.0;190.0;353.0;75.0
Jan 12, 2024 1:00 PM;Jan 12, 2024 2:00 PM;3610.0;481.0;6365.0;49286.0;6663.0;4352.0;1521.0;8205.0;960.0;190.0;353.0;78.0
Jan 12, 2024 2:00 PM;Jan 12, 2024 3:00 PM;3560.0;418.0;6370.0;49294.0;6567.0;4156.0;983.0;8010.0;970.0;190.0;348.0;76.0
Jan 12, 2024 3:00 PM;Jan 12, 2024 4:00 PM;3638.0;403.0;5385.0;49303.0;6540.0;4155.0;590.0;7983.0;971.0;190.0;348.0;75.0
Jan 12, 2024 4:00 PM;Jan 12, 2024 5:00 PM;3897.0;376.0;3482.0;49299.0;6579.0;4648.0;721.0;8181.0;996.0;190.0;350.0;74.0
Jan 12, 2024 5:00 PM;Jan 12, 2024 6:00 PM;3980.0;409.0;1319.0;49259.0;6535.0;4744.0;2055.0;8113.0;1047.0;190.0;350.0;74.0
Jan 12, 2024 6:00 PM;Jan 12, 2024 7:00 PM;3892.0;422.0;321.0;49247.0;6771.0;5049.0;2973.0;8025.0;1087.0;190.0;350.0;78.0
Jan 12, 2024 7:00 PM;Jan 12, 2024 8:00 PM;3967.0;461.0;0.0;49234.0;7033.0;4935.0;3227.0;7616.0;1045.0;190.0;353.0;79.0
Jan 12, 2024 8:00 PM;Jan 12, 2024 9:00 PM;3968.0;453.0;0.0;49267.0;7043.0;4975.0;3306.0;7605.0;875.0;190.0;352.0;79.0
Jan 12, 2024 9:00 PM;Jan 12, 2024 10:00 PM;3996.0;439.0;0.0;49334.0;6798.0;4563.0;2311.0;7565.0;740.0;190.0;350.0;81.0
Jan 12, 2024 10:00 PM;Jan 12, 2024 11:00 PM;3601.0;425.0;0.0;49358.0;6534.0;4228.0;1286.0;7605.0;521.0;190.0;352.0;88.0
Jan 12, 2024 11:00 PM;Jan 13, 2024 12:00 AM;3118.0;367.0;0.0;49366.0;6270.0;4257.0;897.0;7475.0;436.0;190.0;353.0;86.0
Jan 13, 2024 12:00 AM;Jan 13, 2024 1:00 AM;2834.0;338.0;0.0;48921.0;6167.0;3944.0;676.0;7623.0;347.0;189.0;353.0;84.0
Jan 13, 2024 1:00 AM;Jan 13, 2024 2:00 AM;2640.0;318.0;0.0;48483.0;6084.0;3393.0;1221.0;7366.0;353.0;189.0;353.0;81.0
Jan 13, 2024 2:00 AM;Jan 13, 2024 3:00 AM;2518.0;295.0;0.0;48055.0;6030.0;2998.0;1126.0;6602.0;356.0;189.0;352.0;87.0
Jan 13, 2024 3:00 AM;Jan 13, 2024 4:00 AM;2332.0;278.0;0.0;48336.0;5849.0;2625.0;801.0;5514.0;354.0;189.0;352.0;89.0
Jan 13, 2024 4:00 AM;Jan 13, 2024 5:00 AM;2065.0;266.0;0.0;47749.0;5763.0;2085.0;742.0;5344.0;355.0;189.0;350.0;85.0
Jan 13, 2024 5:00 AM;Jan 13, 2024 6:00 AM;1840.0;254.0;0.0;48283.0;5590.0;1821.0;309.0;5334.0;355.0;189.0;349.0;82.0
Jan 13, 2024 6:00 AM;Jan 13, 2024 7:00 AM;1645.0;199.0;0.0;48493.0;5400.0;2107.0;96.0;5281.0;353.0;189.0;347.0;84.0
Jan 13, 2024 7:00 AM;Jan 13, 2024 8:00 AM;1585.0;169.0;0.0;48490.0;5520.0;2629.0;361.0;5689.0;350.0;189.0;352.0;84.0
Jan 13, 2024 8:00 AM;Jan 13, 2024 9:00 AM;1535.0;215.0;257.0;48448.0;5895.0;3127.0;525.0;6550.0;350.0;189.0;350.0;82.0
Jan 13, 2024 9:00 AM;Jan 13, 2024 10:00 AM;1451.0;181.0;416.0;48350.0;6223.0;4107.0;1063.0;6872.0;350.0;189.0;353.0;82.0
Jan 13, 2024 10:00 AM;Jan 13, 2024 11:00 AM;1430.0;150.0;1402.0;48296.0;6334.0;4702.0;2162.0;7467.0;351.0;189.0;353.0;82.0
Jan 13, 2024 11:00 AM;Jan 13, 2024 12:00 PM;1448.0;206.0;3243.0;48291.0;6278.0;4677.0;2730.0;7526.0;351.0;356.0;351.0;82.0
Jan 13, 2024 12:00 PM;Jan 13, 2024 1:00 PM;1437.0;159.0;4773.0;48883.0;6096.0;4354.0;2245.0;7804.0;351.0;900.0;350.0;81.0
Jan 13, 2024 1:00 PM;Jan 13, 2024 2:00 PM;1241.0;138.0;5822.0;49047.0;5928.0;4124.0;1093.0;7790.0;351.0;1298.0;350.0;82.0
Jan 13, 2024 2:00 PM;Jan 13, 2024 3:00 PM;1110.0;114.0;6250.0;48963.0;5789.0;3860.0;1079.0;8002.0;351.0;1304.0;349.0;82.0
Jan 13, 2024 3:00 PM;Jan 13, 2024 4:00 PM;1095.0;81.0;5650.0;48777.0;5748.0;3755.0;54.0;7709.0;351.0;824.0;349.0;83.0
Jan 13, 2024 4:00 PM;Jan 13, 2024 5:00 PM;1030.0;42.0;3716.0;48982.0;5909.0;3864.0;714.0;7796.0;351.0;540.0;349.0;81.0
Jan 13, 2024 5:00 PM;Jan 13, 2024 6:00 PM;1032.0;105.0;1332.0;48981.0;6182.0;4034.0;1034.0;8024.0;351.0;190.0;346.0;82.0
Jan 13, 2024 6:00 PM;Jan 13, 2024 7:00 PM;1152.0;92.0;308.0;48976.0;6468.0;4216.0;1942.0;8176.0;351.0;240.0;349.0;81.0
Jan 13, 2024 7:00 PM;Jan 13, 2024 8:00 PM;1355.0;69.0;0.0;49026.0;6713.0;4565.0;2671.0;8221.0;361.0;210.0;350.0;80.0
Jan 13, 2024 8:00 PM;Jan 13, 2024 9:00 PM;1376.0;84.0;0.0;49120.0;6770.0;4699.0;2843.0;8226.0;536.0;189.0;347.0;80.0
Jan 13, 2024 9:00 PM;Jan 13, 2024 10:00 PM;1181.0;46.0;0.0;49121.0;6595.0;4668.0;1600.0;8147.0;566.0;189.0;352.0;84.0
Jan 13, 2024 10:00 PM;Jan 13, 2024 11:00 PM;1067.0;84.0;0.0;49124.0;6411.0;4206.0;937.0;7797.0;502.0;189.0;350.0;84.0
Jan 13, 2024 11:00 PM;Jan 14, 2024 12:00 AM;1033.0;54.0;0.0;49266.0;6286.0;3758.0;857.0;7734.0;383.0;189.0;348.0;84.0
Jan 14, 2024 12:00 AM;Jan 14, 2024 1:00 AM;1052.0;48.0;0.0;49863.0;6098.0;3392.0;871.0;8037.0;371.0;189.0;345.0;86.0
