"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"24/03/2024 06:00:00 - 24/03/2024 07:00:00","BZN|FR","9783.08","10104.35","10104.35","9700.00"
"24/03/2024 07:00:00 - 24/03/2024 08:00:00","BZN|FR","9662.91","10517.73","10517.73","9794.00"
"24/03/2024 08:00:00 - 24/03/2024 09:00:00","BZN|FR","9655.76","10471.33","10471.33","9715.00"
"24/03/2024 09:00:00 - 24/03/2024 10:00:00","BZN|FR","9646.65","10412.28","10412.28","9620.00"
"24/03/2024 10:00:00 - 24/03/2024 11:00:00","BZN|FR","9637.29","10349.36","10298.37","9889.00"
"24/03/2024 11:00:00 - 24/03/2024 12:00:00","BZN|FR","9846.23","10394.56","10367.23","10455.00"
"24/03/2024 12:00:00 - 24/03/2024 13:00:00","BZN|FR","10052.87","10440.36","10416.96","10813.00"
"24/03/2024 13:00:00 - 24/03/2024 14:00:00","BZN|FR","10260.53","10484.94","10464.30","10872.00"
"24/03/2024 14:00:00 - 24/03/2024 15:00:00","BZN|FR","9764.00","10152.89","10133.78","10707.00"
"24/03/2024 15:00:00 - 24/03/2024 16:00:00","BZN|FR","9266.76","9817.99","9803.28","10263.00"
"24/03/2024 16:00:00 - 24/03/2024 17:00:00","BZN|FR","8769.20","9482.51","9470.61","9501.00"
"24/03/2024 17:00:00 - 24/03/2024 18:00:00","BZN|FR","7389.23","8131.00","8121.44","8570.00"
"24/03/2024 18:00:00 - 24/03/2024 19:00:00","BZN|FR","6018.77","6780.62","6770.86","7032.00"
"24/03/2024 19:00:00 - 24/03/2024 20:00:00","BZN|FR","4657.95","5430.98","5421.62","5431.00"
"24/03/2024 20:00:00 - 24/03/2024 21:00:00","BZN|FR","4143.84","4655.05","4645.20","4302.00"
"24/03/2024 21:00:00 - 24/03/2024 22:00:00","BZN|FR","3632.01","3879.94","3870.93","3737.00"
"24/03/2024 22:00:00 - 24/03/2024 23:00:00","BZN|FR","3132.05","3111.34","3103.08","3359.00"
"24/03/2024 23:00:00 - 25/03/2024 00:00:00","BZN|FR","2855.53","2795.58","2786.46","2882.00"
"25/03/2024 00:00:00 - 25/03/2024 01:00:00","BZN|FR","2607.79","2701.99","2701.99","2402.00"
"25/03/2024 01:00:00 - 25/03/2024 02:00:00","BZN|FR","2212.51","2387.38","2387.38","1946.00"
"25/03/2024 02:00:00 - 25/03/2024 03:00:00","BZN|FR","2116.65","2264.36","2264.36","1642.00"
"25/03/2024 03:00:00 - 25/03/2024 04:00:00","BZN|FR","2033.31","2152.26","2152.26","1503.00"
"25/03/2024 04:00:00 - 25/03/2024 05:00:00","BZN|FR","1964.63","2055.17","2055.17","1594.00"
"25/03/2024 05:00:00 - 25/03/2024 06:00:00","BZN|FR","2687.50","2815.69","2815.69","1988.00"
"25/03/2024 06:00:00 - 25/03/2024 07:00:00","BZN|FR","3424.06","3595.50","3595.50","2673.00"
"25/03/2024 07:00:00 - 25/03/2024 08:00:00","BZN|FR","4166.42","4298.08","4298.08","3455.00"
"25/03/2024 08:00:00 - 25/03/2024 09:00:00","BZN|FR","4294.74","4203.88","4203.88","4207.00"
"25/03/2024 09:00:00 - 25/03/2024 10:00:00","BZN|FR","4425.37","4064.53","4064.53","4151.00"
"25/03/2024 10:00:00 - 25/03/2024 11:00:00","BZN|FR","4556.60","3892.70","4118.65","3609.00"
"25/03/2024 11:00:00 - 25/03/2024 12:00:00","BZN|FR","4923.84","4306.44","4498.38","4244.00"
"25/03/2024 12:00:00 - 25/03/2024 13:00:00","BZN|FR","5292.78","4713.91","4875.30","4922.00"
"25/03/2024 13:00:00 - 25/03/2024 14:00:00","BZN|FR","5662.30","5113.91","5248.24","5049.00"
"25/03/2024 14:00:00 - 25/03/2024 15:00:00","BZN|FR","6184.65","5491.27","5612.87","5185.00"
"25/03/2024 15:00:00 - 25/03/2024 16:00:00","BZN|FR","6707.33","5869.78","5979.44","6082.00"
"25/03/2024 16:00:00 - 25/03/2024 17:00:00","BZN|FR","7230.28","6244.17","6344.29","6996.00"
"25/03/2024 17:00:00 - 25/03/2024 18:00:00","BZN|FR","7257.34","6351.49","6448.91","7561.00"
"25/03/2024 18:00:00 - 25/03/2024 19:00:00","BZN|FR","7283.68","6458.04","6552.63","7507.00"
"25/03/2024 19:00:00 - 25/03/2024 20:00:00","BZN|FR","7310.23","6565.86","6656.33","6951.00"
"25/03/2024 20:00:00 - 25/03/2024 21:00:00","BZN|FR","7365.64","6975.29","7060.00","7021.00"
"25/03/2024 21:00:00 - 25/03/2024 22:00:00","BZN|FR","7421.09","7384.74","7463.96","7867.00"
"25/03/2024 22:00:00 - 25/03/2024 23:00:00","BZN|FR","7477.65","7792.12","7868.53","8001.00"
"25/03/2024 23:00:00 - 26/03/2024 00:00:00","BZN|FR","7134.74","7596.00","7669.57","7863.00"
"26/03/2024 00:00:00 - 26/03/2024 01:00:00","BZN|FR","7792.20","8104.97","8104.97","7769.00"
"26/03/2024 01:00:00 - 26/03/2024 02:00:00","BZN|FR","7381.31","7602.24","7602.24","7508.00"
"26/03/2024 02:00:00 - 26/03/2024 03:00:00","BZN|FR","7021.65","7177.97","7177.97","6954.00"
"26/03/2024 03:00:00 - 26/03/2024 04:00:00","BZN|FR","6663.98","6756.34","6756.34","6336.00"
"26/03/2024 04:00:00 - 26/03/2024 05:00:00","BZN|FR","6307.18","6337.70","6337.70","5851.00"
"26/03/2024 05:00:00 - 26/03/2024 06:00:00","BZN|FR","5764.82","5877.09","5877.09","5190.00"
"26/03/2024 06:00:00 - 26/03/2024 07:00:00","BZN|FR","5221.08","5414.39","5414.39","4368.00"
"26/03/2024 07:00:00 - 26/03/2024 08:00:00","BZN|FR","4676.26","4162.79","4162.79","3991.00"
"26/03/2024 08:00:00 - 26/03/2024 09:00:00","BZN|FR","4243.43","4061.04","4061.04","3860.00"
"26/03/2024 09:00:00 - 26/03/2024 10:00:00","BZN|FR","3810.75","3909.26","3909.26","3645.00"
"26/03/2024 10:00:00 - 26/03/2024 11:00:00","BZN|FR","3380.99","3719.68","3594.98","3414.00"
"26/03/2024 11:00:00 - 26/03/2024 12:00:00","BZN|FR","3467.08","3843.57","3781.42","3133.00"
"26/03/2024 12:00:00 - 26/03/2024 13:00:00","BZN|FR","3555.65","3956.52","3927.80","3274.00"
"26/03/2024 13:00:00 - 26/03/2024 14:00:00","BZN|FR","3644.32","4064.13","4052.97","3875.00"
"26/03/2024 14:00:00 - 26/03/2024 15:00:00","BZN|FR","3565.08","4466.77","4472.34","4156.00"
"26/03/2024 15:00:00 - 26/03/2024 16:00:00","BZN|FR","3486.66","4872.57","4884.12","4566.00"
"26/03/2024 16:00:00 - 26/03/2024 17:00:00","BZN|FR","3408.93","5275.26","5295.08","4707.00"
"26/03/2024 17:00:00 - 26/03/2024 18:00:00","BZN|FR","3522.61","5353.59","5371.95","4774.00"
"26/03/2024 18:00:00 - 26/03/2024 19:00:00","BZN|FR","3635.84","5432.53","5454.85","5243.00"
"26/03/2024 19:00:00 - 26/03/2024 20:00:00","BZN|FR","3748.73","5513.99","5536.93","6463.00"
"26/03/2024 20:00:00 - 26/03/2024 21:00:00","BZN|FR","3916.10","5792.23","5812.22","6846.00"
"26/03/2024 21:00:00 - 26/03/2024 22:00:00","BZN|FR","4083.70","6069.62","6088.27","7115.00"
"26/03/2024 22:00:00 - 26/03/2024 23:00:00","BZN|FR","4251.72","6345.43","6366.31","7276.00"
"26/03/2024 23:00:00 - 27/03/2024 00:00:00","BZN|FR","4555.43","6006.79","6028.87","7320.00"
"27/03/2024 00:00:00 - 27/03/2024 01:00:00","BZN|FR","7095.27","7131.77","7131.77","7447.00"
"27/03/2024 01:00:00 - 27/03/2024 02:00:00","BZN|FR","6237.26","6331.02","6331.02","6028.00"
"27/03/2024 02:00:00 - 27/03/2024 03:00:00","BZN|FR","6454.42","6085.36","6085.36","4661.00"
"27/03/2024 03:00:00 - 27/03/2024 04:00:00","BZN|FR","6674.84","5839.61","5839.61","4270.00"
"27/03/2024 04:00:00 - 27/03/2024 05:00:00","BZN|FR","6897.62","5595.87","5595.87","4671.00"
"27/03/2024 05:00:00 - 27/03/2024 06:00:00","BZN|FR","6855.32","5844.70","5844.70","4889.00"
"27/03/2024 06:00:00 - 27/03/2024 07:00:00","BZN|FR","6812.92","6090.49","6090.49","4691.00"
"27/03/2024 07:00:00 - 27/03/2024 08:00:00","BZN|FR","6771.27","5307.51","5307.51","4760.00"
"27/03/2024 08:00:00 - 27/03/2024 09:00:00","BZN|FR","7038.12","5770.92","5770.92","5208.00"
"27/03/2024 09:00:00 - 27/03/2024 10:00:00","BZN|FR","7306.30","6244.65","6244.65","5232.00"
"27/03/2024 10:00:00 - 27/03/2024 11:00:00","BZN|FR","7576.56","6745.61","6635.62","5738.00"
"27/03/2024 11:00:00 - 27/03/2024 12:00:00","BZN|FR","8460.40","7695.49","7619.22","6817.00"
"27/03/2024 12:00:00 - 27/03/2024 13:00:00","BZN|FR","9345.03","8665.26","8585.28","7885.00"
"27/03/2024 13:00:00 - 27/03/2024 14:00:00","BZN|FR","10231.10","9640.53","9556.96","9102.00"
"27/03/2024 14:00:00 - 27/03/2024 15:00:00","BZN|FR","10167.45","9374.93","9290.61","9421.00"
"27/03/2024 15:00:00 - 27/03/2024 16:00:00","BZN|FR","10106.72","9112.11","9034.82","9282.00"
"27/03/2024 16:00:00 - 27/03/2024 17:00:00","BZN|FR","10047.43","8850.07","8757.35","9315.00"
"27/03/2024 17:00:00 - 27/03/2024 18:00:00","BZN|FR","9934.12","9286.98","9197.82","8882.00"
"27/03/2024 18:00:00 - 27/03/2024 19:00:00","BZN|FR","9822.38","9724.21","9641.42","8542.00"
"27/03/2024 19:00:00 - 27/03/2024 20:00:00","BZN|FR","9711.07","10161.76","10082.88","9217.00"
"27/03/2024 20:00:00 - 27/03/2024 21:00:00","BZN|FR","10585.63","11080.81","11005.83","10309.00"
"27/03/2024 21:00:00 - 27/03/2024 22:00:00","BZN|FR","11460.66","12000.49","11928.20","11280.00"
"27/03/2024 22:00:00 - 27/03/2024 23:00:00","BZN|FR","12336.28","12920.94","12851.36","12430.00"
"27/03/2024 23:00:00 - 28/03/2024 00:00:00","BZN|FR","12416.78","13142.57","13077.40","12229.00"
"28/03/2024 00:00:00 - 28/03/2024 01:00:00","BZN|FR","13241.80","14148.12","14148.12","11952.00"
"28/03/2024 01:00:00 - 28/03/2024 02:00:00","BZN|FR","13564.60","14468.03","14468.03","12503.00"
"28/03/2024 02:00:00 - 28/03/2024 03:00:00","BZN|FR","14484.36","15314.87","15314.87","12748.00"
"28/03/2024 03:00:00 - 28/03/2024 04:00:00","BZN|FR","15404.53","16155.35","16155.35","13487.00"
"28/03/2024 04:00:00 - 28/03/2024 05:00:00","BZN|FR","16325.46","16999.81","16999.81","13912.00"
"28/03/2024 05:00:00 - 28/03/2024 06:00:00","BZN|FR","16357.60","16892.48","16892.48","13433.00"
"28/03/2024 06:00:00 - 28/03/2024 07:00:00","BZN|FR","16389.18","16780.15","16780.15","13316.00"
"28/03/2024 07:00:00 - 28/03/2024 08:00:00","BZN|FR","16421.55","14722.04","14722.04","13137.00"
"28/03/2024 08:00:00 - 28/03/2024 09:00:00","BZN|FR","16739.83","15482.21","15482.21","13284.00"
"28/03/2024 09:00:00 - 28/03/2024 10:00:00","BZN|FR","17059.46","16124.17","16124.17","13497.00"
"28/03/2024 10:00:00 - 28/03/2024 11:00:00","BZN|FR","17379.20","16685.93","15936.58","14519.00"
"28/03/2024 11:00:00 - 28/03/2024 12:00:00","BZN|FR","17739.75","17280.04","16793.96","14998.00"
"28/03/2024 12:00:00 - 28/03/2024 13:00:00","BZN|FR","18100.78","17851.10","17516.52","15503.00"
"28/03/2024 13:00:00 - 28/03/2024 14:00:00","BZN|FR","18460.25","18404.86","18145.09","15610.00"
"28/03/2024 14:00:00 - 28/03/2024 15:00:00","BZN|FR","18306.09","18312.82","18115.34","15663.00"
"28/03/2024 15:00:00 - 28/03/2024 16:00:00","BZN|FR","18151.15","18221.21","18061.66","15724.00"
"28/03/2024 16:00:00 - 28/03/2024 17:00:00","BZN|FR","17996.16","18116.04","17987.88","15942.00"
"28/03/2024 17:00:00 - 28/03/2024 18:00:00","BZN|FR","17404.78","17313.03","17208.72","15779.00"
"28/03/2024 18:00:00 - 28/03/2024 19:00:00","BZN|FR","16813.29","16506.48","16430.26","15029.00"
"28/03/2024 19:00:00 - 28/03/2024 20:00:00","BZN|FR","16221.58","15702.62","15638.88","14269.00"
"28/03/2024 20:00:00 - 28/03/2024 21:00:00","BZN|FR","15639.17","15176.95","15114.46","14097.00"
"28/03/2024 21:00:00 - 28/03/2024 22:00:00","BZN|FR","15056.97","14649.37","14587.06","13539.00"
"28/03/2024 22:00:00 - 28/03/2024 23:00:00","BZN|FR","14476.78","14118.97","14064.65","13176.00"
"28/03/2024 23:00:00 - 29/03/2024 00:00:00","BZN|FR","13808.31","13174.69","13129.50","12431.00"
"29/03/2024 00:00:00 - 29/03/2024 01:00:00","BZN|FR","12323.39","12544.92","12544.92","11776.00"
"29/03/2024 01:00:00 - 29/03/2024 02:00:00","BZN|FR","11459.82","11784.34","11784.34","10616.00"
"29/03/2024 02:00:00 - 29/03/2024 03:00:00","BZN|FR","11286.66","11533.41","11533.41","9878.00"
"29/03/2024 03:00:00 - 29/03/2024 04:00:00","BZN|FR","11104.25","11297.27","11297.27","9082.00"
"29/03/2024 04:00:00 - 29/03/2024 05:00:00","BZN|FR","10922.27","11067.39","11067.39","9035.00"
"29/03/2024 05:00:00 - 29/03/2024 06:00:00","BZN|FR","11114.01","10632.77","10632.77","9041.00"
"29/03/2024 06:00:00 - 29/03/2024 07:00:00","BZN|FR","11309.01","10191.05","10191.05","9042.00"
"29/03/2024 07:00:00 - 29/03/2024 08:00:00","BZN|FR","11504.02","10047.65","10047.65","8902.00"
"29/03/2024 08:00:00 - 29/03/2024 09:00:00","BZN|FR","11645.96","10175.60","10175.60","8853.00"
"29/03/2024 09:00:00 - 29/03/2024 10:00:00","BZN|FR","11788.77","10211.91","10211.91","8698.00"
"29/03/2024 10:00:00 - 29/03/2024 11:00:00","BZN|FR","11931.77","10190.86","9795.54","8329.00"
"29/03/2024 11:00:00 - 29/03/2024 12:00:00","BZN|FR","12010.37","10316.55","10075.36","8698.00"
"29/03/2024 12:00:00 - 29/03/2024 13:00:00","BZN|FR","12089.58","10425.66","10264.71","9153.00"
"29/03/2024 13:00:00 - 29/03/2024 14:00:00","BZN|FR","12170.11","10524.74","10396.98","9130.00"
"29/03/2024 14:00:00 - 29/03/2024 15:00:00","BZN|FR","11111.95","9659.48","9570.24","8636.00"
"29/03/2024 15:00:00 - 29/03/2024 16:00:00","BZN|FR","10054.38","8798.65","8729.92","8069.00"
"29/03/2024 16:00:00 - 29/03/2024 17:00:00","BZN|FR","9001.20","7936.66","7877.03","7579.00"
"29/03/2024 17:00:00 - 29/03/2024 18:00:00","BZN|FR","8635.02","7456.42","7418.72","6400.00"
"29/03/2024 18:00:00 - 29/03/2024 19:00:00","BZN|FR","8274.63","6984.87","6967.29","5804.00"
"29/03/2024 19:00:00 - 29/03/2024 20:00:00","BZN|FR","7919.21","6519.19","6511.87","5372.00"
"29/03/2024 20:00:00 - 29/03/2024 21:00:00","BZN|FR","7721.38","6469.23","6458.59","5488.00"
"29/03/2024 21:00:00 - 29/03/2024 22:00:00","BZN|FR","7524.11","6419.81","6407.53","5704.00"
"29/03/2024 22:00:00 - 29/03/2024 23:00:00","BZN|FR","7327.74","6370.42","6363.10","5664.00"
"29/03/2024 23:00:00 - 30/03/2024 00:00:00","BZN|FR","6704.83","5795.26","5795.37","5102.00"
"30/03/2024 00:00:00 - 30/03/2024 01:00:00","BZN|FR","5296.87","4912.03","4912.03","4325.00"
"30/03/2024 01:00:00 - 30/03/2024 02:00:00","BZN|FR","4724.83","4574.78","4574.78","4054.00"
"30/03/2024 02:00:00 - 30/03/2024 03:00:00","BZN|FR","4310.61","4099.69","4099.69","3656.00"
"30/03/2024 03:00:00 - 30/03/2024 04:00:00","BZN|FR","3895.17","3622.24","3622.24","3413.00"
"30/03/2024 04:00:00 - 30/03/2024 05:00:00","BZN|FR","3480.12","3148.44","3148.44","3291.00"
"30/03/2024 05:00:00 - 30/03/2024 06:00:00","BZN|FR","3274.93","2897.68","2897.68","3219.00"
"30/03/2024 06:00:00 - 30/03/2024 07:00:00","BZN|FR","3072.35","2644.10","2644.10","3103.00"
"30/03/2024 07:00:00 - 30/03/2024 08:00:00","BZN|FR","2870.49","3266.64","3266.64","2940.00"
"30/03/2024 08:00:00 - 30/03/2024 09:00:00","BZN|FR","2758.71","3148.96","3148.96","2939.00"
"30/03/2024 09:00:00 - 30/03/2024 10:00:00","BZN|FR","2647.48","2998.74","2998.74","2936.00"
"30/03/2024 10:00:00 - 30/03/2024 11:00:00","BZN|FR","2540.87","2841.97","2850.06","2844.00"
"30/03/2024 11:00:00 - 30/03/2024 12:00:00","BZN|FR","2688.23","2824.83","2838.90","2774.00"
"30/03/2024 12:00:00 - 30/03/2024 13:00:00","BZN|FR","2837.46","2803.42","2823.41","3017.00"
"30/03/2024 13:00:00 - 30/03/2024 14:00:00","BZN|FR","2990.96","2788.20","2806.41","2793.00"
"30/03/2024 14:00:00 - 30/03/2024 15:00:00","BZN|FR","3005.56","3007.12","3024.89","2520.00"
"30/03/2024 15:00:00 - 30/03/2024 16:00:00","BZN|FR","3025.66","3232.90","3247.89","2780.00"
"30/03/2024 16:00:00 - 30/03/2024 17:00:00","BZN|FR","3047.53","3464.19","3477.60","3425.00"
"30/03/2024 17:00:00 - 30/03/2024 18:00:00","BZN|FR","3051.16","3645.17","3668.39","3714.00"
"30/03/2024 18:00:00 - 30/03/2024 19:00:00","BZN|FR","3059.43","3837.86","3866.75","3881.00"
"30/03/2024 19:00:00 - 30/03/2024 20:00:00","BZN|FR","3069.79","4037.49","4067.31","3776.00"
"30/03/2024 20:00:00 - 30/03/2024 21:00:00","BZN|FR","3764.82","4855.70","4881.66","4182.00"
"30/03/2024 21:00:00 - 30/03/2024 22:00:00","BZN|FR","4463.76","5673.78","5699.22","5364.00"
"30/03/2024 22:00:00 - 30/03/2024 23:00:00","BZN|FR","5162.94","6490.80","6516.97","6370.00"
"30/03/2024 23:00:00 - 31/03/2024 00:00:00","BZN|FR","5227.76","6876.03","6903.21","6725.00"
"31/03/2024 00:00:00 - 31/03/2024 01:00:00 (CET)","BZN|FR","8107.50","7901.95","7901.95","6828.00"
"31/03/2024 01:00:00 (CET) - 31/03/2024 03:00:00 (CEST)","BZN|FR","8374.69","8015.53","8015.53","6985.00"
"31/03/2024 03:00:00 (CEST) - 31/03/2024 04:00:00","BZN|FR","8181.11","7935.06","7935.06","7245.00"
"31/03/2024 04:00:00 - 31/03/2024 05:00:00","BZN|FR","7991.10","7855.54","7855.54","7345.00"
"31/03/2024 05:00:00 - 31/03/2024 06:00:00","BZN|FR","7801.97","7774.86","7774.86","6701.00"
"31/03/2024 06:00:00 - 31/03/2024 07:00:00","BZN|FR","7270.46","7391.84","7391.84","6327.00"
"31/03/2024 07:00:00 - 31/03/2024 08:00:00","BZN|FR","6738.70","6657.32","6657.32","6082.00"
"31/03/2024 08:00:00 - 31/03/2024 09:00:00","BZN|FR","6207.32","6517.53","6517.53","6290.00"
"31/03/2024 09:00:00 - 31/03/2024 10:00:00","BZN|FR","5906.59","6459.25","6459.25","6402.00"
"31/03/2024 10:00:00 - 31/03/2024 11:00:00","BZN|FR","5605.93","6353.55","6623.63","6091.00"
"31/03/2024 11:00:00 - 31/03/2024 12:00:00","BZN|FR","5306.20","6238.63","6461.06","5705.00"
"31/03/2024 12:00:00 - 31/03/2024 13:00:00","BZN|FR","6126.53","7039.65","7230.87","5856.00"
"31/03/2024 13:00:00 - 31/03/2024 14:00:00","BZN|FR","6947.13","7839.24","8003.92","6917.00"
"31/03/2024 14:00:00 - 31/03/2024 15:00:00","BZN|FR","7767.65","8634.68","8779.91","7993.00"
"31/03/2024 15:00:00 - 31/03/2024 16:00:00","BZN|FR","8246.69","8504.02","8628.38","9009.00"
"31/03/2024 16:00:00 - 31/03/2024 17:00:00","BZN|FR","8725.77","8367.27","8478.42","8622.00"
"31/03/2024 17:00:00 - 31/03/2024 18:00:00","BZN|FR","9205.10","8224.05","8327.57","8314.00"
"31/03/2024 18:00:00 - 31/03/2024 19:00:00","BZN|FR","8445.04","7352.94","7453.60","7484.00"
"31/03/2024 19:00:00 - 31/03/2024 20:00:00","BZN|FR","7684.25","6485.21","6580.24","6452.00"
"31/03/2024 20:00:00 - 31/03/2024 21:00:00","BZN|FR","6922.57","5618.89","5706.72","6137.00"
"31/03/2024 21:00:00 - 31/03/2024 22:00:00","BZN|FR","6818.07","5723.41","5807.23","5528.00"
"31/03/2024 22:00:00 - 31/03/2024 23:00:00","BZN|FR","6713.77","5825.72","5908.71","4806.00"
"31/03/2024 23:00:00 - 01/04/2024 00:00:00","BZN|FR","6610.25","5927.37","6008.41","4877.00"
"01/04/2024 00:00:00 - 01/04/2024 01:00:00","BZN|FR","5602.33","6349.57","6349.57","5004.00"
"01/04/2024 01:00:00 - 01/04/2024 02:00:00","BZN|FR","5625.56","6198.75","6198.75","4761.00"
"01/04/2024 02:00:00 - 01/04/2024 03:00:00","BZN|FR","5653.40","6042.80","6042.80","4469.00"
"01/04/2024 03:00:00 - 01/04/2024 04:00:00","BZN|FR","5628.03","6046.69","6046.69","4496.00"
"01/04/2024 04:00:00 - 01/04/2024 05:00:00","BZN|FR","5604.05","6055.12","6055.12","4551.00"
"01/04/2024 05:00:00 - 01/04/2024 06:00:00","BZN|FR","5583.07","6062.95","6062.95","4805.00"
"01/04/2024 06:00:00 - 01/04/2024 07:00:00","BZN|FR","5841.67","6297.33","6297.33","5157.00"
"01/04/2024 07:00:00 - 01/04/2024 08:00:00","BZN|FR","6103.32","6207.16","6207.16","5508.00"
"01/04/2024 08:00:00 - 01/04/2024 09:00:00","BZN|FR","6367.62","6606.21","6606.21","5879.00"
"01/04/2024 09:00:00 - 01/04/2024 10:00:00","BZN|FR","6480.17","7186.35","7186.35","5833.00"
"01/04/2024 10:00:00 - 01/04/2024 11:00:00","BZN|FR","6594.27","7750.33","7266.81","5616.00"
"01/04/2024 11:00:00 - 01/04/2024 12:00:00","BZN|FR","6712.73","8312.63","7983.65","5894.00"
"01/04/2024 12:00:00 - 01/04/2024 13:00:00","BZN|FR","7641.23","9109.87","8876.87","7360.00"
"01/04/2024 13:00:00 - 01/04/2024 14:00:00","BZN|FR","8573.23","9905.59","9723.76","8574.00"
"01/04/2024 14:00:00 - 01/04/2024 15:00:00","BZN|FR","9507.55","10700.70","10559.88","9169.00"
"01/04/2024 15:00:00 - 01/04/2024 16:00:00","BZN|FR","9618.74","10741.96","10628.93","5132.00"
"01/04/2024 16:00:00 - 01/04/2024 17:00:00","BZN|FR","9731.77","10783.22","10686.85","4653.00"
"01/04/2024 17:00:00 - 01/04/2024 18:00:00","BZN|FR","9845.12","10822.65","10740.05","4317.00"
"01/04/2024 18:00:00 - 01/04/2024 19:00:00","BZN|FR","9748.57","10512.37","10444.88","7937.00"
"01/04/2024 19:00:00 - 01/04/2024 20:00:00","BZN|FR","9653.22","10202.91","10144.89","8651.00"
"01/04/2024 20:00:00 - 01/04/2024 21:00:00","BZN|FR","9557.78","9893.50","9839.58","7913.00"
"01/04/2024 21:00:00 - 01/04/2024 22:00:00","BZN|FR","10352.17","10596.83","10547.43","8336.00"
"01/04/2024 22:00:00 - 01/04/2024 23:00:00","BZN|FR","11147.40","11299.52","11256.16","8916.00"
"01/04/2024 23:00:00 - 02/04/2024 00:00:00","BZN|FR","11943.17","12001.73","11964.89","9498.00"
"02/04/2024 00:00:00 - 02/04/2024 01:00:00","BZN|FR","11388.70","11782.19","11782.19","10263.00"
"02/04/2024 01:00:00 - 02/04/2024 02:00:00","BZN|FR","11759.16","12113.10","12113.10","10538.00"
"02/04/2024 02:00:00 - 02/04/2024 03:00:00","BZN|FR","12110.99","12426.89","12426.89","10734.00"
"02/04/2024 03:00:00 - 02/04/2024 04:00:00","BZN|FR","12164.95","12473.48","12473.48","11206.00"
"02/04/2024 04:00:00 - 02/04/2024 05:00:00","BZN|FR","12213.40","12522.70","12522.70","11485.00"
"02/04/2024 05:00:00 - 02/04/2024 06:00:00","BZN|FR","12266.40","12567.20","12567.20","11440.00"
"02/04/2024 06:00:00 - 02/04/2024 07:00:00","BZN|FR","12223.38","12592.34","12592.34","11424.00"
"02/04/2024 07:00:00 - 02/04/2024 08:00:00","BZN|FR","12176.50","12393.59","12393.59","11685.00"
"02/04/2024 08:00:00 - 02/04/2024 09:00:00","BZN|FR","12120.31","12287.57","12287.57","11675.00"
"02/04/2024 09:00:00 - 02/04/2024 10:00:00","BZN|FR","12374.65","12601.29","12601.29","11675.00"
"02/04/2024 10:00:00 - 02/04/2024 11:00:00","BZN|FR","12629.75","12899.22","12899.37","11950.00"
"02/04/2024 11:00:00 - 02/04/2024 12:00:00","BZN|FR","12888.90","13202.38","13214.72","12266.00"
"02/04/2024 12:00:00 - 02/04/2024 13:00:00","BZN|FR","13135.63","13575.59","13587.97","12798.00"
"02/04/2024 13:00:00 - 02/04/2024 14:00:00","BZN|FR","13385.36","13952.87","13966.80","12957.00"
"02/04/2024 14:00:00 - 02/04/2024 15:00:00","BZN|FR","13635.91","14329.15","14343.73","12687.00"
"02/04/2024 15:00:00 - 02/04/2024 16:00:00","BZN|FR","12622.27","13112.84","13124.84","11956.00"
"02/04/2024 16:00:00 - 02/04/2024 17:00:00","BZN|FR","11609.80","11895.05","11905.84","11235.00"
"02/04/2024 17:00:00 - 02/04/2024 18:00:00","BZN|FR","10599.41","10674.86","10688.23","10154.00"
"02/04/2024 18:00:00 - 02/04/2024 19:00:00","BZN|FR","9811.85","10100.01","10115.64","9264.00"
"02/04/2024 19:00:00 - 02/04/2024 20:00:00","BZN|FR","9028.36","9527.04","9542.05","7820.00"
"02/04/2024 20:00:00 - 02/04/2024 21:00:00","BZN|FR","8245.37","8954.09","8968.33","7659.00"
"02/04/2024 21:00:00 - 02/04/2024 22:00:00","BZN|FR","8361.01","8853.55","8866.30","7604.00"
"02/04/2024 22:00:00 - 02/04/2024 23:00:00","BZN|FR","8477.97","8753.12","8765.85","7868.00"
"02/04/2024 23:00:00 - 03/04/2024 00:00:00","BZN|FR","8591.73","8653.23","8666.02","8576.00"
"03/04/2024 00:00:00 - 03/04/2024 01:00:00","BZN|FR","9716.59","9590.20","9590.20","8882.00"
"03/04/2024 01:00:00 - 03/04/2024 02:00:00","BZN|FR","9584.97","9528.44","9528.44","8539.00"
