"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"03/03/2024 15:00:00 - 03/03/2024 16:00:00","BZN|FR","3438.07","3613.30","3613.47","4618.00"
"03/03/2024 16:00:00 - 03/03/2024 17:00:00","BZN|FR","2386.72","2569.03","2569.30","4080.00"
"03/03/2024 17:00:00 - 03/03/2024 18:00:00","BZN|FR","1574.22","1579.29","1579.58","2927.00"
"03/03/2024 18:00:00 - 03/03/2024 19:00:00","BZN|FR","222.81","238.44","238.49","1455.00"
"03/03/2024 19:00:00 - 03/03/2024 20:00:00","BZN|FR","0.00","0.00","0.00","370.00"
"03/03/2024 20:00:00 - 03/03/2024 21:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"03/03/2024 21:00:00 - 03/03/2024 22:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"03/03/2024 22:00:00 - 03/03/2024 23:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"03/03/2024 23:00:00 - 04/03/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"04/03/2024 00:00:00 - 04/03/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"04/03/2024 01:00:00 - 04/03/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"04/03/2024 02:00:00 - 04/03/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"04/03/2024 03:00:00 - 04/03/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"04/03/2024 04:00:00 - 04/03/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"04/03/2024 05:00:00 - 04/03/2024 06:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"04/03/2024 06:00:00 - 04/03/2024 07:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"04/03/2024 07:00:00 - 04/03/2024 08:00:00","BZN|FR","0.00","0.00","0.00","234.00"
"04/03/2024 08:00:00 - 04/03/2024 09:00:00","BZN|FR","836.37","877.74","877.74","484.00"
"04/03/2024 09:00:00 - 04/03/2024 10:00:00","BZN|FR","3377.26","3826.68","3826.68","2320.00"
"04/03/2024 10:00:00 - 04/03/2024 11:00:00","BZN|FR","5720.46","6590.41","7039.75","5415.00"
"04/03/2024 11:00:00 - 04/03/2024 12:00:00","BZN|FR","7489.39","8274.56","8884.88","7902.00"
"04/03/2024 12:00:00 - 04/03/2024 13:00:00","BZN|FR","8628.27","8730.74","9300.43","9427.00"
"04/03/2024 13:00:00 - 04/03/2024 14:00:00","BZN|FR","8533.32","8932.05","8774.39","9346.00"
"04/03/2024 14:00:00 - 04/03/2024 15:00:00","BZN|FR","7602.92","7803.63","7656.83","8696.00"
"04/03/2024 15:00:00 - 04/03/2024 16:00:00","BZN|FR","6015.07","5997.36","5999.93","7237.00"
"04/03/2024 16:00:00 - 04/03/2024 17:00:00","BZN|FR","3730.52","3591.07","3592.30","5246.00"
"04/03/2024 17:00:00 - 04/03/2024 18:00:00","BZN|FR","1739.38","1767.94","1768.46","2951.00"
"04/03/2024 18:00:00 - 04/03/2024 19:00:00","BZN|FR","186.76","185.09","185.17","1135.00"
"04/03/2024 19:00:00 - 04/03/2024 20:00:00","BZN|FR","0.00","0.00","0.00","324.00"
"04/03/2024 20:00:00 - 04/03/2024 21:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"04/03/2024 21:00:00 - 04/03/2024 22:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"04/03/2024 22:00:00 - 04/03/2024 23:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"04/03/2024 23:00:00 - 05/03/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"05/03/2024 00:00:00 - 05/03/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"05/03/2024 01:00:00 - 05/03/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"05/03/2024 02:00:00 - 05/03/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"05/03/2024 03:00:00 - 05/03/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"05/03/2024 04:00:00 - 05/03/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"05/03/2024 05:00:00 - 05/03/2024 06:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"05/03/2024 06:00:00 - 05/03/2024 07:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"05/03/2024 07:00:00 - 05/03/2024 08:00:00","BZN|FR","0.00","0.00","0.00","232.00"
"05/03/2024 08:00:00 - 05/03/2024 09:00:00","BZN|FR","729.12","826.26","826.26","488.00"
"05/03/2024 09:00:00 - 05/03/2024 10:00:00","BZN|FR","2800.49","3336.72","3336.72","2217.00"
"05/03/2024 10:00:00 - 05/03/2024 11:00:00","BZN|FR","4126.04","5659.17","6587.10","5048.00"
"05/03/2024 11:00:00 - 05/03/2024 12:00:00","BZN|FR","4997.47","6860.96","7943.71","6989.00"
"05/03/2024 12:00:00 - 05/03/2024 13:00:00","BZN|FR","5464.45","7259.72","8308.16","7874.00"
"05/03/2024 13:00:00 - 05/03/2024 14:00:00","BZN|FR","5157.38","6617.57","7518.71","8167.00"
"05/03/2024 14:00:00 - 05/03/2024 15:00:00","BZN|FR","4929.44","6191.22","6397.97","7908.00"
"05/03/2024 15:00:00 - 05/03/2024 16:00:00","BZN|FR","3942.87","5105.68","5109.14","7330.00"
"05/03/2024 16:00:00 - 05/03/2024 17:00:00","BZN|FR","2802.13","3441.20","3442.52","6121.00"
"05/03/2024 17:00:00 - 05/03/2024 18:00:00","BZN|FR","1658.62","1896.37","1896.96","3956.00"
"05/03/2024 18:00:00 - 05/03/2024 19:00:00","BZN|FR","241.74","271.72","271.78","1676.00"
"05/03/2024 19:00:00 - 05/03/2024 20:00:00","BZN|FR","0.00","0.00","0.00","367.00"
"05/03/2024 20:00:00 - 05/03/2024 21:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"05/03/2024 21:00:00 - 05/03/2024 22:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"05/03/2024 22:00:00 - 05/03/2024 23:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"05/03/2024 23:00:00 - 06/03/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"06/03/2024 00:00:00 - 06/03/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"06/03/2024 01:00:00 - 06/03/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"06/03/2024 02:00:00 - 06/03/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"06/03/2024 03:00:00 - 06/03/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"06/03/2024 04:00:00 - 06/03/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"06/03/2024 05:00:00 - 06/03/2024 06:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"06/03/2024 06:00:00 - 06/03/2024 07:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"06/03/2024 07:00:00 - 06/03/2024 08:00:00","BZN|FR","0.00","0.00","0.00","232.00"
"06/03/2024 08:00:00 - 06/03/2024 09:00:00","BZN|FR","913.30","977.41","977.41","507.00"
"06/03/2024 09:00:00 - 06/03/2024 10:00:00","BZN|FR","3571.28","3783.07","3783.07","2217.00"
"06/03/2024 10:00:00 - 06/03/2024 11:00:00","BZN|FR","5822.90","6429.10","6716.40","5143.00"
"06/03/2024 11:00:00 - 06/03/2024 12:00:00","BZN|FR","7507.52","7788.77","8371.53","7410.00"
"06/03/2024 12:00:00 - 06/03/2024 13:00:00","BZN|FR","8145.60","8719.17","9182.50","9138.00"
"06/03/2024 13:00:00 - 06/03/2024 14:00:00","BZN|FR","8375.17","8833.47","9242.09","9561.00"
"06/03/2024 14:00:00 - 06/03/2024 15:00:00","BZN|FR","8071.94","8276.75","8272.12","9348.00"
"06/03/2024 15:00:00 - 06/03/2024 16:00:00","BZN|FR","6807.02","6980.78","6985.37","8401.00"
"06/03/2024 16:00:00 - 06/03/2024 17:00:00","BZN|FR","4776.12","4691.03","4693.31","7189.00"
"06/03/2024 17:00:00 - 06/03/2024 18:00:00","BZN|FR","2605.98","2573.27","2573.99","5153.00"
"06/03/2024 18:00:00 - 06/03/2024 19:00:00","BZN|FR","381.16","379.62","379.70","2367.00"
"06/03/2024 19:00:00 - 06/03/2024 20:00:00","BZN|FR","0.00","0.00","0.00","439.00"
"06/03/2024 20:00:00 - 06/03/2024 21:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"06/03/2024 21:00:00 - 06/03/2024 22:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"06/03/2024 22:00:00 - 06/03/2024 23:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"06/03/2024 23:00:00 - 07/03/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"07/03/2024 00:00:00 - 07/03/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"07/03/2024 01:00:00 - 07/03/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"07/03/2024 02:00:00 - 07/03/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"07/03/2024 03:00:00 - 07/03/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"07/03/2024 04:00:00 - 07/03/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"07/03/2024 05:00:00 - 07/03/2024 06:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"07/03/2024 06:00:00 - 07/03/2024 07:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"07/03/2024 07:00:00 - 07/03/2024 08:00:00","BZN|FR","0.04","0.04","0.04","229.00"
"07/03/2024 08:00:00 - 07/03/2024 09:00:00","BZN|FR","1203.04","1206.02","1206.02","602.00"
"07/03/2024 09:00:00 - 07/03/2024 10:00:00","BZN|FR","4441.82","4591.60","4591.60","2818.00"
"07/03/2024 10:00:00 - 07/03/2024 11:00:00","BZN|FR","7432.97","7877.24","7964.03","6339.00"
"07/03/2024 11:00:00 - 07/03/2024 12:00:00","BZN|FR","9328.96","9891.17","10110.71","9283.00"
"07/03/2024 12:00:00 - 07/03/2024 13:00:00","BZN|FR","10492.72","10993.27","11043.12","11175.00"
"07/03/2024 13:00:00 - 07/03/2024 14:00:00","BZN|FR","10564.01","10983.18","10958.75","12345.00"
"07/03/2024 14:00:00 - 07/03/2024 15:00:00","BZN|FR","9527.01","9769.47","9750.22","12447.00"
"07/03/2024 15:00:00 - 07/03/2024 16:00:00","BZN|FR","7430.44","7781.47","7784.00","11491.00"
"07/03/2024 16:00:00 - 07/03/2024 17:00:00","BZN|FR","5005.07","5121.40","5122.94","9290.00"
"07/03/2024 17:00:00 - 07/03/2024 18:00:00","BZN|FR","2576.33","2628.44","2629.44","6004.00"
"07/03/2024 18:00:00 - 07/03/2024 19:00:00","BZN|FR","395.09","397.56","397.68","2329.00"
"07/03/2024 19:00:00 - 07/03/2024 20:00:00","BZN|FR","0.00","0.00","0.00","427.00"
"07/03/2024 20:00:00 - 07/03/2024 21:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"07/03/2024 21:00:00 - 07/03/2024 22:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"07/03/2024 22:00:00 - 07/03/2024 23:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"07/03/2024 23:00:00 - 08/03/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"08/03/2024 00:00:00 - 08/03/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"08/03/2024 01:00:00 - 08/03/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"08/03/2024 02:00:00 - 08/03/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"08/03/2024 03:00:00 - 08/03/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"08/03/2024 04:00:00 - 08/03/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"08/03/2024 05:00:00 - 08/03/2024 06:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"08/03/2024 06:00:00 - 08/03/2024 07:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"08/03/2024 07:00:00 - 08/03/2024 08:00:00","BZN|FR","0.24","0.24","0.24","230.00"
"08/03/2024 08:00:00 - 08/03/2024 09:00:00","BZN|FR","865.62","793.77","793.77","462.00"
"08/03/2024 09:00:00 - 08/03/2024 10:00:00","BZN|FR","2741.83","2619.50","2619.50","1425.00"
"08/03/2024 10:00:00 - 08/03/2024 11:00:00","BZN|FR","4192.94","4191.23","3995.90","2778.00"
"08/03/2024 11:00:00 - 08/03/2024 12:00:00","BZN|FR","5631.55","5368.27","4785.93","3942.00"
"08/03/2024 12:00:00 - 08/03/2024 13:00:00","BZN|FR","5601.70","5613.06","5398.52","5349.00"
"08/03/2024 13:00:00 - 08/03/2024 14:00:00","BZN|FR","5305.14","5421.28","5279.62","6108.00"
"08/03/2024 14:00:00 - 08/03/2024 15:00:00","BZN|FR","4850.43","4766.06","4718.75","6343.00"
"08/03/2024 15:00:00 - 08/03/2024 16:00:00","BZN|FR","3898.54","3916.34","3915.40","5739.00"
"08/03/2024 16:00:00 - 08/03/2024 17:00:00","BZN|FR","2645.56","2647.88","2647.93","4402.00"
"08/03/2024 17:00:00 - 08/03/2024 18:00:00","BZN|FR","1638.95","1616.58","1616.61","2644.00"
"08/03/2024 18:00:00 - 08/03/2024 19:00:00","BZN|FR","300.11","253.14","253.16","1156.00"
"08/03/2024 19:00:00 - 08/03/2024 20:00:00","BZN|FR","0.00","0.00","0.00","337.00"
"08/03/2024 20:00:00 - 08/03/2024 21:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"08/03/2024 21:00:00 - 08/03/2024 22:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"08/03/2024 22:00:00 - 08/03/2024 23:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"08/03/2024 23:00:00 - 09/03/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"09/03/2024 00:00:00 - 09/03/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"09/03/2024 01:00:00 - 09/03/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"09/03/2024 02:00:00 - 09/03/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"09/03/2024 03:00:00 - 09/03/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"09/03/2024 04:00:00 - 09/03/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"09/03/2024 05:00:00 - 09/03/2024 06:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"09/03/2024 06:00:00 - 09/03/2024 07:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"09/03/2024 07:00:00 - 09/03/2024 08:00:00","BZN|FR","0.88","0.96","0.96","226.00"
"09/03/2024 08:00:00 - 09/03/2024 09:00:00","BZN|FR","778.57","707.74","707.74","427.00"
"09/03/2024 09:00:00 - 09/03/2024 10:00:00","BZN|FR","2548.98","2264.58","2264.58","1151.00"
"09/03/2024 10:00:00 - 09/03/2024 11:00:00","BZN|FR","3379.94","3362.76","3078.07","2179.00"
"09/03/2024 11:00:00 - 09/03/2024 12:00:00","BZN|FR","4410.54","3905.39","3998.55","3368.00"
"09/03/2024 12:00:00 - 09/03/2024 13:00:00","BZN|FR","4628.45","4368.63","4157.60","4606.00"
"09/03/2024 13:00:00 - 09/03/2024 14:00:00","BZN|FR","4712.84","4394.83","4419.71","4607.00"
"09/03/2024 14:00:00 - 09/03/2024 15:00:00","BZN|FR","4082.64","4113.57","4064.26","4299.00"
"09/03/2024 15:00:00 - 09/03/2024 16:00:00","BZN|FR","3382.25","3209.84","3211.11","3724.00"
"09/03/2024 16:00:00 - 09/03/2024 17:00:00","BZN|FR","2425.73","2297.98","2298.56","3064.00"
"09/03/2024 17:00:00 - 09/03/2024 18:00:00","BZN|FR","1377.52","1260.08","1260.29","2161.00"
"09/03/2024 18:00:00 - 09/03/2024 19:00:00","BZN|FR","282.39","248.03","248.03","1018.00"
"09/03/2024 19:00:00 - 09/03/2024 20:00:00","BZN|FR","0.00","0.00","0.00","347.00"
"09/03/2024 20:00:00 - 09/03/2024 21:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"09/03/2024 21:00:00 - 09/03/2024 22:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"09/03/2024 22:00:00 - 09/03/2024 23:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"09/03/2024 23:00:00 - 10/03/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"10/03/2024 00:00:00 - 10/03/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"10/03/2024 01:00:00 - 10/03/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"10/03/2024 02:00:00 - 10/03/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"10/03/2024 03:00:00 - 10/03/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"10/03/2024 04:00:00 - 10/03/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"10/03/2024 05:00:00 - 10/03/2024 06:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"10/03/2024 06:00:00 - 10/03/2024 07:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"10/03/2024 07:00:00 - 10/03/2024 08:00:00","BZN|FR","1.47","1.27","1.27","224.00"
"10/03/2024 08:00:00 - 10/03/2024 09:00:00","BZN|FR","849.20","899.17","899.17","477.00"
"10/03/2024 09:00:00 - 10/03/2024 10:00:00","BZN|FR","3067.68","3163.90","3163.90","1999.00"
"10/03/2024 10:00:00 - 10/03/2024 11:00:00","BZN|FR","4570.31","4937.78","5724.16","4239.00"
"10/03/2024 11:00:00 - 10/03/2024 12:00:00","BZN|FR","5992.39","5963.53","6757.16","5774.00"
"10/03/2024 12:00:00 - 10/03/2024 13:00:00","BZN|FR","6392.36","6270.98","7082.83","6994.00"
"10/03/2024 13:00:00 - 10/03/2024 14:00:00","BZN|FR","6337.04","6345.92","6733.05","7551.00"
"10/03/2024 14:00:00 - 10/03/2024 15:00:00","BZN|FR","5676.23","5701.81","5922.95","7237.00"
"10/03/2024 15:00:00 - 10/03/2024 16:00:00","BZN|FR","4353.25","4559.83","4557.56","6641.00"
"10/03/2024 16:00:00 - 10/03/2024 17:00:00","BZN|FR","2686.83","2843.36","2842.70","5324.00"
"10/03/2024 17:00:00 - 10/03/2024 18:00:00","BZN|FR","1753.53","1603.65","1603.82","3392.00"
"10/03/2024 18:00:00 - 10/03/2024 19:00:00","BZN|FR","360.62","305.47","305.48","1541.00"
"10/03/2024 19:00:00 - 10/03/2024 20:00:00","BZN|FR","0.00","0.00","0.00","431.00"
"10/03/2024 20:00:00 - 10/03/2024 21:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"10/03/2024 21:00:00 - 10/03/2024 22:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"10/03/2024 22:00:00 - 10/03/2024 23:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"10/03/2024 23:00:00 - 11/03/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"11/03/2024 00:00:00 - 11/03/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"11/03/2024 01:00:00 - 11/03/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"11/03/2024 02:00:00 - 11/03/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"11/03/2024 03:00:00 - 11/03/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"11/03/2024 04:00:00 - 11/03/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"11/03/2024 05:00:00 - 11/03/2024 06:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"11/03/2024 06:00:00 - 11/03/2024 07:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"11/03/2024 07:00:00 - 11/03/2024 08:00:00","BZN|FR","4.22","4.93","4.93","232.00"
"11/03/2024 08:00:00 - 11/03/2024 09:00:00","BZN|FR","742.11","933.84","933.84","535.00"
"11/03/2024 09:00:00 - 11/03/2024 10:00:00","BZN|FR","2366.07","3051.10","3051.10","1787.00"
"11/03/2024 10:00:00 - 11/03/2024 11:00:00","BZN|FR","3460.62","4733.12","5345.56","3687.00"
"11/03/2024 11:00:00 - 11/03/2024 12:00:00","BZN|FR","4296.30","5792.92","6385.15","5260.00"
"11/03/2024 12:00:00 - 11/03/2024 13:00:00","BZN|FR","4950.10","5763.12","6646.99","6599.00"
"11/03/2024 13:00:00 - 11/03/2024 14:00:00","BZN|FR","4977.31","5569.61","6009.55","7109.00"
"11/03/2024 14:00:00 - 11/03/2024 15:00:00","BZN|FR","4829.25","5156.94","5295.61","6689.00"
"11/03/2024 15:00:00 - 11/03/2024 16:00:00","BZN|FR","4053.82","4206.60","4210.76","6156.00"
"11/03/2024 16:00:00 - 11/03/2024 17:00:00","BZN|FR","2844.37","2887.95","2889.98","5233.00"
"11/03/2024 17:00:00 - 11/03/2024 18:00:00","BZN|FR","1904.07","1986.17","1986.94","3593.00"
"11/03/2024 18:00:00 - 11/03/2024 19:00:00","BZN|FR","423.62","438.35","438.53","1726.00"
"11/03/2024 19:00:00 - 11/03/2024 20:00:00","BZN|FR","0.00","0.00","0.00","437.00"
"11/03/2024 20:00:00 - 11/03/2024 21:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"11/03/2024 21:00:00 - 11/03/2024 22:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"11/03/2024 22:00:00 - 11/03/2024 23:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"11/03/2024 23:00:00 - 12/03/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"12/03/2024 00:00:00 - 12/03/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"12/03/2024 01:00:00 - 12/03/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"12/03/2024 02:00:00 - 12/03/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"12/03/2024 03:00:00 - 12/03/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"12/03/2024 04:00:00 - 12/03/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"12/03/2024 05:00:00 - 12/03/2024 06:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"12/03/2024 06:00:00 - 12/03/2024 07:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"12/03/2024 07:00:00 - 12/03/2024 08:00:00","BZN|FR","9.00","9.31","9.31","235.00"
"12/03/2024 08:00:00 - 12/03/2024 09:00:00","BZN|FR","1055.67","1187.71","1187.71","588.00"
"12/03/2024 09:00:00 - 12/03/2024 10:00:00","BZN|FR","3112.82","3696.64","3696.64","2323.00"
"12/03/2024 10:00:00 - 12/03/2024 11:00:00","BZN|FR","4440.14","5465.42","6492.99","4935.00"
"12/03/2024 11:00:00 - 12/03/2024 12:00:00","BZN|FR","5416.49","6401.75","7641.10","6502.00"
"12/03/2024 12:00:00 - 12/03/2024 13:00:00","BZN|FR","5634.57","6714.28","7910.91","7483.00"
"12/03/2024 13:00:00 - 12/03/2024 14:00:00","BZN|FR","5455.62","6715.19","7460.50","7663.00"
"12/03/2024 14:00:00 - 12/03/2024 15:00:00","BZN|FR","5679.02","6384.74","6657.55","7270.00"
"12/03/2024 15:00:00 - 12/03/2024 16:00:00","BZN|FR","5055.62","5311.71","5313.74","6416.00"
"12/03/2024 16:00:00 - 12/03/2024 17:00:00","BZN|FR","3839.85","3858.16","3859.64","5409.00"
"12/03/2024 17:00:00 - 12/03/2024 18:00:00","BZN|FR","2315.18","2213.34","2213.70","3826.00"
"12/03/2024 18:00:00 - 12/03/2024 19:00:00","BZN|FR","480.83","463.96","464.03","1800.00"
"12/03/2024 19:00:00 - 12/03/2024 20:00:00","BZN|FR","0.00","0.00","0.00","425.00"
"12/03/2024 20:00:00 - 12/03/2024 21:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"12/03/2024 21:00:00 - 12/03/2024 22:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"12/03/2024 22:00:00 - 12/03/2024 23:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"12/03/2024 23:00:00 - 13/03/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"13/03/2024 00:00:00 - 13/03/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"13/03/2024 01:00:00 - 13/03/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"13/03/2024 02:00:00 - 13/03/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"13/03/2024 03:00:00 - 13/03/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"13/03/2024 04:00:00 - 13/03/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"13/03/2024 05:00:00 - 13/03/2024 06:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"13/03/2024 06:00:00 - 13/03/2024 07:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"13/03/2024 07:00:00 - 13/03/2024 08:00:00","BZN|FR","14.39","15.54","15.54","222.00"
"13/03/2024 08:00:00 - 13/03/2024 09:00:00","BZN|FR","1271.72","1495.06","1495.06","673.00"
"13/03/2024 09:00:00 - 13/03/2024 10:00:00","BZN|FR","4014.95","4734.84","4734.84","2869.00"
"13/03/2024 10:00:00 - 13/03/2024 11:00:00","BZN|FR","6201.42","7408.90","7841.90","5883.00"
"13/03/2024 11:00:00 - 13/03/2024 12:00:00","BZN|FR","7827.44","9046.21","9700.91","8119.00"
"13/03/2024 12:00:00 - 13/03/2024 13:00:00","BZN|FR","9050.64","9672.21","10258.31","9747.00"
"13/03/2024 13:00:00 - 13/03/2024 14:00:00","BZN|FR","9457.69","9971.17","10254.34","10575.00"
"13/03/2024 14:00:00 - 13/03/2024 15:00:00","BZN|FR","8854.04","9271.62","9359.02","10806.00"
"13/03/2024 15:00:00 - 13/03/2024 16:00:00","BZN|FR","7454.72","7800.42","7812.97","10314.00"
"13/03/2024 16:00:00 - 13/03/2024 17:00:00","BZN|FR","5342.05","5772.91","5779.24","9056.00"
"13/03/2024 17:00:00 - 13/03/2024 18:00:00","BZN|FR","3101.23","3206.71","3208.89","6458.00"
"13/03/2024 18:00:00 - 13/03/2024 19:00:00","BZN|FR","680.33","689.29","689.75","3063.00"
"13/03/2024 19:00:00 - 13/03/2024 20:00:00","BZN|FR","0.00","0.00","0.00","640.00"
"13/03/2024 20:00:00 - 13/03/2024 21:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"13/03/2024 21:00:00 - 13/03/2024 22:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"13/03/2024 22:00:00 - 13/03/2024 23:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"13/03/2024 23:00:00 - 14/03/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"14/03/2024 00:00:00 - 14/03/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"14/03/2024 01:00:00 - 14/03/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"14/03/2024 02:00:00 - 14/03/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"14/03/2024 03:00:00 - 14/03/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"14/03/2024 04:00:00 - 14/03/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"14/03/2024 05:00:00 - 14/03/2024 06:00:00","BZN|FR","0.00","0.00","0.00","0.00"
