Start date;End date;France [€/MWh] Calculated resolutions
Jan 16, 2024 7:00 AM;Jan 16, 2024 8:00 AM;117.0
Jan 16, 2024 8:00 AM;Jan 16, 2024 9:00 AM;144.11
Jan 16, 2024 9:00 AM;Jan 16, 2024 10:00 AM;138.6
Jan 16, 2024 10:00 AM;Jan 16, 2024 11:00 AM;122.0
Jan 16, 2024 11:00 AM;Jan 16, 2024 12:00 PM;110.0
Jan 16, 2024 12:00 PM;Jan 16, 2024 1:00 PM;102.62
Jan 16, 2024 1:00 PM;Jan 16, 2024 2:00 PM;95.47
Jan 16, 2024 2:00 PM;Jan 16, 2024 3:00 PM;100.95
Jan 16, 2024 3:00 PM;Jan 16, 2024 4:00 PM;111.85
Jan 16, 2024 4:00 PM;Jan 16, 2024 5:00 PM;113.56
Jan 16, 2024 5:00 PM;Jan 16, 2024 6:00 PM;129.34
Jan 16, 2024 6:00 PM;Jan 16, 2024 7:00 PM;129.98
Jan 16, 2024 7:00 PM;Jan 16, 2024 8:00 PM;116.92
Jan 16, 2024 8:00 PM;Jan 16, 2024 9:00 PM;99.78
Jan 16, 2024 9:00 PM;Jan 16, 2024 10:00 PM;88.75
Jan 16, 2024 10:00 PM;Jan 16, 2024 11:00 PM;83.49
Jan 16, 2024 11:00 PM;Jan 17, 2024 12:00 AM;79.87
Jan 17, 2024 12:00 AM;Jan 17, 2024 1:00 AM;72.79
Jan 17, 2024 1:00 AM;Jan 17, 2024 2:00 AM;72.33
Jan 17, 2024 2:00 AM;Jan 17, 2024 3:00 AM;71.02
Jan 17, 2024 3:00 AM;Jan 17, 2024 4:00 AM;70.07
Jan 17, 2024 4:00 AM;Jan 17, 2024 5:00 AM;69.9
Jan 17, 2024 5:00 AM;Jan 17, 2024 6:00 AM;72.67
Jan 17, 2024 6:00 AM;Jan 17, 2024 7:00 AM;77.67
Jan 17, 2024 7:00 AM;Jan 17, 2024 8:00 AM;87.0
Jan 17, 2024 8:00 AM;Jan 17, 2024 9:00 AM;97.72
Jan 17, 2024 9:00 AM;Jan 17, 2024 10:00 AM;106.24
Jan 17, 2024 10:00 AM;Jan 17, 2024 11:00 AM;110.33
Jan 17, 2024 11:00 AM;Jan 17, 2024 12:00 PM;111.1
Jan 17, 2024 12:00 PM;Jan 17, 2024 1:00 PM;90.12
Jan 17, 2024 1:00 PM;Jan 17, 2024 2:00 PM;83.05
Jan 17, 2024 2:00 PM;Jan 17, 2024 3:00 PM;85.38
Jan 17, 2024 3:00 PM;Jan 17, 2024 4:00 PM;70.98
Jan 17, 2024 4:00 PM;Jan 17, 2024 5:00 PM;70.45
Jan 17, 2024 5:00 PM;Jan 17, 2024 6:00 PM;79.72
Jan 17, 2024 6:00 PM;Jan 17, 2024 7:00 PM;105.49
Jan 17, 2024 7:00 PM;Jan 17, 2024 8:00 PM;107.73
Jan 17, 2024 8:00 PM;Jan 17, 2024 9:00 PM;93.82
Jan 17, 2024 9:00 PM;Jan 17, 2024 10:00 PM;83.96
Jan 17, 2024 10:00 PM;Jan 17, 2024 11:00 PM;79.25
Jan 17, 2024 11:00 PM;Jan 18, 2024 12:00 AM;76.92
Jan 18, 2024 12:00 AM;Jan 18, 2024 1:00 AM;71.3
Jan 18, 2024 1:00 AM;Jan 18, 2024 2:00 AM;75.71
Jan 18, 2024 2:00 AM;Jan 18, 2024 3:00 AM;70.54
Jan 18, 2024 3:00 AM;Jan 18, 2024 4:00 AM;68.71
Jan 18, 2024 4:00 AM;Jan 18, 2024 5:00 AM;63.81
Jan 18, 2024 5:00 AM;Jan 18, 2024 6:00 AM;65.73
Jan 18, 2024 6:00 AM;Jan 18, 2024 7:00 AM;73.05
Jan 18, 2024 7:00 AM;Jan 18, 2024 8:00 AM;88.34
Jan 18, 2024 8:00 AM;Jan 18, 2024 9:00 AM;97.64
Jan 18, 2024 9:00 AM;Jan 18, 2024 10:00 AM;100.57
Jan 18, 2024 10:00 AM;Jan 18, 2024 11:00 AM;106.54
Jan 18, 2024 11:00 AM;Jan 18, 2024 12:00 PM;100.85
Jan 18, 2024 12:00 PM;Jan 18, 2024 1:00 PM;92.5
Jan 18, 2024 1:00 PM;Jan 18, 2024 2:00 PM;84.28
Jan 18, 2024 2:00 PM;Jan 18, 2024 3:00 PM;87.43
Jan 18, 2024 3:00 PM;Jan 18, 2024 4:00 PM;92.41
Jan 18, 2024 4:00 PM;Jan 18, 2024 5:00 PM;90.77
Jan 18, 2024 5:00 PM;Jan 18, 2024 6:00 PM;96.02
Jan 18, 2024 6:00 PM;Jan 18, 2024 7:00 PM;103.71
Jan 18, 2024 7:00 PM;Jan 18, 2024 8:00 PM;99.6
Jan 18, 2024 8:00 PM;Jan 18, 2024 9:00 PM;91.76
Jan 18, 2024 9:00 PM;Jan 18, 2024 10:00 PM;83.23
Jan 18, 2024 10:00 PM;Jan 18, 2024 11:00 PM;83.16
Jan 18, 2024 11:00 PM;Jan 19, 2024 12:00 AM;73.61
Jan 19, 2024 12:00 AM;Jan 19, 2024 1:00 AM;71.82
Jan 19, 2024 1:00 AM;Jan 19, 2024 2:00 AM;67.44
Jan 19, 2024 2:00 AM;Jan 19, 2024 3:00 AM;67.17
Jan 19, 2024 3:00 AM;Jan 19, 2024 4:00 AM;62.76
Jan 19, 2024 4:00 AM;Jan 19, 2024 5:00 AM;63.32
Jan 19, 2024 5:00 AM;Jan 19, 2024 6:00 AM;67.71
Jan 19, 2024 6:00 AM;Jan 19, 2024 7:00 AM;79.18
Jan 19, 2024 7:00 AM;Jan 19, 2024 8:00 AM;88.15
Jan 19, 2024 8:00 AM;Jan 19, 2024 9:00 AM;104.27
Jan 19, 2024 9:00 AM;Jan 19, 2024 10:00 AM;108.3
Jan 19, 2024 10:00 AM;Jan 19, 2024 11:00 AM;100.51
Jan 19, 2024 11:00 AM;Jan 19, 2024 12:00 PM;88.0
Jan 19, 2024 12:00 PM;Jan 19, 2024 1:00 PM;80.12
Jan 19, 2024 1:00 PM;Jan 19, 2024 2:00 PM;73.41
Jan 19, 2024 2:00 PM;Jan 19, 2024 3:00 PM;75.27
Jan 19, 2024 3:00 PM;Jan 19, 2024 4:00 PM;80.53
Jan 19, 2024 4:00 PM;Jan 19, 2024 5:00 PM;85.84
Jan 19, 2024 5:00 PM;Jan 19, 2024 6:00 PM;94.42
Jan 19, 2024 6:00 PM;Jan 19, 2024 7:00 PM;95.62
Jan 19, 2024 7:00 PM;Jan 19, 2024 8:00 PM;93.52
Jan 19, 2024 8:00 PM;Jan 19, 2024 9:00 PM;82.88
Jan 19, 2024 9:00 PM;Jan 19, 2024 10:00 PM;80.5
Jan 19, 2024 10:00 PM;Jan 19, 2024 11:00 PM;82.03
Jan 19, 2024 11:00 PM;Jan 20, 2024 12:00 AM;75.28
Jan 20, 2024 12:00 AM;Jan 20, 2024 1:00 AM;78.97
Jan 20, 2024 1:00 AM;Jan 20, 2024 2:00 AM;66.79
Jan 20, 2024 2:00 AM;Jan 20, 2024 3:00 AM;70.58
Jan 20, 2024 3:00 AM;Jan 20, 2024 4:00 AM;66.09
Jan 20, 2024 4:00 AM;Jan 20, 2024 5:00 AM;63.68
Jan 20, 2024 5:00 AM;Jan 20, 2024 6:00 AM;66.1
Jan 20, 2024 6:00 AM;Jan 20, 2024 7:00 AM;70.3
Jan 20, 2024 7:00 AM;Jan 20, 2024 8:00 AM;75.93
Jan 20, 2024 8:00 AM;Jan 20, 2024 9:00 AM;84.09
Jan 20, 2024 9:00 AM;Jan 20, 2024 10:00 AM;88.31
Jan 20, 2024 10:00 AM;Jan 20, 2024 11:00 AM;82.85
Jan 20, 2024 11:00 AM;Jan 20, 2024 12:00 PM;76.64
Jan 20, 2024 12:00 PM;Jan 20, 2024 1:00 PM;74.65
Jan 20, 2024 1:00 PM;Jan 20, 2024 2:00 PM;69.84
Jan 20, 2024 2:00 PM;Jan 20, 2024 3:00 PM;73.41
Jan 20, 2024 3:00 PM;Jan 20, 2024 4:00 PM;79.21
Jan 20, 2024 4:00 PM;Jan 20, 2024 5:00 PM;87.97
Jan 20, 2024 5:00 PM;Jan 20, 2024 6:00 PM;95.07
Jan 20, 2024 6:00 PM;Jan 20, 2024 7:00 PM;99.94
Jan 20, 2024 7:00 PM;Jan 20, 2024 8:00 PM;91.75
Jan 20, 2024 8:00 PM;Jan 20, 2024 9:00 PM;83.93
Jan 20, 2024 9:00 PM;Jan 20, 2024 10:00 PM;75.8
Jan 20, 2024 10:00 PM;Jan 20, 2024 11:00 PM;77.88
Jan 20, 2024 11:00 PM;Jan 21, 2024 12:00 AM;69.13
Jan 21, 2024 12:00 AM;Jan 21, 2024 1:00 AM;69.07
Jan 21, 2024 1:00 AM;Jan 21, 2024 2:00 AM;57.88
Jan 21, 2024 2:00 AM;Jan 21, 2024 3:00 AM;55.15
Jan 21, 2024 3:00 AM;Jan 21, 2024 4:00 AM;50.89
Jan 21, 2024 4:00 AM;Jan 21, 2024 5:00 AM;48.91
Jan 21, 2024 5:00 AM;Jan 21, 2024 6:00 AM;48.51
Jan 21, 2024 6:00 AM;Jan 21, 2024 7:00 AM;46.81
Jan 21, 2024 7:00 AM;Jan 21, 2024 8:00 AM;48.52
Jan 21, 2024 8:00 AM;Jan 21, 2024 9:00 AM;54.23
Jan 21, 2024 9:00 AM;Jan 21, 2024 10:00 AM;59.0
Jan 21, 2024 10:00 AM;Jan 21, 2024 11:00 AM;58.64
Jan 21, 2024 11:00 AM;Jan 21, 2024 12:00 PM;56.8
Jan 21, 2024 12:00 PM;Jan 21, 2024 1:00 PM;56.36
Jan 21, 2024 1:00 PM;Jan 21, 2024 2:00 PM;47.42
Jan 21, 2024 2:00 PM;Jan 21, 2024 3:00 PM;52.67
Jan 21, 2024 3:00 PM;Jan 21, 2024 4:00 PM;53.75
Jan 21, 2024 4:00 PM;Jan 21, 2024 5:00 PM;56.89
Jan 21, 2024 5:00 PM;Jan 21, 2024 6:00 PM;64.89
Jan 21, 2024 6:00 PM;Jan 21, 2024 7:00 PM;77.19
Jan 21, 2024 7:00 PM;Jan 21, 2024 8:00 PM;78.7
Jan 21, 2024 8:00 PM;Jan 21, 2024 9:00 PM;73.91
Jan 21, 2024 9:00 PM;Jan 21, 2024 10:00 PM;56.44
Jan 21, 2024 10:00 PM;Jan 21, 2024 11:00 PM;63.75
Jan 21, 2024 11:00 PM;Jan 22, 2024 12:00 AM;57.39
Jan 22, 2024 12:00 AM;Jan 22, 2024 1:00 AM;40.66
Jan 22, 2024 1:00 AM;Jan 22, 2024 2:00 AM;33.09
Jan 22, 2024 2:00 AM;Jan 22, 2024 3:00 AM;28.34
Jan 22, 2024 3:00 AM;Jan 22, 2024 4:00 AM;15.08
Jan 22, 2024 4:00 AM;Jan 22, 2024 5:00 AM;13.34
Jan 22, 2024 5:00 AM;Jan 22, 2024 6:00 AM;25.31
Jan 22, 2024 6:00 AM;Jan 22, 2024 7:00 AM;49.01
Jan 22, 2024 7:00 AM;Jan 22, 2024 8:00 AM;69.99
Jan 22, 2024 8:00 AM;Jan 22, 2024 9:00 AM;85.22
Jan 22, 2024 9:00 AM;Jan 22, 2024 10:00 AM;86.66
Jan 22, 2024 10:00 AM;Jan 22, 2024 11:00 AM;71.08
Jan 22, 2024 11:00 AM;Jan 22, 2024 12:00 PM;61.99
Jan 22, 2024 12:00 PM;Jan 22, 2024 1:00 PM;57.67
Jan 22, 2024 1:00 PM;Jan 22, 2024 2:00 PM;58.48
Jan 22, 2024 2:00 PM;Jan 22, 2024 3:00 PM;61.06
Jan 22, 2024 3:00 PM;Jan 22, 2024 4:00 PM;62.99
Jan 22, 2024 4:00 PM;Jan 22, 2024 5:00 PM;66.07
Jan 22, 2024 5:00 PM;Jan 22, 2024 6:00 PM;79.09
Jan 22, 2024 6:00 PM;Jan 22, 2024 7:00 PM;89.87
Jan 22, 2024 7:00 PM;Jan 22, 2024 8:00 PM;81.79
Jan 22, 2024 8:00 PM;Jan 22, 2024 9:00 PM;70.09
Jan 22, 2024 9:00 PM;Jan 22, 2024 10:00 PM;60.87
Jan 22, 2024 10:00 PM;Jan 22, 2024 11:00 PM;58.76
Jan 22, 2024 11:00 PM;Jan 23, 2024 12:00 AM;52.55
Jan 23, 2024 12:00 AM;Jan 23, 2024 1:00 AM;20.45
Jan 23, 2024 1:00 AM;Jan 23, 2024 2:00 AM;15.33
Jan 23, 2024 2:00 AM;Jan 23, 2024 3:00 AM;14.55
Jan 23, 2024 3:00 AM;Jan 23, 2024 4:00 AM;9.66
Jan 23, 2024 4:00 AM;Jan 23, 2024 5:00 AM;15.14
Jan 23, 2024 5:00 AM;Jan 23, 2024 6:00 AM;42.16
Jan 23, 2024 6:00 AM;Jan 23, 2024 7:00 AM;65.55
Jan 23, 2024 7:00 AM;Jan 23, 2024 8:00 AM;83.14
Jan 23, 2024 8:00 AM;Jan 23, 2024 9:00 AM;86.5
Jan 23, 2024 9:00 AM;Jan 23, 2024 10:00 AM;83.36
Jan 23, 2024 10:00 AM;Jan 23, 2024 11:00 AM;81.0
Jan 23, 2024 11:00 AM;Jan 23, 2024 12:00 PM;66.65
Jan 23, 2024 12:00 PM;Jan 23, 2024 1:00 PM;61.91
Jan 23, 2024 1:00 PM;Jan 23, 2024 2:00 PM;61.03
Jan 23, 2024 2:00 PM;Jan 23, 2024 3:00 PM;65.61
Jan 23, 2024 3:00 PM;Jan 23, 2024 4:00 PM;71.96
Jan 23, 2024 4:00 PM;Jan 23, 2024 5:00 PM;66.62
Jan 23, 2024 5:00 PM;Jan 23, 2024 6:00 PM;81.21
Jan 23, 2024 6:00 PM;Jan 23, 2024 7:00 PM;85.89
Jan 23, 2024 7:00 PM;Jan 23, 2024 8:00 PM;77.18
Jan 23, 2024 8:00 PM;Jan 23, 2024 9:00 PM;66.64
Jan 23, 2024 9:00 PM;Jan 23, 2024 10:00 PM;59.66
Jan 23, 2024 10:00 PM;Jan 23, 2024 11:00 PM;49.92
Jan 23, 2024 11:00 PM;Jan 24, 2024 12:00 AM;36.49
Jan 24, 2024 12:00 AM;Jan 24, 2024 1:00 AM;10.74
Jan 24, 2024 1:00 AM;Jan 24, 2024 2:00 AM;8.35
Jan 24, 2024 2:00 AM;Jan 24, 2024 3:00 AM;6.69
Jan 24, 2024 3:00 AM;Jan 24, 2024 4:00 AM;2.27
Jan 24, 2024 4:00 AM;Jan 24, 2024 5:00 AM;0.2
Jan 24, 2024 5:00 AM;Jan 24, 2024 6:00 AM;5.43
Jan 24, 2024 6:00 AM;Jan 24, 2024 7:00 AM;24.52
Jan 24, 2024 7:00 AM;Jan 24, 2024 8:00 AM;55.41
Jan 24, 2024 8:00 AM;Jan 24, 2024 9:00 AM;67.58
Jan 24, 2024 9:00 AM;Jan 24, 2024 10:00 AM;65.89
Jan 24, 2024 10:00 AM;Jan 24, 2024 11:00 AM;59.84
Jan 24, 2024 11:00 AM;Jan 24, 2024 12:00 PM;56.65
Jan 24, 2024 12:00 PM;Jan 24, 2024 1:00 PM;47.21
Jan 24, 2024 1:00 PM;Jan 24, 2024 2:00 PM;44.3
Jan 24, 2024 2:00 PM;Jan 24, 2024 3:00 PM;51.63
Jan 24, 2024 3:00 PM;Jan 24, 2024 4:00 PM;60.5
Jan 24, 2024 4:00 PM;Jan 24, 2024 5:00 PM;64.0
Jan 24, 2024 5:00 PM;Jan 24, 2024 6:00 PM;71.09
Jan 24, 2024 6:00 PM;Jan 24, 2024 7:00 PM;83.14
Jan 24, 2024 7:00 PM;Jan 24, 2024 8:00 PM;83.46
Jan 24, 2024 8:00 PM;Jan 24, 2024 9:00 PM;77.81
Jan 24, 2024 9:00 PM;Jan 24, 2024 10:00 PM;68.8
Jan 24, 2024 10:00 PM;Jan 24, 2024 11:00 PM;70.88
Jan 24, 2024 11:00 PM;Jan 25, 2024 12:00 AM;73.14
Jan 25, 2024 12:00 AM;Jan 25, 2024 1:00 AM;62.78
Jan 25, 2024 1:00 AM;Jan 25, 2024 2:00 AM;59.64
Jan 25, 2024 2:00 AM;Jan 25, 2024 3:00 AM;60.0
Jan 25, 2024 3:00 AM;Jan 25, 2024 4:00 AM;55.36
Jan 25, 2024 4:00 AM;Jan 25, 2024 5:00 AM;57.26
Jan 25, 2024 5:00 AM;Jan 25, 2024 6:00 AM;63.29
Jan 25, 2024 6:00 AM;Jan 25, 2024 7:00 AM;72.45
Jan 25, 2024 7:00 AM;Jan 25, 2024 8:00 AM;83.5
Jan 25, 2024 8:00 AM;Jan 25, 2024 9:00 AM;95.53
Jan 25, 2024 9:00 AM;Jan 25, 2024 10:00 AM;89.84
Jan 25, 2024 10:00 AM;Jan 25, 2024 11:00 AM;83.95
Jan 25, 2024 11:00 AM;Jan 25, 2024 12:00 PM;78.66
Jan 25, 2024 12:00 PM;Jan 25, 2024 1:00 PM;74.95
Jan 25, 2024 1:00 PM;Jan 25, 2024 2:00 PM;69.76
Jan 25, 2024 2:00 PM;Jan 25, 2024 3:00 PM;66.17
Jan 25, 2024 3:00 PM;Jan 25, 2024 4:00 PM;61.85
Jan 25, 2024 4:00 PM;Jan 25, 2024 5:00 PM;67.67
Jan 25, 2024 5:00 PM;Jan 25, 2024 6:00 PM;75.59
Jan 25, 2024 6:00 PM;Jan 25, 2024 7:00 PM;94.72
Jan 25, 2024 7:00 PM;Jan 25, 2024 8:00 PM;96.11
Jan 25, 2024 8:00 PM;Jan 25, 2024 9:00 PM;79.83
Jan 25, 2024 9:00 PM;Jan 25, 2024 10:00 PM;72.14
Jan 25, 2024 10:00 PM;Jan 25, 2024 11:00 PM;71.39
Jan 25, 2024 11:00 PM;Jan 26, 2024 12:00 AM;67.34
Jan 26, 2024 12:00 AM;Jan 26, 2024 1:00 AM;62.8
Jan 26, 2024 1:00 AM;Jan 26, 2024 2:00 AM;62.0
Jan 26, 2024 2:00 AM;Jan 26, 2024 3:00 AM;58.49
Jan 26, 2024 3:00 AM;Jan 26, 2024 4:00 AM;52.99
Jan 26, 2024 4:00 AM;Jan 26, 2024 5:00 AM;39.82
Jan 26, 2024 5:00 AM;Jan 26, 2024 6:00 AM;50.3
Jan 26, 2024 6:00 AM;Jan 26, 2024 7:00 AM;61.53
Jan 26, 2024 7:00 AM;Jan 26, 2024 8:00 AM;74.25
Jan 26, 2024 8:00 AM;Jan 26, 2024 9:00 AM;80.45
Jan 26, 2024 9:00 AM;Jan 26, 2024 10:00 AM;75.34
Jan 26, 2024 10:00 AM;Jan 26, 2024 11:00 AM;66.19
Jan 26, 2024 11:00 AM;Jan 26, 2024 12:00 PM;62.39
Jan 26, 2024 12:00 PM;Jan 26, 2024 1:00 PM;55.78
Jan 26, 2024 1:00 PM;Jan 26, 2024 2:00 PM;50.7
Jan 26, 2024 2:00 PM;Jan 26, 2024 3:00 PM;53.61
Jan 26, 2024 3:00 PM;Jan 26, 2024 4:00 PM;55.52
Jan 26, 2024 4:00 PM;Jan 26, 2024 5:00 PM;63.38
Jan 26, 2024 5:00 PM;Jan 26, 2024 6:00 PM;73.74
Jan 26, 2024 6:00 PM;Jan 26, 2024 7:00 PM;89.62
Jan 26, 2024 7:00 PM;Jan 26, 2024 8:00 PM;89.8
Jan 26, 2024 8:00 PM;Jan 26, 2024 9:00 PM;84.53
Jan 26, 2024 9:00 PM;Jan 26, 2024 10:00 PM;71.13
Jan 26, 2024 10:00 PM;Jan 26, 2024 11:00 PM;74.98
Jan 26, 2024 11:00 PM;Jan 27, 2024 12:00 AM;70.45
Jan 27, 2024 12:00 AM;Jan 27, 2024 1:00 AM;64.97
Jan 27, 2024 1:00 AM;Jan 27, 2024 2:00 AM;61.06
Jan 27, 2024 2:00 AM;Jan 27, 2024 3:00 AM;59.05
Jan 27, 2024 3:00 AM;Jan 27, 2024 4:00 AM;55.9
Jan 27, 2024 4:00 AM;Jan 27, 2024 5:00 AM;55.9
Jan 27, 2024 5:00 AM;Jan 27, 2024 6:00 AM;57.22
Jan 27, 2024 6:00 AM;Jan 27, 2024 7:00 AM;59.36
Jan 27, 2024 7:00 AM;Jan 27, 2024 8:00 AM;66.19
Jan 27, 2024 8:00 AM;Jan 27, 2024 9:00 AM;78.09
Jan 27, 2024 9:00 AM;Jan 27, 2024 10:00 AM;75.7
Jan 27, 2024 10:00 AM;Jan 27, 2024 11:00 AM;64.6
Jan 27, 2024 11:00 AM;Jan 27, 2024 12:00 PM;57.6
Jan 27, 2024 12:00 PM;Jan 27, 2024 1:00 PM;55.84
Jan 27, 2024 1:00 PM;Jan 27, 2024 2:00 PM;53.88
Jan 27, 2024 2:00 PM;Jan 27, 2024 3:00 PM;59.75
Jan 27, 2024 3:00 PM;Jan 27, 2024 4:00 PM;72.63
Jan 27, 2024 4:00 PM;Jan 27, 2024 5:00 PM;72.17
Jan 27, 2024 5:00 PM;Jan 27, 2024 6:00 PM;74.43
Jan 27, 2024 6:00 PM;Jan 27, 2024 7:00 PM;95.97
Jan 27, 2024 7:00 PM;Jan 27, 2024 8:00 PM;92.51
Jan 27, 2024 8:00 PM;Jan 27, 2024 9:00 PM;84.47
Jan 27, 2024 9:00 PM;Jan 27, 2024 10:00 PM;76.36
Jan 27, 2024 10:00 PM;Jan 27, 2024 11:00 PM;75.97
Jan 27, 2024 11:00 PM;Jan 28, 2024 12:00 AM;72.7
Jan 28, 2024 12:00 AM;Jan 28, 2024 1:00 AM;66.77
Jan 28, 2024 1:00 AM;Jan 28, 2024 2:00 AM;58.2
Jan 28, 2024 2:00 AM;Jan 28, 2024 3:00 AM;52.9
Jan 28, 2024 3:00 AM;Jan 28, 2024 4:00 AM;47.21
Jan 28, 2024 4:00 AM;Jan 28, 2024 5:00 AM;44.0
Jan 28, 2024 5:00 AM;Jan 28, 2024 6:00 AM;43.2
Jan 28, 2024 6:00 AM;Jan 28, 2024 7:00 AM;47.05
Jan 28, 2024 7:00 AM;Jan 28, 2024 8:00 AM;51.4
Jan 28, 2024 8:00 AM;Jan 28, 2024 9:00 AM;55.29
Jan 28, 2024 9:00 AM;Jan 28, 2024 10:00 AM;55.8
Jan 28, 2024 10:00 AM;Jan 28, 2024 11:00 AM;52.29
Jan 28, 2024 11:00 AM;Jan 28, 2024 12:00 PM;47.53
Jan 28, 2024 12:00 PM;Jan 28, 2024 1:00 PM;42.49
Jan 28, 2024 1:00 PM;Jan 28, 2024 2:00 PM;40.53
Jan 28, 2024 2:00 PM;Jan 28, 2024 3:00 PM;40.09
Jan 28, 2024 3:00 PM;Jan 28, 2024 4:00 PM;38.03
Jan 28, 2024 4:00 PM;Jan 28, 2024 5:00 PM;43.12
Jan 28, 2024 5:00 PM;Jan 28, 2024 6:00 PM;60.8
Jan 28, 2024 6:00 PM;Jan 28, 2024 7:00 PM;73.34
Jan 28, 2024 7:00 PM;Jan 28, 2024 8:00 PM;71.55
Jan 28, 2024 8:00 PM;Jan 28, 2024 9:00 PM;69.87
Jan 28, 2024 9:00 PM;Jan 28, 2024 10:00 PM;58.86
Jan 28, 2024 10:00 PM;Jan 28, 2024 11:00 PM;60.34
Jan 28, 2024 11:00 PM;Jan 29, 2024 12:00 AM;56.0
Jan 29, 2024 12:00 AM;Jan 29, 2024 1:00 AM;49.97
Jan 29, 2024 1:00 AM;Jan 29, 2024 2:00 AM;47.26
Jan 29, 2024 2:00 AM;Jan 29, 2024 3:00 AM;48.12
Jan 29, 2024 3:00 AM;Jan 29, 2024 4:00 AM;47.97
Jan 29, 2024 4:00 AM;Jan 29, 2024 5:00 AM;51.58
Jan 29, 2024 5:00 AM;Jan 29, 2024 6:00 AM;60.06
Jan 29, 2024 6:00 AM;Jan 29, 2024 7:00 AM;80.66
Jan 29, 2024 7:00 AM;Jan 29, 2024 8:00 AM;88.7
Jan 29, 2024 8:00 AM;Jan 29, 2024 9:00 AM;99.26
Jan 29, 2024 9:00 AM;Jan 29, 2024 10:00 AM;88.39
Jan 29, 2024 10:00 AM;Jan 29, 2024 11:00 AM;78.9
Jan 29, 2024 11:00 AM;Jan 29, 2024 12:00 PM;71.27
Jan 29, 2024 12:00 PM;Jan 29, 2024 1:00 PM;70.24
Jan 29, 2024 1:00 PM;Jan 29, 2024 2:00 PM;73.81
Jan 29, 2024 2:00 PM;Jan 29, 2024 3:00 PM;78.03
Jan 29, 2024 3:00 PM;Jan 29, 2024 4:00 PM;78.78
Jan 29, 2024 4:00 PM;Jan 29, 2024 5:00 PM;82.87
Jan 29, 2024 5:00 PM;Jan 29, 2024 6:00 PM;89.86
Jan 29, 2024 6:00 PM;Jan 29, 2024 7:00 PM;110.0
Jan 29, 2024 7:00 PM;Jan 29, 2024 8:00 PM;107.52
Jan 29, 2024 8:00 PM;Jan 29, 2024 9:00 PM;86.29
Jan 29, 2024 9:00 PM;Jan 29, 2024 10:00 PM;81.09
Jan 29, 2024 10:00 PM;Jan 29, 2024 11:00 PM;82.55
Jan 29, 2024 11:00 PM;Jan 30, 2024 12:00 AM;80.29
Jan 30, 2024 12:00 AM;Jan 30, 2024 1:00 AM;71.94
Jan 30, 2024 1:00 AM;Jan 30, 2024 2:00 AM;68.64
Jan 30, 2024 2:00 AM;Jan 30, 2024 3:00 AM;69.37
Jan 30, 2024 3:00 AM;Jan 30, 2024 4:00 AM;65.1
Jan 30, 2024 4:00 AM;Jan 30, 2024 5:00 AM;64.0
Jan 30, 2024 5:00 AM;Jan 30, 2024 6:00 AM;69.37
Jan 30, 2024 6:00 AM;Jan 30, 2024 7:00 AM;79.02
Jan 30, 2024 7:00 AM;Jan 30, 2024 8:00 AM;91.04
Jan 30, 2024 8:00 AM;Jan 30, 2024 9:00 AM;95.95
Jan 30, 2024 9:00 AM;Jan 30, 2024 10:00 AM;84.93
Jan 30, 2024 10:00 AM;Jan 30, 2024 11:00 AM;77.15
Jan 30, 2024 11:00 AM;Jan 30, 2024 12:00 PM;70.1
Jan 30, 2024 12:00 PM;Jan 30, 2024 1:00 PM;68.1
Jan 30, 2024 1:00 PM;Jan 30, 2024 2:00 PM;68.23
Jan 30, 2024 2:00 PM;Jan 30, 2024 3:00 PM;71.93
Jan 30, 2024 3:00 PM;Jan 30, 2024 4:00 PM;71.95
Jan 30, 2024 4:00 PM;Jan 30, 2024 5:00 PM;78.89
Jan 30, 2024 5:00 PM;Jan 30, 2024 6:00 PM;88.83
Jan 30, 2024 6:00 PM;Jan 30, 2024 7:00 PM;99.76
Jan 30, 2024 7:00 PM;Jan 30, 2024 8:00 PM;98.44
Jan 30, 2024 8:00 PM;Jan 30, 2024 9:00 PM;88.32
Jan 30, 2024 9:00 PM;Jan 30, 2024 10:00 PM;78.99
Jan 30, 2024 10:00 PM;Jan 30, 2024 11:00 PM;78.24
Jan 30, 2024 11:00 PM;Jan 31, 2024 12:00 AM;74.46
Jan 31, 2024 12:00 AM;Jan 31, 2024 1:00 AM;74.09
Jan 31, 2024 1:00 AM;Jan 31, 2024 2:00 AM;71.48
Jan 31, 2024 2:00 AM;Jan 31, 2024 3:00 AM;70.89
Jan 31, 2024 3:00 AM;Jan 31, 2024 4:00 AM;69.82
Jan 31, 2024 4:00 AM;Jan 31, 2024 5:00 AM;69.25
Jan 31, 2024 5:00 AM;Jan 31, 2024 6:00 AM;74.01
Jan 31, 2024 6:00 AM;Jan 31, 2024 7:00 AM;84.44
Jan 31, 2024 7:00 AM;Jan 31, 2024 8:00 AM;93.29
Jan 31, 2024 8:00 AM;Jan 31, 2024 9:00 AM;120.23
Jan 31, 2024 9:00 AM;Jan 31, 2024 10:00 AM;93.23
Jan 31, 2024 10:00 AM;Jan 31, 2024 11:00 AM;82.98
Jan 31, 2024 11:00 AM;Jan 31, 2024 12:00 PM;77.09
Jan 31, 2024 12:00 PM;Jan 31, 2024 1:00 PM;74.91
Jan 31, 2024 1:00 PM;Jan 31, 2024 2:00 PM;66.5
