Start date;End date;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions
Apr 7, 2024 12:00 PM;Apr 7, 2024 1:00 PM;14625.83;687.0;6490.62;7448.21
Apr 7, 2024 1:00 PM;Apr 7, 2024 2:00 PM;15440.2;686.5;6366.92;8386.78
Apr 7, 2024 2:00 PM;Apr 7, 2024 3:00 PM;15221.09;679.0;6253.84;8288.25
Apr 7, 2024 3:00 PM;Apr 7, 2024 4:00 PM;14457.369999999999;664.0;5999.42;7793.95
Apr 7, 2024 4:00 PM;Apr 7, 2024 5:00 PM;13325.29;646.5;5750.26;6928.53
Apr 7, 2024 5:00 PM;Apr 7, 2024 6:00 PM;11566.67;608.5;5506.58;5451.59
Apr 7, 2024 6:00 PM;Apr 7, 2024 7:00 PM;9854.83;585.5;5411.35;3857.98
Apr 7, 2024 7:00 PM;Apr 7, 2024 8:00 PM;7539.25;563.0;5339.83;1636.42
Apr 7, 2024 8:00 PM;Apr 7, 2024 9:00 PM;5985.89;534.5;5272.52;178.87
Apr 7, 2024 9:00 PM;Apr 7, 2024 10:00 PM;5314.46;510.5;4803.96;0.0
Apr 7, 2024 10:00 PM;Apr 7, 2024 11:00 PM;4852.04;498.0;4354.04;0.0
Apr 7, 2024 11:00 PM;Apr 8, 2024 12:00 AM;4407.1;495.5;3911.6;0.0
Apr 8, 2024 12:00 AM;Apr 8, 2024 1:00 AM;4427.54;417.0;4010.54;0.0
Apr 8, 2024 1:00 AM;Apr 8, 2024 2:00 AM;4154.96;393.5;3761.46;0.0
Apr 8, 2024 2:00 AM;Apr 8, 2024 3:00 AM;3868.04;358.0;3510.04;0.0
Apr 8, 2024 3:00 AM;Apr 8, 2024 4:00 AM;3885.22;343.0;3542.22;0.0
Apr 8, 2024 4:00 AM;Apr 8, 2024 5:00 AM;3896.41;322.0;3574.41;0.0
Apr 8, 2024 5:00 AM;Apr 8, 2024 6:00 AM;3917.23;305.0;3612.23;0.0
Apr 8, 2024 6:00 AM;Apr 8, 2024 7:00 AM;4234.12;281.0;3953.12;0.0
Apr 8, 2024 7:00 AM;Apr 8, 2024 8:00 AM;4622.79;328.0;4294.79;0.0
Apr 8, 2024 8:00 AM;Apr 8, 2024 9:00 AM;5478.88;305.0;4634.55;539.33
Apr 8, 2024 9:00 AM;Apr 8, 2024 10:00 AM;7704.130000000001;301.0;4944.06;2459.07
Apr 8, 2024 10:00 AM;Apr 8, 2024 11:00 AM;10550.45;339.0;5255.82;4955.63
Apr 8, 2024 11:00 AM;Apr 8, 2024 12:00 PM;12928.880000000001;402.5;5568.08;6958.3
Apr 8, 2024 12:00 PM;Apr 8, 2024 1:00 PM;15377.12;507.0;6717.56;8152.56
Apr 8, 2024 1:00 PM;Apr 8, 2024 2:00 PM;17268.059999999998;580.0;7872.64;8815.42
Apr 8, 2024 2:00 PM;Apr 8, 2024 3:00 PM;18443.42;614.0;9027.67;8801.75
Apr 8, 2024 3:00 PM;Apr 8, 2024 4:00 PM;18347.24;675.5;9693.53;7978.21
Apr 8, 2024 4:00 PM;Apr 8, 2024 5:00 PM;17773.67;724.0;10359.34;6690.33
Apr 8, 2024 5:00 PM;Apr 8, 2024 6:00 PM;16392.74;766.5;11026.29;4599.95
Apr 8, 2024 6:00 PM;Apr 8, 2024 7:00 PM;13939.46;795.0;10089.74;3054.72
Apr 8, 2024 7:00 PM;Apr 8, 2024 8:00 PM;11213.57;808.0;9155.51;1250.06
Apr 8, 2024 8:00 PM;Apr 8, 2024 9:00 PM;9195.220000000001;839.5;8225.28;130.44
Apr 8, 2024 9:00 PM;Apr 8, 2024 10:00 PM;9820.68;878.5;8942.18;0.0
Apr 8, 2024 10:00 PM;Apr 8, 2024 11:00 PM;10572.55;910.0;9662.55;0.0
Apr 8, 2024 11:00 PM;Apr 9, 2024 12:00 AM;11322.14;940.0;10382.14;0.0
Apr 9, 2024 12:00 AM;Apr 9, 2024 1:00 AM;11196.84;966.5;10230.34;0.0
Apr 9, 2024 1:00 AM;Apr 9, 2024 2:00 AM;12486.09;982.0;11504.09;0.0
Apr 9, 2024 2:00 AM;Apr 9, 2024 3:00 AM;13747.88;983.5;12764.38;0.0
Apr 9, 2024 3:00 AM;Apr 9, 2024 4:00 AM;14058.4;979.0;13079.4;0.0
Apr 9, 2024 4:00 AM;Apr 9, 2024 5:00 AM;14362.74;971.5;13391.24;0.0
Apr 9, 2024 5:00 AM;Apr 9, 2024 6:00 AM;14672.04;968.0;13704.04;0.0
Apr 9, 2024 6:00 AM;Apr 9, 2024 7:00 AM;14738.38;966.5;13771.88;0.0
Apr 9, 2024 7:00 AM;Apr 9, 2024 8:00 AM;14805.46;967.5;13837.96;0.0
Apr 9, 2024 8:00 AM;Apr 9, 2024 9:00 AM;15335.36;969.0;13898.07;468.29
Apr 9, 2024 9:00 AM;Apr 9, 2024 10:00 AM;17206.52;965.0;13981.44;2260.08
Apr 9, 2024 10:00 AM;Apr 9, 2024 11:00 AM;19704.35;957.5;14065.01;4681.84
Apr 9, 2024 11:00 AM;Apr 9, 2024 12:00 PM;21741.47;951.5;14147.85;6642.12
Apr 9, 2024 12:00 PM;Apr 9, 2024 1:00 PM;23381.28;944.5;14340.45;8096.33
Apr 9, 2024 1:00 PM;Apr 9, 2024 2:00 PM;24402.89;941.5;14533.16;8928.23
Apr 9, 2024 2:00 PM;Apr 9, 2024 3:00 PM;24637.129999999997;934.5;14725.71;8976.92
Apr 9, 2024 3:00 PM;Apr 9, 2024 4:00 PM;24150.5;936.0;14392.81;8821.69
Apr 9, 2024 4:00 PM;Apr 9, 2024 5:00 PM;23009.23;943.5;14059.31;8006.42
Apr 9, 2024 5:00 PM;Apr 9, 2024 6:00 PM;21169.21;943.5;13726.86;6498.85
Apr 9, 2024 6:00 PM;Apr 9, 2024 7:00 PM;18012.7;944.5;12528.25;4539.95
Apr 9, 2024 7:00 PM;Apr 9, 2024 8:00 PM;14327.34;947.5;11332.36;2047.48
Apr 9, 2024 8:00 PM;Apr 9, 2024 9:00 PM;11333.65;943.0;10135.65;255.0
Apr 9, 2024 9:00 PM;Apr 9, 2024 10:00 PM;10217.48;923.0;9294.48;0.0
Apr 9, 2024 10:00 PM;Apr 9, 2024 11:00 PM;9333.93;880.5;8453.43;0.0
Apr 9, 2024 11:00 PM;Apr 10, 2024 12:00 AM;8402.060000000001;789.0;7613.06;0.0
Apr 10, 2024 12:00 AM;Apr 10, 2024 1:00 AM;7712.32;697.5;7014.82;0.0
Apr 10, 2024 1:00 AM;Apr 10, 2024 2:00 AM;7208.4;567.0;6641.4;0.0
Apr 10, 2024 2:00 AM;Apr 10, 2024 3:00 AM;6775.42;536.0;6239.42;0.0
Apr 10, 2024 3:00 AM;Apr 10, 2024 4:00 AM;6265.86;494.5;5771.36;0.0
Apr 10, 2024 4:00 AM;Apr 10, 2024 5:00 AM;5739.44;426.5;5312.94;0.0
Apr 10, 2024 5:00 AM;Apr 10, 2024 6:00 AM;5207.86;350.5;4857.36;0.0
Apr 10, 2024 6:00 AM;Apr 10, 2024 7:00 AM;4672.46;282.5;4389.96;0.0
Apr 10, 2024 7:00 AM;Apr 10, 2024 8:00 AM;4175.26;261.5;3913.74;0.02
Apr 10, 2024 8:00 AM;Apr 10, 2024 9:00 AM;4575.82;264.5;3455.28;856.04
Apr 10, 2024 9:00 AM;Apr 10, 2024 10:00 AM;7005.65;258.0;3073.58;3674.07
Apr 10, 2024 10:00 AM;Apr 10, 2024 11:00 AM;10085.130000000001;240.5;2713.46;7131.17
Apr 10, 2024 11:00 AM;Apr 10, 2024 12:00 PM;12768.91;264.5;2431.56;10072.85
Apr 10, 2024 12:00 PM;Apr 10, 2024 1:00 PM;14475.57;337.0;2625.97;11512.6
Apr 10, 2024 1:00 PM;Apr 10, 2024 2:00 PM;15457.130000000001;360.5;2830.85;12265.78
Apr 10, 2024 2:00 PM;Apr 10, 2024 3:00 PM;15665.36;398.5;3042.95;12223.91
Apr 10, 2024 3:00 PM;Apr 10, 2024 4:00 PM;14989.66;438.0;3183.37;11368.29
Apr 10, 2024 4:00 PM;Apr 10, 2024 5:00 PM;13554.25;423.5;3339.48;9791.27
Apr 10, 2024 5:00 PM;Apr 10, 2024 6:00 PM;11484.0;401.0;3507.07;7575.93
Apr 10, 2024 6:00 PM;Apr 10, 2024 7:00 PM;9061.16;420.5;3468.09;5172.57
Apr 10, 2024 7:00 PM;Apr 10, 2024 8:00 PM;6121.71;426.0;3434.36;2261.35
Apr 10, 2024 8:00 PM;Apr 10, 2024 9:00 PM;4148.33;448.0;3403.47;296.86
Apr 10, 2024 9:00 PM;Apr 10, 2024 10:00 PM;4483.93;476.5;4007.43;0.0
Apr 10, 2024 10:00 PM;Apr 10, 2024 11:00 PM;5145.0;515.0;4630.0;0.0
Apr 10, 2024 11:00 PM;Apr 11, 2024 12:00 AM;5802.19;547.0;5255.19;0.0
Apr 11, 2024 12:00 AM;Apr 11, 2024 1:00 AM;6842.76;544.0;6298.76;0.0
Apr 11, 2024 1:00 AM;Apr 11, 2024 2:00 AM;6741.69;546.0;6195.69;0.0
Apr 11, 2024 2:00 AM;Apr 11, 2024 3:00 AM;6640.03;548.5;6091.53;0.0
Apr 11, 2024 3:00 AM;Apr 11, 2024 4:00 AM;6258.99;552.5;5706.49;0.0
Apr 11, 2024 4:00 AM;Apr 11, 2024 5:00 AM;5853.94;532.0;5321.94;0.0
Apr 11, 2024 5:00 AM;Apr 11, 2024 6:00 AM;5437.99;500.5;4937.49;0.0
Apr 11, 2024 6:00 AM;Apr 11, 2024 7:00 AM;5205.5;457.5;4748.0;0.0
Apr 11, 2024 7:00 AM;Apr 11, 2024 8:00 AM;4981.59;423.5;4557.76;0.33
Apr 11, 2024 8:00 AM;Apr 11, 2024 9:00 AM;5573.0;395.0;4367.78;810.22
Apr 11, 2024 9:00 AM;Apr 11, 2024 10:00 AM;7533.86;345.0;3909.23;3279.63
Apr 11, 2024 10:00 AM;Apr 11, 2024 11:00 AM;9954.05;308.0;3450.67;6195.38
Apr 11, 2024 11:00 AM;Apr 11, 2024 12:00 PM;11678.01;294.0;2994.06;8389.95
Apr 11, 2024 12:00 PM;Apr 11, 2024 1:00 PM;13011.19;254.5;2855.16;9901.53
Apr 11, 2024 1:00 PM;Apr 11, 2024 2:00 PM;13746.63;211.0;2717.08;10818.55
Apr 11, 2024 2:00 PM;Apr 11, 2024 3:00 PM;13745.91;179.5;2579.24;10987.17
Apr 11, 2024 3:00 PM;Apr 11, 2024 4:00 PM;13157.460000000001;159.0;2472.52;10525.94
Apr 11, 2024 4:00 PM;Apr 11, 2024 5:00 PM;11745.08;142.0;2366.53;9236.55
Apr 11, 2024 5:00 PM;Apr 11, 2024 6:00 PM;9605.73;125.5;2260.85;7219.38
Apr 11, 2024 6:00 PM;Apr 11, 2024 7:00 PM;7095.14;110.0;2115.33;4869.81
Apr 11, 2024 7:00 PM;Apr 11, 2024 8:00 PM;4229.32;96.5;1969.88;2162.94
Apr 11, 2024 8:00 PM;Apr 11, 2024 9:00 PM;2199.46;75.5;1824.97;298.99
Apr 11, 2024 9:00 PM;Apr 11, 2024 10:00 PM;2085.9700000000003;63.5;2022.47;0.0
Apr 11, 2024 10:00 PM;Apr 11, 2024 11:00 PM;2274.59;54.5;2220.09;0.0
Apr 11, 2024 11:00 PM;Apr 12, 2024 12:00 AM;2465.98;48.5;2417.48;0.0
Apr 12, 2024 12:00 AM;Apr 12, 2024 1:00 AM;2205.91;106.5;2099.41;0.0
Apr 12, 2024 1:00 AM;Apr 12, 2024 2:00 AM;2169.85;82.5;2087.35;0.0
Apr 12, 2024 2:00 AM;Apr 12, 2024 3:00 AM;2165.59;90.5;2075.09;0.0
Apr 12, 2024 3:00 AM;Apr 12, 2024 4:00 AM;2290.1;116.5;2173.6;0.0
Apr 12, 2024 4:00 AM;Apr 12, 2024 5:00 AM;2413.19;140.5;2272.69;0.0
Apr 12, 2024 5:00 AM;Apr 12, 2024 6:00 AM;2537.15;165.5;2371.65;0.0
Apr 12, 2024 6:00 AM;Apr 12, 2024 7:00 AM;2500.52;164.5;2336.02;0.0
Apr 12, 2024 7:00 AM;Apr 12, 2024 8:00 AM;2454.76;154.0;2299.94;0.82
Apr 12, 2024 8:00 AM;Apr 12, 2024 9:00 AM;3377.96;142.0;2264.24;971.72
Apr 12, 2024 9:00 AM;Apr 12, 2024 10:00 AM;6020.39;134.5;1925.26;3960.63
Apr 12, 2024 10:00 AM;Apr 12, 2024 11:00 AM;9302.16;134.5;1586.86;7580.8
Apr 12, 2024 11:00 AM;Apr 12, 2024 12:00 PM;11862.18;130.5;1250.24;10481.44
Apr 12, 2024 12:00 PM;Apr 12, 2024 1:00 PM;13782.93;135.5;1173.88;12473.55
Apr 12, 2024 1:00 PM;Apr 12, 2024 2:00 PM;14752.42;138.0;1099.09;13515.33
Apr 12, 2024 2:00 PM;Apr 12, 2024 3:00 PM;15070.11;143.0;1025.62;13901.49
Apr 12, 2024 3:00 PM;Apr 12, 2024 4:00 PM;14255.67;140.5;1035.45;13079.72
Apr 12, 2024 4:00 PM;Apr 12, 2024 5:00 PM;12774.89;139.0;1046.99;11588.9
Apr 12, 2024 5:00 PM;Apr 12, 2024 6:00 PM;10430.27;151.0;1059.69;9219.58
Apr 12, 2024 6:00 PM;Apr 12, 2024 7:00 PM;7531.84;179.5;1201.62;6150.72
Apr 12, 2024 7:00 PM;Apr 12, 2024 8:00 PM;4159.81;168.0;1345.51;2646.3
Apr 12, 2024 8:00 PM;Apr 12, 2024 9:00 PM;2025.43;140.0;1489.68;395.75
Apr 12, 2024 9:00 PM;Apr 12, 2024 10:00 PM;2635.53;184.5;2451.03;0.0
Apr 12, 2024 10:00 PM;Apr 12, 2024 11:00 PM;3611.89;199.0;3412.89;0.0
Apr 12, 2024 11:00 PM;Apr 13, 2024 12:00 AM;4555.4;180.0;4375.4;0.0
Apr 13, 2024 12:00 AM;Apr 13, 2024 1:00 AM;3114.64;97.0;3017.64;0.0
Apr 13, 2024 1:00 AM;Apr 13, 2024 2:00 AM;3165.1;107.0;3058.1;0.0
Apr 13, 2024 2:00 AM;Apr 13, 2024 3:00 AM;3214.74;117.0;3097.74;0.0
Apr 13, 2024 3:00 AM;Apr 13, 2024 4:00 AM;3040.83;150.5;2890.33;0.0
Apr 13, 2024 4:00 AM;Apr 13, 2024 5:00 AM;2842.66;159.5;2683.16;0.0
Apr 13, 2024 5:00 AM;Apr 13, 2024 6:00 AM;2613.79;137.5;2476.29;0.0
Apr 13, 2024 6:00 AM;Apr 13, 2024 7:00 AM;2502.52;125.0;2377.52;0.0
Apr 13, 2024 7:00 AM;Apr 13, 2024 8:00 AM;2411.5;131.5;2278.51;1.49
Apr 13, 2024 8:00 AM;Apr 13, 2024 9:00 AM;3284.1800000000003;151.0;2179.59;953.59
Apr 13, 2024 9:00 AM;Apr 13, 2024 10:00 AM;5994.33;154.5;1997.0;3842.83
Apr 13, 2024 10:00 AM;Apr 13, 2024 11:00 AM;9320.18;149.0;1814.07;7357.11
Apr 13, 2024 11:00 AM;Apr 13, 2024 12:00 PM;11921.67;139.0;1631.49;10151.18
Apr 13, 2024 12:00 PM;Apr 13, 2024 1:00 PM;14383.47;131.0;2073.97;12178.5
Apr 13, 2024 1:00 PM;Apr 13, 2024 2:00 PM;15840.99;133.0;2516.78;13191.21
Apr 13, 2024 2:00 PM;Apr 13, 2024 3:00 PM;16669.21;149.0;2959.76;13560.45
Apr 13, 2024 3:00 PM;Apr 13, 2024 4:00 PM;15956.67;183.5;3098.85;12674.32
Apr 13, 2024 4:00 PM;Apr 13, 2024 5:00 PM;14568.73;228.5;3238.05;11102.18
Apr 13, 2024 5:00 PM;Apr 13, 2024 6:00 PM;12221.7;288.0;3378.12;8555.58
Apr 13, 2024 6:00 PM;Apr 13, 2024 7:00 PM;9230.25;308.0;3190.38;5731.87
Apr 13, 2024 7:00 PM;Apr 13, 2024 8:00 PM;5848.39;326.5;3002.76;2519.13
Apr 13, 2024 8:00 PM;Apr 13, 2024 9:00 PM;3547.16;338.0;2814.96;394.2
Apr 13, 2024 9:00 PM;Apr 13, 2024 10:00 PM;3593.82;380.5;3213.32;0.0
Apr 13, 2024 10:00 PM;Apr 13, 2024 11:00 PM;3964.5;353.0;3611.5;0.0
Apr 13, 2024 11:00 PM;Apr 14, 2024 12:00 AM;4306.41;296.5;4009.91;0.0
Apr 14, 2024 12:00 AM;Apr 14, 2024 1:00 AM;4380.64;283.5;4097.14;0.0
Apr 14, 2024 1:00 AM;Apr 14, 2024 2:00 AM;4024.84;287.0;3737.84;0.0
Apr 14, 2024 2:00 AM;Apr 14, 2024 3:00 AM;3670.66;296.5;3374.16;0.0
Apr 14, 2024 3:00 AM;Apr 14, 2024 4:00 AM;3196.08;271.5;2924.58;0.0
Apr 14, 2024 4:00 AM;Apr 14, 2024 5:00 AM;2701.32;225.0;2476.32;0.0
Apr 14, 2024 5:00 AM;Apr 14, 2024 6:00 AM;2216.44;187.0;2029.44;0.0
Apr 14, 2024 6:00 AM;Apr 14, 2024 7:00 AM;2028.95;169.0;1859.95;0.0
Apr 14, 2024 7:00 AM;Apr 14, 2024 8:00 AM;1843.43;151.5;1689.5;2.43
Apr 14, 2024 8:00 AM;Apr 14, 2024 9:00 AM;2659.63;127.5;1520.02;1012.11
Apr 14, 2024 9:00 AM;Apr 14, 2024 10:00 AM;5168.1900000000005;107.0;1243.54;3817.65
Apr 14, 2024 10:00 AM;Apr 14, 2024 11:00 AM;8101.73;93.5;967.65;7040.58
Apr 14, 2024 11:00 AM;Apr 14, 2024 12:00 PM;10349.29;72.5;695.1;9581.69
Apr 14, 2024 12:00 PM;Apr 14, 2024 1:00 PM;11865.31;51.5;619.56;11194.25
Apr 14, 2024 1:00 PM;Apr 14, 2024 2:00 PM;12554.119999999999;31.0;546.23;11976.89
Apr 14, 2024 2:00 PM;Apr 14, 2024 3:00 PM;12644.57;16.0;474.49;12154.08
Apr 14, 2024 3:00 PM;Apr 14, 2024 4:00 PM;11908.48;12.0;587.42;11309.06
Apr 14, 2024 4:00 PM;Apr 14, 2024 5:00 PM;10500.390000000001;12.5;702.94;9784.95
Apr 14, 2024 5:00 PM;Apr 14, 2024 6:00 PM;8332.65;24.0;820.46;7488.19
Apr 14, 2024 6:00 PM;Apr 14, 2024 7:00 PM;6321.93;64.5;1148.65;5108.78
Apr 14, 2024 7:00 PM;Apr 14, 2024 8:00 PM;3872.95;116.0;1483.31;2273.64
Apr 14, 2024 8:00 PM;Apr 14, 2024 9:00 PM;2305.15;109.0;1818.73;377.42
Apr 14, 2024 9:00 PM;Apr 14, 2024 10:00 PM;2401.74;179.0;2222.74;0.0
Apr 14, 2024 10:00 PM;Apr 14, 2024 11:00 PM;2914.56;288.0;2626.56;0.0
Apr 14, 2024 11:00 PM;Apr 15, 2024 12:00 AM;3394.05;364.0;3030.05;0.0
Apr 15, 2024 12:00 AM;Apr 15, 2024 1:00 AM;4149.2;393.0;3756.2;0.0
Apr 15, 2024 1:00 AM;Apr 15, 2024 2:00 AM;3930.64;480.5;3450.14;0.0
Apr 15, 2024 2:00 AM;Apr 15, 2024 3:00 AM;3718.89;574.5;3144.39;0.0
Apr 15, 2024 3:00 AM;Apr 15, 2024 4:00 AM;4200.71;588.5;3612.21;0.0
Apr 15, 2024 4:00 AM;Apr 15, 2024 5:00 AM;4680.66;600.5;4080.16;0.0
Apr 15, 2024 5:00 AM;Apr 15, 2024 6:00 AM;5177.24;629.5;4547.74;0.0
Apr 15, 2024 6:00 AM;Apr 15, 2024 7:00 AM;6130.68;707.5;5423.18;0.0
Apr 15, 2024 7:00 AM;Apr 15, 2024 8:00 AM;7061.0;760.0;6298.89;2.11
Apr 15, 2024 8:00 AM;Apr 15, 2024 9:00 AM;8771.58;785.0;7174.67;811.91
Apr 15, 2024 9:00 AM;Apr 15, 2024 10:00 AM;13410.96;821.5;9516.42;3073.04
Apr 15, 2024 10:00 AM;Apr 15, 2024 11:00 AM;18220.260000000002;868.0;11858.36;5493.9
Apr 15, 2024 11:00 AM;Apr 15, 2024 12:00 PM;22416.190000000002;914.5;14200.11;7301.58
Apr 15, 2024 12:00 PM;Apr 15, 2024 1:00 PM;26049.59;957.5;15934.04;9158.05
Apr 15, 2024 1:00 PM;Apr 15, 2024 2:00 PM;28716.69;981.5;17668.42;10066.77
Apr 15, 2024 2:00 PM;Apr 15, 2024 3:00 PM;30662.1;983.0;19402.62;10276.48
Apr 15, 2024 3:00 PM;Apr 15, 2024 4:00 PM;30641.97;983.5;19531.44;10127.03
Apr 15, 2024 4:00 PM;Apr 15, 2024 5:00 PM;30091.61;986.5;19659.65;9445.46
Apr 15, 2024 5:00 PM;Apr 15, 2024 6:00 PM;28472.36;990.0;19788.14;7694.22
Apr 15, 2024 6:00 PM;Apr 15, 2024 7:00 PM;25347.87;997.5;19007.48;5342.89
Apr 15, 2024 7:00 PM;Apr 15, 2024 8:00 PM;21625.86;1001.0;18226.49;2398.37
Apr 15, 2024 8:00 PM;Apr 15, 2024 9:00 PM;18864.92;1001.0;17445.55;418.37
Apr 15, 2024 9:00 PM;Apr 15, 2024 10:00 PM;17534.28;1001.5;16532.78;0.0
Apr 15, 2024 10:00 PM;Apr 15, 2024 11:00 PM;16622.559999999998;1002.5;15620.06;0.0
Apr 15, 2024 11:00 PM;Apr 16, 2024 12:00 AM;15708.31;1001.0;14707.31;0.0
Apr 16, 2024 12:00 AM;Apr 16, 2024 1:00 AM;13792.88;1049.0;12743.88;0.0
Apr 16, 2024 1:00 AM;Apr 16, 2024 2:00 AM;13709.53;1049.5;12660.03;0.0
Apr 16, 2024 2:00 AM;Apr 16, 2024 3:00 AM;13578.58;1045.5;12533.08;0.0
Apr 16, 2024 3:00 AM;Apr 16, 2024 4:00 AM;13956.56;1042.5;12914.06;0.0
Apr 16, 2024 4:00 AM;Apr 16, 2024 5:00 AM;14344.08;1040.0;13304.08;0.0
Apr 16, 2024 5:00 AM;Apr 16, 2024 6:00 AM;14735.95;1037.5;13698.45;0.0
Apr 16, 2024 6:00 AM;Apr 16, 2024 7:00 AM;14495.23;1035.5;13459.73;0.0
Apr 16, 2024 7:00 AM;Apr 16, 2024 8:00 AM;14232.15;1026.0;13201.16;4.99
Apr 16, 2024 8:00 AM;Apr 16, 2024 9:00 AM;15045.779999999999;1007.5;12938.63;1099.65
Apr 16, 2024 9:00 AM;Apr 16, 2024 10:00 AM;17673.9;986.0;12801.92;3885.98
Apr 16, 2024 10:00 AM;Apr 16, 2024 11:00 AM;20666.54;968.5;12659.57;7038.47
Apr 16, 2024 11:00 AM;Apr 16, 2024 12:00 PM;22637.73;913.0;12512.5;9212.23
Apr 16, 2024 12:00 PM;Apr 16, 2024 1:00 PM;24055.16;888.5;12553.67;10612.99
Apr 16, 2024 1:00 PM;Apr 16, 2024 2:00 PM;24675.21;883.0;12592.04;11200.17
Apr 16, 2024 2:00 PM;Apr 16, 2024 3:00 PM;24573.96;863.5;12629.34;11081.12
Apr 16, 2024 3:00 PM;Apr 16, 2024 4:00 PM;24099.63;840.0;12503.11;10756.52
Apr 16, 2024 4:00 PM;Apr 16, 2024 5:00 PM;23107.85;829.5;12382.6;9895.75
Apr 16, 2024 5:00 PM;Apr 16, 2024 6:00 PM;21149.370000000003;850.5;12276.69;8022.18
Apr 16, 2024 6:00 PM;Apr 16, 2024 7:00 PM;17892.809999999998;885.5;11453.33;5553.98
Apr 16, 2024 7:00 PM;Apr 16, 2024 8:00 PM;14150.32;891.5;10629.25;2629.57
Apr 16, 2024 8:00 PM;Apr 16, 2024 9:00 PM;11193.480000000001;885.5;9805.61;502.37
Apr 16, 2024 9:00 PM;Apr 16, 2024 10:00 PM;9910.88;856.0;9054.88;0.0
Apr 16, 2024 10:00 PM;Apr 16, 2024 11:00 PM;9109.59;810.0;8299.59;0.0
Apr 16, 2024 11:00 PM;Apr 17, 2024 12:00 AM;8267.939999999999;726.5;7541.44;0.0
Apr 17, 2024 12:00 AM;Apr 17, 2024 1:00 AM;6980.04;715.0;6265.04;0.0
Apr 17, 2024 1:00 AM;Apr 17, 2024 2:00 AM;6573.54;660.0;5913.54;0.0
Apr 17, 2024 2:00 AM;Apr 17, 2024 3:00 AM;6140.42;609.0;5531.42;0.0
Apr 17, 2024 3:00 AM;Apr 17, 2024 4:00 AM;5856.47;556.0;5300.47;0.0
Apr 17, 2024 4:00 AM;Apr 17, 2024 5:00 AM;5585.29;524.0;5061.29;0.0
Apr 17, 2024 5:00 AM;Apr 17, 2024 6:00 AM;5321.07;489.5;4831.57;0.0
Apr 17, 2024 6:00 AM;Apr 17, 2024 7:00 AM;5095.17;478.5;4616.67;0.0
Apr 17, 2024 7:00 AM;Apr 17, 2024 8:00 AM;4879.799999999999;477.0;4397.44;5.36
Apr 17, 2024 8:00 AM;Apr 17, 2024 9:00 AM;5844.469999999999;525.0;4167.28;1152.19
Apr 17, 2024 9:00 AM;Apr 17, 2024 10:00 AM;8656.55;603.0;4024.35;4029.2
Apr 17, 2024 10:00 AM;Apr 17, 2024 11:00 AM;11879.52;651.0;3884.08;7344.44
Apr 17, 2024 11:00 AM;Apr 17, 2024 12:00 PM;14143.89;665.0;3746.65;9732.24
Apr 17, 2024 12:00 PM;Apr 17, 2024 1:00 PM;16351.98;619.0;4474.65;11258.33
Apr 17, 2024 1:00 PM;Apr 17, 2024 2:00 PM;17734.51;561.5;5210.86;11962.15
Apr 17, 2024 2:00 PM;Apr 17, 2024 3:00 PM;18255.97;532.5;5948.3;11775.17
Apr 17, 2024 3:00 PM;Apr 17, 2024 4:00 PM;18504.79;560.5;6872.03;11072.26
Apr 17, 2024 4:00 PM;Apr 17, 2024 5:00 PM;18168.54;598.5;7800.47;9769.57
Apr 17, 2024 5:00 PM;Apr 17, 2024 6:00 PM;16988.98;651.5;8736.26;7601.22
Apr 17, 2024 6:00 PM;Apr 17, 2024 7:00 PM;14062.96;692.0;8042.49;5328.47
Apr 17, 2024 7:00 PM;Apr 17, 2024 8:00 PM;10579.72;722.5;7356.0;2501.22
Apr 17, 2024 8:00 PM;Apr 17, 2024 9:00 PM;7942.36;764.0;6669.61;508.75
Apr 17, 2024 9:00 PM;Apr 17, 2024 10:00 PM;6843.98;806.0;6037.98;0.0
Apr 17, 2024 10:00 PM;Apr 17, 2024 11:00 PM;6207.86;800.0;5407.86;0.0
Apr 17, 2024 11:00 PM;Apr 18, 2024 12:00 AM;5562.3;785.0;4777.3;0.0
Apr 18, 2024 12:00 AM;Apr 18, 2024 1:00 AM;5387.3;602.5;4784.8;0.0
Apr 18, 2024 1:00 AM;Apr 18, 2024 2:00 AM;5299.41;582.0;4717.41;0.0
Apr 18, 2024 2:00 AM;Apr 18, 2024 3:00 AM;5233.33;581.5;4651.83;0.0
Apr 18, 2024 3:00 AM;Apr 18, 2024 4:00 AM;5102.66;607.0;4495.66;0.0
Apr 18, 2024 4:00 AM;Apr 18, 2024 5:00 AM;4953.61;614.5;4339.11;0.0
Apr 18, 2024 5:00 AM;Apr 18, 2024 6:00 AM;4803.07;620.5;4182.57;0.0
Apr 18, 2024 6:00 AM;Apr 18, 2024 7:00 AM;4792.99;627.5;4165.49;0.0
Apr 18, 2024 7:00 AM;Apr 18, 2024 8:00 AM;4777.05;620.0;4149.52;7.53
Apr 18, 2024 8:00 AM;Apr 18, 2024 9:00 AM;5776.12;600.5;4133.26;1042.36
Apr 18, 2024 9:00 AM;Apr 18, 2024 10:00 AM;7950.6;567.5;3940.36;3442.74
Apr 18, 2024 10:00 AM;Apr 18, 2024 11:00 AM;10380.8;504.5;3748.2;6128.1
