"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"17/08/2024 00:00:00 - 17/08/2024 01:00:00","BZN|FR","143.00","143.00","143.00","191.00"
"17/08/2024 01:00:00 - 17/08/2024 02:00:00","BZN|FR","123.00","123.00","123.00","180.00"
"17/08/2024 02:00:00 - 17/08/2024 03:00:00","BZN|FR","111.75","111.75","111.75","167.00"
"17/08/2024 03:00:00 - 17/08/2024 04:00:00","BZN|FR","124.25","124.25","124.25","121.00"
"17/08/2024 04:00:00 - 17/08/2024 05:00:00","BZN|FR","133.25","133.25","133.25","103.00"
"17/08/2024 05:00:00 - 17/08/2024 06:00:00","BZN|FR","124.25","124.25","124.25","135.00"
"17/08/2024 06:00:00 - 17/08/2024 07:00:00","BZN|FR","114.25","114.25","114.25","168.00"
"17/08/2024 07:00:00 - 17/08/2024 08:00:00","BZN|FR","110.25","110.25","110.25","139.00"
"17/08/2024 08:00:00 - 17/08/2024 09:00:00","BZN|FR","95.50","122.00","122.00","146.00"
"17/08/2024 09:00:00 - 17/08/2024 10:00:00","BZN|FR","102.00","152.50","152.50","180.00"
"17/08/2024 10:00:00 - 17/08/2024 11:00:00","BZN|FR","118.50","173.25","173.25","172.00"
"17/08/2024 11:00:00 - 17/08/2024 12:00:00","BZN|FR","102.75","170.00","170.00","130.00"
"17/08/2024 12:00:00 - 17/08/2024 13:00:00","BZN|FR","90.50","144.50","144.50","94.00"
"17/08/2024 13:00:00 - 17/08/2024 14:00:00","BZN|FR","79.00","114.75","114.75","62.00"
"17/08/2024 14:00:00 - 17/08/2024 15:00:00","BZN|FR","77.00","114.50","114.50","70.00"
"17/08/2024 15:00:00 - 17/08/2024 16:00:00","BZN|FR","97.25","140.75","140.75","71.00"
"17/08/2024 16:00:00 - 17/08/2024 17:00:00","BZN|FR","116.50","153.75","153.75","101.00"
"17/08/2024 17:00:00 - 17/08/2024 18:00:00","BZN|FR","141.75","186.25","186.25","100.00"
"17/08/2024 18:00:00 - 17/08/2024 19:00:00","BZN|FR","185.00","229.75","229.75","129.00"
"17/08/2024 19:00:00 - 17/08/2024 20:00:00","BZN|FR","261.50","297.50","297.50","232.00"
"17/08/2024 20:00:00 - 17/08/2024 21:00:00","BZN|FR","324.00","388.50","388.50","286.00"
"17/08/2024 21:00:00 - 17/08/2024 22:00:00","BZN|FR","378.25","446.75","446.75","344.00"
"17/08/2024 22:00:00 - 17/08/2024 23:00:00","BZN|FR","432.00","532.50","532.50","461.00"
"17/08/2024 23:00:00 - 18/08/2024 00:00:00","BZN|FR","464.00","561.25","561.25","417.00"
"18/08/2024 00:00:00 - 18/08/2024 01:00:00","BZN|FR","255.50","255.50","255.50","333.00"
"18/08/2024 01:00:00 - 18/08/2024 02:00:00","BZN|FR","297.75","297.75","297.75","376.00"
"18/08/2024 02:00:00 - 18/08/2024 03:00:00","BZN|FR","360.00","360.00","360.00","470.00"
"18/08/2024 03:00:00 - 18/08/2024 04:00:00","BZN|FR","328.50","328.50","328.50","431.00"
"18/08/2024 04:00:00 - 18/08/2024 05:00:00","BZN|FR","284.75","284.75","284.75","358.00"
"18/08/2024 05:00:00 - 18/08/2024 06:00:00","BZN|FR","297.50","297.50","297.50","333.00"
"18/08/2024 06:00:00 - 18/08/2024 07:00:00","BZN|FR","302.75","302.75","302.75","271.00"
"18/08/2024 07:00:00 - 18/08/2024 08:00:00","BZN|FR","285.50","285.50","285.50","308.00"
"18/08/2024 08:00:00 - 18/08/2024 09:00:00","BZN|FR","268.75","305.50","305.50","334.00"
"18/08/2024 09:00:00 - 18/08/2024 10:00:00","BZN|FR","242.00","308.00","308.00","270.00"
"18/08/2024 10:00:00 - 18/08/2024 11:00:00","BZN|FR","230.25","280.50","280.50","310.00"
"18/08/2024 11:00:00 - 18/08/2024 12:00:00","BZN|FR","235.00","231.50","231.50","247.00"
"18/08/2024 12:00:00 - 18/08/2024 13:00:00","BZN|FR","242.00","209.00","209.00","231.00"
"18/08/2024 13:00:00 - 18/08/2024 14:00:00","BZN|FR","243.25","217.50","217.50","205.00"
"18/08/2024 14:00:00 - 18/08/2024 15:00:00","BZN|FR","243.75","242.25","242.25","299.00"
"18/08/2024 15:00:00 - 18/08/2024 16:00:00","BZN|FR","274.50","275.75","275.75","276.00"
"18/08/2024 16:00:00 - 18/08/2024 17:00:00","BZN|FR","280.25","289.50","289.50","307.00"
"18/08/2024 17:00:00 - 18/08/2024 18:00:00","BZN|FR","255.50","253.00","253.00","397.00"
"18/08/2024 18:00:00 - 18/08/2024 19:00:00","BZN|FR","242.00","256.50","256.50","411.00"
"18/08/2024 19:00:00 - 18/08/2024 20:00:00","BZN|FR","297.50","279.75","279.75","440.00"
"18/08/2024 20:00:00 - 18/08/2024 21:00:00","BZN|FR","303.50","314.75","314.75","467.00"
"18/08/2024 21:00:00 - 18/08/2024 22:00:00","BZN|FR","302.75","265.00","265.00","447.00"
"18/08/2024 22:00:00 - 18/08/2024 23:00:00","BZN|FR","299.00","220.00","220.00","384.00"
"18/08/2024 23:00:00 - 19/08/2024 00:00:00","BZN|FR","256.25","208.00","208.00","347.00"
"19/08/2024 00:00:00 - 19/08/2024 01:00:00","BZN|FR","168.00","168.00","168.00","249.00"
"19/08/2024 01:00:00 - 19/08/2024 02:00:00","BZN|FR","145.75","145.75","145.75","152.00"
"19/08/2024 02:00:00 - 19/08/2024 03:00:00","BZN|FR","144.50","144.50","144.50","78.00"
"19/08/2024 03:00:00 - 19/08/2024 04:00:00","BZN|FR","108.25","108.25","108.25","40.00"
"19/08/2024 04:00:00 - 19/08/2024 05:00:00","BZN|FR","48.00","48.00","48.00","66.00"
"19/08/2024 05:00:00 - 19/08/2024 06:00:00","BZN|FR","15.00","15.00","15.00","56.00"
"19/08/2024 06:00:00 - 19/08/2024 07:00:00","BZN|FR","12.00","12.00","12.00","37.00"
"19/08/2024 07:00:00 - 19/08/2024 08:00:00","BZN|FR","17.50","17.50","17.50","30.00"
"19/08/2024 08:00:00 - 19/08/2024 09:00:00","BZN|FR","16.50","25.50","25.50","49.00"
"19/08/2024 09:00:00 - 19/08/2024 10:00:00","BZN|FR","15.75","48.50","48.50","89.00"
"19/08/2024 10:00:00 - 19/08/2024 11:00:00","BZN|FR","27.00","77.00","77.00","130.00"
"19/08/2024 11:00:00 - 19/08/2024 12:00:00","BZN|FR","43.25","89.25","89.25","125.00"
"19/08/2024 12:00:00 - 19/08/2024 13:00:00","BZN|FR","48.00","82.00","82.00","126.00"
"19/08/2024 13:00:00 - 19/08/2024 14:00:00","BZN|FR","60.75","62.00","62.00","67.00"
"19/08/2024 14:00:00 - 19/08/2024 15:00:00","BZN|FR","75.75","100.50","100.50","54.00"
"19/08/2024 15:00:00 - 19/08/2024 16:00:00","BZN|FR","79.00","171.50","171.50","47.00"
"19/08/2024 16:00:00 - 19/08/2024 17:00:00","BZN|FR","169.50","188.50","188.50","46.00"
"19/08/2024 17:00:00 - 19/08/2024 18:00:00","BZN|FR","187.50","179.50","179.50","100.00"
"19/08/2024 18:00:00 - 19/08/2024 19:00:00","BZN|FR","190.00","151.50","151.50","169.00"
"19/08/2024 19:00:00 - 19/08/2024 20:00:00","BZN|FR","215.50","180.25","180.25","239.00"
"19/08/2024 20:00:00 - 19/08/2024 21:00:00","BZN|FR","199.75","183.00","183.00","256.00"
"19/08/2024 21:00:00 - 19/08/2024 22:00:00","BZN|FR","204.50","163.00","163.00","259.00"
"19/08/2024 22:00:00 - 19/08/2024 23:00:00","BZN|FR","200.00","182.00","182.00","246.00"
"19/08/2024 23:00:00 - 20/08/2024 00:00:00","BZN|FR","210.25","196.50","196.50","325.00"
"20/08/2024 00:00:00 - 20/08/2024 01:00:00","BZN|FR","232.00","232.00","232.00","493.00"
"20/08/2024 01:00:00 - 20/08/2024 02:00:00","BZN|FR","316.50","316.50","316.50","667.00"
"20/08/2024 02:00:00 - 20/08/2024 03:00:00","BZN|FR","434.00","434.00","434.00","659.00"
"20/08/2024 03:00:00 - 20/08/2024 04:00:00","BZN|FR","500.75","500.75","500.75","703.00"
"20/08/2024 04:00:00 - 20/08/2024 05:00:00","BZN|FR","500.00","500.00","500.00","641.00"
"20/08/2024 05:00:00 - 20/08/2024 06:00:00","BZN|FR","486.00","486.00","486.00","616.00"
"20/08/2024 06:00:00 - 20/08/2024 07:00:00","BZN|FR","426.25","426.25","426.25","604.00"
"20/08/2024 07:00:00 - 20/08/2024 08:00:00","BZN|FR","421.00","421.00","421.00","600.00"
"20/08/2024 08:00:00 - 20/08/2024 09:00:00","BZN|FR","398.75","345.50","345.50","570.00"
"20/08/2024 09:00:00 - 20/08/2024 10:00:00","BZN|FR","377.25","359.50","359.50","696.00"
"20/08/2024 10:00:00 - 20/08/2024 11:00:00","BZN|FR","343.75","351.75","351.75","688.00"
"20/08/2024 11:00:00 - 20/08/2024 12:00:00","BZN|FR","344.00","364.00","364.00","700.00"
"20/08/2024 12:00:00 - 20/08/2024 13:00:00","BZN|FR","417.00","364.75","364.75","531.00"
"20/08/2024 13:00:00 - 20/08/2024 14:00:00","BZN|FR","380.75","386.25","386.25","664.00"
"20/08/2024 14:00:00 - 20/08/2024 15:00:00","BZN|FR","363.25","372.75","372.75","711.00"
"20/08/2024 15:00:00 - 20/08/2024 16:00:00","BZN|FR","412.50","359.50","359.50","784.00"
"20/08/2024 16:00:00 - 20/08/2024 17:00:00","BZN|FR","466.75","385.25","385.25","889.00"
"20/08/2024 17:00:00 - 20/08/2024 18:00:00","BZN|FR","510.50","464.50","464.50","990.00"
"20/08/2024 18:00:00 - 20/08/2024 19:00:00","BZN|FR","557.50","536.50","536.50","1150.00"
"20/08/2024 19:00:00 - 20/08/2024 20:00:00","BZN|FR","593.50","593.25","593.25","1179.00"
"20/08/2024 20:00:00 - 20/08/2024 21:00:00","BZN|FR","628.00","625.50","625.50","1178.00"
"20/08/2024 21:00:00 - 20/08/2024 22:00:00","BZN|FR","636.00","640.50","640.50","1178.00"
"20/08/2024 22:00:00 - 20/08/2024 23:00:00","BZN|FR","630.25","642.50","642.50","1146.00"
"20/08/2024 23:00:00 - 21/08/2024 00:00:00","BZN|FR","622.50","644.50","644.50","1015.00"
"21/08/2024 00:00:00 - 21/08/2024 01:00:00","BZN|FR","618.50","618.50","618.50","943.00"
"21/08/2024 01:00:00 - 21/08/2024 02:00:00","BZN|FR","592.00","592.00","592.00","874.00"
"21/08/2024 02:00:00 - 21/08/2024 03:00:00","BZN|FR","566.00","566.00","566.00","758.00"
"21/08/2024 03:00:00 - 21/08/2024 04:00:00","BZN|FR","546.75","546.75","546.75","642.00"
"21/08/2024 04:00:00 - 21/08/2024 05:00:00","BZN|FR","518.00","518.00","518.00","521.00"
"21/08/2024 05:00:00 - 21/08/2024 06:00:00","BZN|FR","468.25","468.25","468.25","406.00"
"21/08/2024 06:00:00 - 21/08/2024 07:00:00","BZN|FR","409.75","409.75","409.75","303.00"
"21/08/2024 07:00:00 - 21/08/2024 08:00:00","BZN|FR","348.75","348.75","348.75","300.00"
"21/08/2024 08:00:00 - 21/08/2024 09:00:00","BZN|FR","291.25","308.75","308.75","256.00"
"21/08/2024 09:00:00 - 21/08/2024 10:00:00","BZN|FR","239.75","249.75","249.75","214.00"
"21/08/2024 10:00:00 - 21/08/2024 11:00:00","BZN|FR","208.50","216.00","216.00","155.00"
"21/08/2024 11:00:00 - 21/08/2024 12:00:00","BZN|FR","196.50","201.00","201.00","148.00"
"21/08/2024 12:00:00 - 21/08/2024 13:00:00","BZN|FR","181.50","166.25","166.25","143.00"
"21/08/2024 13:00:00 - 21/08/2024 14:00:00","BZN|FR","167.50","143.25","143.25","137.00"
"21/08/2024 14:00:00 - 21/08/2024 15:00:00","BZN|FR","142.50","152.00","152.00","105.00"
"21/08/2024 15:00:00 - 21/08/2024 16:00:00","BZN|FR","146.50","166.75","166.75","98.00"
"21/08/2024 16:00:00 - 21/08/2024 17:00:00","BZN|FR","152.75","162.00","162.00","65.00"
"21/08/2024 17:00:00 - 21/08/2024 18:00:00","BZN|FR","137.00","148.75","148.75","47.00"
"21/08/2024 18:00:00 - 21/08/2024 19:00:00","BZN|FR","112.75","123.50","123.50","34.00"
"21/08/2024 19:00:00 - 21/08/2024 20:00:00","BZN|FR","97.50","102.50","102.50","10.00"
"21/08/2024 20:00:00 - 21/08/2024 21:00:00","BZN|FR","102.00","94.25","94.25","15.00"
"21/08/2024 21:00:00 - 21/08/2024 22:00:00","BZN|FR","102.50","92.00","92.00","12.00"
"21/08/2024 22:00:00 - 21/08/2024 23:00:00","BZN|FR","97.50","88.75","88.75","36.00"
"21/08/2024 23:00:00 - 22/08/2024 00:00:00","BZN|FR","84.00","77.25","77.25","50.00"
"22/08/2024 00:00:00 - 22/08/2024 01:00:00","BZN|FR","95.50","95.50","95.50","94.00"
"22/08/2024 01:00:00 - 22/08/2024 02:00:00","BZN|FR","134.50","134.50","134.50","135.00"
"22/08/2024 02:00:00 - 22/08/2024 03:00:00","BZN|FR","149.50","149.50","149.50","223.00"
"22/08/2024 03:00:00 - 22/08/2024 04:00:00","BZN|FR","193.50","193.50","193.50","353.00"
"22/08/2024 04:00:00 - 22/08/2024 05:00:00","BZN|FR","234.50","234.50","234.50","457.00"
"22/08/2024 05:00:00 - 22/08/2024 06:00:00","BZN|FR","261.75","261.75","261.75","481.00"
"22/08/2024 06:00:00 - 22/08/2024 07:00:00","BZN|FR","323.50","323.50","323.50","566.00"
"22/08/2024 07:00:00 - 22/08/2024 08:00:00","BZN|FR","392.50","392.50","392.50","647.00"
"22/08/2024 08:00:00 - 22/08/2024 09:00:00","BZN|FR","455.50","451.00","451.00","704.00"
"22/08/2024 09:00:00 - 22/08/2024 10:00:00","BZN|FR","474.50","491.00","491.00","734.00"
"22/08/2024 10:00:00 - 22/08/2024 11:00:00","BZN|FR","526.50","553.50","553.50","768.00"
"22/08/2024 11:00:00 - 22/08/2024 12:00:00","BZN|FR","566.00","578.50","578.50","797.00"
"22/08/2024 12:00:00 - 22/08/2024 13:00:00","BZN|FR","560.50","589.00","589.00","858.00"
"22/08/2024 13:00:00 - 22/08/2024 14:00:00","BZN|FR","548.50","607.25","607.25","836.00"
"22/08/2024 14:00:00 - 22/08/2024 15:00:00","BZN|FR","542.50","623.25","623.25","783.00"
"22/08/2024 15:00:00 - 22/08/2024 16:00:00","BZN|FR","478.75","632.50","632.50","677.00"
"22/08/2024 16:00:00 - 22/08/2024 17:00:00","BZN|FR","531.50","613.75","613.75","644.00"
"22/08/2024 17:00:00 - 22/08/2024 18:00:00","BZN|FR","552.50","583.00","583.00","616.00"
"22/08/2024 18:00:00 - 22/08/2024 19:00:00","BZN|FR","540.00","564.00","564.00","660.00"
"22/08/2024 19:00:00 - 22/08/2024 20:00:00","BZN|FR","550.00","550.00","550.00","786.00"
"22/08/2024 20:00:00 - 22/08/2024 21:00:00","BZN|FR","552.00","557.50","557.50","870.00"
"22/08/2024 21:00:00 - 22/08/2024 22:00:00","BZN|FR","561.00","550.00","550.00","953.00"
"22/08/2024 22:00:00 - 22/08/2024 23:00:00","BZN|FR","592.50","526.50","526.50","1042.00"
"22/08/2024 23:00:00 - 23/08/2024 00:00:00","BZN|FR","615.00","529.00","529.00","1132.00"
"23/08/2024 00:00:00 - 23/08/2024 01:00:00","BZN|FR","616.50","616.50","616.50","1187.00"
"23/08/2024 01:00:00 - 23/08/2024 02:00:00","BZN|FR","664.00","664.00","664.00","1241.00"
"23/08/2024 02:00:00 - 23/08/2024 03:00:00","BZN|FR","680.00","680.00","680.00","1256.00"
"23/08/2024 03:00:00 - 23/08/2024 04:00:00","BZN|FR","698.50","698.50","698.50","1260.00"
"23/08/2024 04:00:00 - 23/08/2024 05:00:00","BZN|FR","707.50","707.50","707.50","1240.00"
"23/08/2024 05:00:00 - 23/08/2024 06:00:00","BZN|FR","705.00","705.00","705.00","1213.00"
"23/08/2024 06:00:00 - 23/08/2024 07:00:00","BZN|FR","706.25","706.25","706.25","1223.00"
"23/08/2024 07:00:00 - 23/08/2024 08:00:00","BZN|FR","709.50","709.50","709.50","1233.00"
"23/08/2024 08:00:00 - 23/08/2024 09:00:00","BZN|FR","708.75","703.50","703.50","1209.00"
"23/08/2024 09:00:00 - 23/08/2024 10:00:00","BZN|FR","692.75","690.25","690.25","1142.00"
"23/08/2024 10:00:00 - 23/08/2024 11:00:00","BZN|FR","672.75","618.50","618.50","1137.00"
"23/08/2024 11:00:00 - 23/08/2024 12:00:00","BZN|FR","590.75","526.75","526.75","1031.00"
"23/08/2024 12:00:00 - 23/08/2024 13:00:00","BZN|FR","529.25","514.50","514.50","922.00"
"23/08/2024 13:00:00 - 23/08/2024 14:00:00","BZN|FR","507.50","516.50","516.50","860.00"
"23/08/2024 14:00:00 - 23/08/2024 15:00:00","BZN|FR","503.00","501.50","501.50","735.00"
"23/08/2024 15:00:00 - 23/08/2024 16:00:00","BZN|FR","491.50","480.50","480.50","501.00"
"23/08/2024 16:00:00 - 23/08/2024 17:00:00","BZN|FR","368.50","370.00","370.00","328.00"
"23/08/2024 17:00:00 - 23/08/2024 18:00:00","BZN|FR","235.25","235.00","235.00","287.00"
"23/08/2024 18:00:00 - 23/08/2024 19:00:00","BZN|FR","156.00","152.00","152.00","303.00"
"23/08/2024 19:00:00 - 23/08/2024 20:00:00","BZN|FR","102.75","105.75","105.75","290.00"
"23/08/2024 20:00:00 - 23/08/2024 21:00:00","BZN|FR","61.50","69.75","69.75","245.00"
"23/08/2024 21:00:00 - 23/08/2024 22:00:00","BZN|FR","32.00","41.00","41.00","212.00"
"23/08/2024 22:00:00 - 23/08/2024 23:00:00","BZN|FR","20.50","22.75","22.75","193.00"
"23/08/2024 23:00:00 - 24/08/2024 00:00:00","BZN|FR","50.75","19.75","19.75","219.00"
"24/08/2024 00:00:00 - 24/08/2024 01:00:00","BZN|FR","29.75","29.75","29.75","331.00"
"24/08/2024 01:00:00 - 24/08/2024 02:00:00","BZN|FR","43.00","43.00","43.00","491.00"
"24/08/2024 02:00:00 - 24/08/2024 03:00:00","BZN|FR","246.50","246.50","246.50","815.00"
"24/08/2024 03:00:00 - 24/08/2024 04:00:00","BZN|FR","397.00","397.00","397.00","859.00"
"24/08/2024 04:00:00 - 24/08/2024 05:00:00","BZN|FR","415.50","415.50","415.50","853.00"
"24/08/2024 05:00:00 - 24/08/2024 06:00:00","BZN|FR","454.75","454.75","454.75","453.00"
"24/08/2024 06:00:00 - 24/08/2024 07:00:00","BZN|FR","482.00","482.00","482.00","380.00"
"24/08/2024 07:00:00 - 24/08/2024 08:00:00","BZN|FR","305.75","305.75","305.75","617.00"
"24/08/2024 08:00:00 - 24/08/2024 09:00:00","BZN|FR","323.75","631.50","631.50","831.00"
"24/08/2024 09:00:00 - 24/08/2024 10:00:00","BZN|FR","386.00","692.25","692.25","883.00"
"24/08/2024 10:00:00 - 24/08/2024 11:00:00","BZN|FR","400.50","662.50","662.50","898.00"
"24/08/2024 11:00:00 - 24/08/2024 12:00:00","BZN|FR","401.00","543.00","543.00","909.00"
"24/08/2024 12:00:00 - 24/08/2024 13:00:00","BZN|FR","471.25","594.75","594.75","916.00"
"24/08/2024 13:00:00 - 24/08/2024 14:00:00","BZN|FR","594.25","627.00","627.00","750.00"
"24/08/2024 14:00:00 - 24/08/2024 15:00:00","BZN|FR","593.50","594.50","594.50","849.00"
"24/08/2024 15:00:00 - 24/08/2024 16:00:00","BZN|FR","565.50","608.00","608.00","804.00"
"24/08/2024 16:00:00 - 24/08/2024 17:00:00","BZN|FR","523.25","600.25","600.25","1041.00"
"24/08/2024 17:00:00 - 24/08/2024 18:00:00","BZN|FR","517.00","562.25","562.25","1106.00"
"24/08/2024 18:00:00 - 24/08/2024 19:00:00","BZN|FR","557.50","563.50","563.50","1134.00"
"24/08/2024 19:00:00 - 24/08/2024 20:00:00","BZN|FR","609.50","608.00","608.00","1060.00"
"24/08/2024 20:00:00 - 24/08/2024 21:00:00","BZN|FR","670.50","657.00","657.00","1028.00"
"24/08/2024 21:00:00 - 24/08/2024 22:00:00","BZN|FR","724.00","701.00","701.00","1001.00"
"24/08/2024 22:00:00 - 24/08/2024 23:00:00","BZN|FR","725.00","735.00","735.00","1021.00"
"24/08/2024 23:00:00 - 25/08/2024 00:00:00","BZN|FR","712.00","733.00","733.00","1008.00"
"25/08/2024 00:00:00 - 25/08/2024 01:00:00","BZN|FR","724.50","724.50","724.50","963.00"
"25/08/2024 01:00:00 - 25/08/2024 02:00:00","BZN|FR","695.25","695.25","695.25","900.00"
"25/08/2024 02:00:00 - 25/08/2024 03:00:00","BZN|FR","676.50","676.50","676.50","753.00"
"25/08/2024 03:00:00 - 25/08/2024 04:00:00","BZN|FR","657.50","657.50","657.50","569.00"
"25/08/2024 04:00:00 - 25/08/2024 05:00:00","BZN|FR","613.00","613.00","613.00","515.00"
"25/08/2024 05:00:00 - 25/08/2024 06:00:00","BZN|FR","558.00","558.00","558.00","530.00"
"25/08/2024 06:00:00 - 25/08/2024 07:00:00","BZN|FR","535.00","535.00","535.00","468.00"
"25/08/2024 07:00:00 - 25/08/2024 08:00:00","BZN|FR","517.00","517.00","517.00","451.00"
"25/08/2024 08:00:00 - 25/08/2024 09:00:00","BZN|FR","493.00","507.75","507.75","341.00"
"25/08/2024 09:00:00 - 25/08/2024 10:00:00","BZN|FR","429.25","439.25","439.25","321.00"
"25/08/2024 10:00:00 - 25/08/2024 11:00:00","BZN|FR","362.50","367.75","367.75","379.00"
"25/08/2024 11:00:00 - 25/08/2024 12:00:00","BZN|FR","324.50","329.25","329.25","369.00"
"25/08/2024 12:00:00 - 25/08/2024 13:00:00","BZN|FR","334.00","299.00","299.00","390.00"
"25/08/2024 13:00:00 - 25/08/2024 14:00:00","BZN|FR","338.75","290.00","290.00","288.00"
"25/08/2024 14:00:00 - 25/08/2024 15:00:00","BZN|FR","343.50","276.25","276.25","302.00"
"25/08/2024 15:00:00 - 25/08/2024 16:00:00","BZN|FR","339.00","290.75","290.75","350.00"
"25/08/2024 16:00:00 - 25/08/2024 17:00:00","BZN|FR","326.25","264.00","264.00","113.00"
"25/08/2024 17:00:00 - 25/08/2024 18:00:00","BZN|FR","340.75","244.25","244.25","177.00"
"25/08/2024 18:00:00 - 25/08/2024 19:00:00","BZN|FR","406.25","323.00","323.00","255.00"
"25/08/2024 19:00:00 - 25/08/2024 20:00:00","BZN|FR","435.50","399.50","399.50","324.00"
"25/08/2024 20:00:00 - 25/08/2024 21:00:00","BZN|FR","474.00","430.25","430.25","330.00"
"25/08/2024 21:00:00 - 25/08/2024 22:00:00","BZN|FR","489.25","423.00","423.00","397.00"
"25/08/2024 22:00:00 - 25/08/2024 23:00:00","BZN|FR","475.00","429.50","429.50","466.00"
"25/08/2024 23:00:00 - 26/08/2024 00:00:00","BZN|FR","485.75","437.50","437.50","512.00"
"26/08/2024 00:00:00 - 26/08/2024 01:00:00","BZN|FR","420.25","420.25","420.25","496.00"
"26/08/2024 01:00:00 - 26/08/2024 02:00:00","BZN|FR","424.00","424.00","424.00","440.00"
"26/08/2024 02:00:00 - 26/08/2024 03:00:00","BZN|FR","445.50","445.50","445.50","460.00"
"26/08/2024 03:00:00 - 26/08/2024 04:00:00","BZN|FR","467.50","467.50","467.50","496.00"
"26/08/2024 04:00:00 - 26/08/2024 05:00:00","BZN|FR","468.25","468.25","468.25","523.00"
"26/08/2024 05:00:00 - 26/08/2024 06:00:00","BZN|FR","483.25","483.25","483.25","476.00"
"26/08/2024 06:00:00 - 26/08/2024 07:00:00","BZN|FR","485.50","485.50","485.50","449.00"
"26/08/2024 07:00:00 - 26/08/2024 08:00:00","BZN|FR","449.75","449.75","449.75","333.00"
"26/08/2024 08:00:00 - 26/08/2024 09:00:00","BZN|FR","426.00","288.75","288.75","335.00"
"26/08/2024 09:00:00 - 26/08/2024 10:00:00","BZN|FR","444.00","276.75","276.75","316.00"
"26/08/2024 10:00:00 - 26/08/2024 11:00:00","BZN|FR","414.75","252.75","252.75","264.00"
"26/08/2024 11:00:00 - 26/08/2024 12:00:00","BZN|FR","334.25","241.25","241.25","221.00"
"26/08/2024 12:00:00 - 26/08/2024 13:00:00","BZN|FR","258.25","222.50","222.50","188.00"
"26/08/2024 13:00:00 - 26/08/2024 14:00:00","BZN|FR","214.00","192.50","192.50","163.00"
"26/08/2024 14:00:00 - 26/08/2024 15:00:00","BZN|FR","183.00","161.00","161.00","98.00"
"26/08/2024 15:00:00 - 26/08/2024 16:00:00","BZN|FR","160.00","138.25","138.25","35.00"
"26/08/2024 16:00:00 - 26/08/2024 17:00:00","BZN|FR","138.50","120.00","120.00","18.00"
"26/08/2024 17:00:00 - 26/08/2024 18:00:00","BZN|FR","101.00","97.75","97.75","9.00"
"26/08/2024 18:00:00 - 26/08/2024 19:00:00","BZN|FR","66.75","68.50","68.50","0.00"
"26/08/2024 19:00:00 - 26/08/2024 20:00:00","BZN|FR","39.00","39.00","39.00","0.00"
"26/08/2024 20:00:00 - 26/08/2024 21:00:00","BZN|FR","17.00","17.50","17.50","0.00"
"26/08/2024 21:00:00 - 26/08/2024 22:00:00","BZN|FR","5.75","4.50","4.50","0.00"
"26/08/2024 22:00:00 - 26/08/2024 23:00:00","BZN|FR","2.50","2.00","2.00","0.00"
"26/08/2024 23:00:00 - 27/08/2024 00:00:00","BZN|FR","4.25","3.25","3.25","0.00"
"27/08/2024 00:00:00 - 27/08/2024 01:00:00","BZN|FR","2.00","2.00","2.00","19.00"
"27/08/2024 01:00:00 - 27/08/2024 02:00:00","BZN|FR","3.50","3.50","3.50","52.00"
"27/08/2024 02:00:00 - 27/08/2024 03:00:00","BZN|FR","6.50","6.50","6.50","92.00"
"27/08/2024 03:00:00 - 27/08/2024 04:00:00","BZN|FR","9.75","9.75","9.75","116.00"
"27/08/2024 04:00:00 - 27/08/2024 05:00:00","BZN|FR","21.00","21.00","21.00","159.00"
"27/08/2024 05:00:00 - 27/08/2024 06:00:00","BZN|FR","39.00","39.00","39.00","271.00"
