Start date;End date;Forecasted load J [MWh] Calculated resolutions;Forecasted load J-1 [MWh] Calculated resolutions
Jan 14, 2024 5:00 AM;Jan 14, 2024 6:00 AM;63662.5;62512.5
Jan 14, 2024 6:00 AM;Jan 14, 2024 7:00 AM;64350.0;63275.0
Jan 14, 2024 7:00 AM;Jan 14, 2024 8:00 AM;65537.5;64662.5
Jan 14, 2024 8:00 AM;Jan 14, 2024 9:00 AM;67325.0;66362.5
Jan 14, 2024 9:00 AM;Jan 14, 2024 10:00 AM;70362.5;68575.0
Jan 14, 2024 10:00 AM;Jan 14, 2024 11:00 AM;73350.0;70787.5
Jan 14, 2024 11:00 AM;Jan 14, 2024 12:00 PM;74587.5;71987.5
Jan 14, 2024 12:00 PM;Jan 14, 2024 1:00 PM;74925.0;72375.0
Jan 14, 2024 1:00 PM;Jan 14, 2024 2:00 PM;71225.0;68925.0
Jan 14, 2024 2:00 PM;Jan 14, 2024 3:00 PM;69412.5;66912.5
Jan 14, 2024 3:00 PM;Jan 14, 2024 4:00 PM;68087.5;65775.0
Jan 14, 2024 4:00 PM;Jan 14, 2024 5:00 PM;66825.0;65150.0
Jan 14, 2024 5:00 PM;Jan 14, 2024 6:00 PM;68450.0;67400.0
Jan 14, 2024 6:00 PM;Jan 14, 2024 7:00 PM;73037.5;72025.0
Jan 14, 2024 7:00 PM;Jan 14, 2024 8:00 PM;75075.0;74100.0
Jan 14, 2024 8:00 PM;Jan 14, 2024 9:00 PM;73012.5;71837.5
Jan 14, 2024 9:00 PM;Jan 14, 2024 10:00 PM;70587.5;69275.0
Jan 14, 2024 10:00 PM;Jan 14, 2024 11:00 PM;69762.5;68287.5
Jan 14, 2024 11:00 PM;Jan 15, 2024 12:00 AM;70850.0;69650.0
Jan 15, 2024 12:00 AM;Jan 15, 2024 1:00 AM;66362.5;69100.0
Jan 15, 2024 1:00 AM;Jan 15, 2024 2:00 AM;64862.5;67337.5
Jan 15, 2024 2:00 AM;Jan 15, 2024 3:00 AM;64262.5;67150.0
Jan 15, 2024 3:00 AM;Jan 15, 2024 4:00 AM;62150.0;64912.5
Jan 15, 2024 4:00 AM;Jan 15, 2024 5:00 AM;61012.5;64100.0
Jan 15, 2024 5:00 AM;Jan 15, 2024 6:00 AM;63212.5;66112.5
Jan 15, 2024 6:00 AM;Jan 15, 2024 7:00 AM;68000.0;70925.0
Jan 15, 2024 7:00 AM;Jan 15, 2024 8:00 AM;73300.0;76537.5
Jan 15, 2024 8:00 AM;Jan 15, 2024 9:00 AM;76225.0;79312.5
Jan 15, 2024 9:00 AM;Jan 15, 2024 10:00 AM;76975.0;79800.0
Jan 15, 2024 10:00 AM;Jan 15, 2024 11:00 AM;77112.5;80162.5
Jan 15, 2024 11:00 AM;Jan 15, 2024 12:00 PM;76200.0;80162.5
Jan 15, 2024 12:00 PM;Jan 15, 2024 1:00 PM;75550.0;79275.0
Jan 15, 2024 1:00 PM;Jan 15, 2024 2:00 PM;72287.5;76837.5
Jan 15, 2024 2:00 PM;Jan 15, 2024 3:00 PM;71312.5;75837.5
Jan 15, 2024 3:00 PM;Jan 15, 2024 4:00 PM;70025.0;74637.5
Jan 15, 2024 4:00 PM;Jan 15, 2024 5:00 PM;69012.5;73787.5
Jan 15, 2024 5:00 PM;Jan 15, 2024 6:00 PM;70775.0;75362.5
Jan 15, 2024 6:00 PM;Jan 15, 2024 7:00 PM;74637.5;79237.5
Jan 15, 2024 7:00 PM;Jan 15, 2024 8:00 PM;76150.0;80112.5
Jan 15, 2024 8:00 PM;Jan 15, 2024 9:00 PM;72862.5;76512.5
Jan 15, 2024 9:00 PM;Jan 15, 2024 10:00 PM;69550.0;72862.5
Jan 15, 2024 10:00 PM;Jan 15, 2024 11:00 PM;68887.5;71900.0
Jan 15, 2024 11:00 PM;Jan 16, 2024 12:00 AM;70500.0;73075.0
Jan 16, 2024 12:00 AM;Jan 16, 2024 1:00 AM;68412.5;67775.0
Jan 16, 2024 1:00 AM;Jan 16, 2024 2:00 AM;67100.0;66712.5
Jan 16, 2024 2:00 AM;Jan 16, 2024 3:00 AM;67062.5;67000.0
Jan 16, 2024 3:00 AM;Jan 16, 2024 4:00 AM;65200.0;64587.5
Jan 16, 2024 4:00 AM;Jan 16, 2024 5:00 AM;64362.5;63362.5
Jan 16, 2024 5:00 AM;Jan 16, 2024 6:00 AM;66387.5;65325.0
Jan 16, 2024 6:00 AM;Jan 16, 2024 7:00 AM;71262.5;70175.0
Jan 16, 2024 7:00 AM;Jan 16, 2024 8:00 AM;77000.0;75912.5
Jan 16, 2024 8:00 AM;Jan 16, 2024 9:00 AM;79687.5;79075.0
Jan 16, 2024 9:00 AM;Jan 16, 2024 10:00 AM;80337.5;79662.5
Jan 16, 2024 10:00 AM;Jan 16, 2024 11:00 AM;79850.0;79400.0
Jan 16, 2024 11:00 AM;Jan 16, 2024 12:00 PM;78225.0;78487.5
Jan 16, 2024 12:00 PM;Jan 16, 2024 1:00 PM;76037.5;77137.5
Jan 16, 2024 1:00 PM;Jan 16, 2024 2:00 PM;73787.5;74412.5
Jan 16, 2024 2:00 PM;Jan 16, 2024 3:00 PM;72550.0;72987.5
Jan 16, 2024 3:00 PM;Jan 16, 2024 4:00 PM;71400.0;72137.5
Jan 16, 2024 4:00 PM;Jan 16, 2024 5:00 PM;70462.5;71487.5
Jan 16, 2024 5:00 PM;Jan 16, 2024 6:00 PM;72137.5;73225.0
Jan 16, 2024 6:00 PM;Jan 16, 2024 7:00 PM;76637.5;77637.5
Jan 16, 2024 7:00 PM;Jan 16, 2024 8:00 PM;78062.5;79062.5
Jan 16, 2024 8:00 PM;Jan 16, 2024 9:00 PM;74487.5;75487.5
Jan 16, 2024 9:00 PM;Jan 16, 2024 10:00 PM;70587.5;71650.0
Jan 16, 2024 10:00 PM;Jan 16, 2024 11:00 PM;69362.5;70462.5
Jan 16, 2024 11:00 PM;Jan 17, 2024 12:00 AM;70200.0;70925.0
Jan 17, 2024 12:00 AM;Jan 17, 2024 1:00 AM;66912.5;67637.5
Jan 17, 2024 1:00 AM;Jan 17, 2024 2:00 AM;64987.5;66087.5
Jan 17, 2024 2:00 AM;Jan 17, 2024 3:00 AM;64437.5;65162.5
Jan 17, 2024 3:00 AM;Jan 17, 2024 4:00 AM;61912.5;62862.5
Jan 17, 2024 4:00 AM;Jan 17, 2024 5:00 AM;60350.0;61975.0
Jan 17, 2024 5:00 AM;Jan 17, 2024 6:00 AM;61750.0;63725.0
Jan 17, 2024 6:00 AM;Jan 17, 2024 7:00 AM;65525.0;67925.0
Jan 17, 2024 7:00 AM;Jan 17, 2024 8:00 AM;69837.5;73037.5
Jan 17, 2024 8:00 AM;Jan 17, 2024 9:00 AM;72662.5;76537.5
Jan 17, 2024 9:00 AM;Jan 17, 2024 10:00 AM;73525.0;77275.0
Jan 17, 2024 10:00 AM;Jan 17, 2024 11:00 AM;73850.0;77150.0
Jan 17, 2024 11:00 AM;Jan 17, 2024 12:00 PM;74150.0;77025.0
Jan 17, 2024 12:00 PM;Jan 17, 2024 1:00 PM;74037.5;76700.0
Jan 17, 2024 1:00 PM;Jan 17, 2024 2:00 PM;71662.5;74087.5
Jan 17, 2024 2:00 PM;Jan 17, 2024 3:00 PM;70925.0;71975.0
Jan 17, 2024 3:00 PM;Jan 17, 2024 4:00 PM;69575.0;69850.0
Jan 17, 2024 4:00 PM;Jan 17, 2024 5:00 PM;67650.0;68800.0
Jan 17, 2024 5:00 PM;Jan 17, 2024 6:00 PM;67987.5;70562.5
Jan 17, 2024 6:00 PM;Jan 17, 2024 7:00 PM;71450.0;74650.0
Jan 17, 2024 7:00 PM;Jan 17, 2024 8:00 PM;72462.5;75600.0
Jan 17, 2024 8:00 PM;Jan 17, 2024 9:00 PM;68637.5;71725.0
Jan 17, 2024 9:00 PM;Jan 17, 2024 10:00 PM;64812.5;67812.5
Jan 17, 2024 10:00 PM;Jan 17, 2024 11:00 PM;63800.0;66737.5
Jan 17, 2024 11:00 PM;Jan 18, 2024 12:00 AM;64550.0;67137.5
Jan 18, 2024 12:00 AM;Jan 18, 2024 1:00 AM;61612.5;61850.0
Jan 18, 2024 1:00 AM;Jan 18, 2024 2:00 AM;60062.5;60337.5
Jan 18, 2024 2:00 AM;Jan 18, 2024 3:00 AM;59362.5;59962.5
Jan 18, 2024 3:00 AM;Jan 18, 2024 4:00 AM;57000.0;57637.5
Jan 18, 2024 4:00 AM;Jan 18, 2024 5:00 AM;55737.5;56537.5
Jan 18, 2024 5:00 AM;Jan 18, 2024 6:00 AM;57487.5;58250.0
Jan 18, 2024 6:00 AM;Jan 18, 2024 7:00 AM;62375.0;62787.5
Jan 18, 2024 7:00 AM;Jan 18, 2024 8:00 AM;67637.5;68175.0
Jan 18, 2024 8:00 AM;Jan 18, 2024 9:00 AM;70525.0;71287.5
Jan 18, 2024 9:00 AM;Jan 18, 2024 10:00 AM;71700.0;71975.0
Jan 18, 2024 10:00 AM;Jan 18, 2024 11:00 AM;72062.5;71612.5
Jan 18, 2024 11:00 AM;Jan 18, 2024 12:00 PM;71850.0;71275.0
Jan 18, 2024 12:00 PM;Jan 18, 2024 1:00 PM;71312.5;70225.0
Jan 18, 2024 1:00 PM;Jan 18, 2024 2:00 PM;69062.5;67862.5
Jan 18, 2024 2:00 PM;Jan 18, 2024 3:00 PM;68300.0;67212.5
Jan 18, 2024 3:00 PM;Jan 18, 2024 4:00 PM;67325.0;66587.5
Jan 18, 2024 4:00 PM;Jan 18, 2024 5:00 PM;66462.5;66312.5
Jan 18, 2024 5:00 PM;Jan 18, 2024 6:00 PM;68725.0;68212.5
Jan 18, 2024 6:00 PM;Jan 18, 2024 7:00 PM;73475.0;72862.5
Jan 18, 2024 7:00 PM;Jan 18, 2024 8:00 PM;74675.0;74262.5
Jan 18, 2024 8:00 PM;Jan 18, 2024 9:00 PM;71050.0;70925.0
Jan 18, 2024 9:00 PM;Jan 18, 2024 10:00 PM;67387.5;67475.0
Jan 18, 2024 10:00 PM;Jan 18, 2024 11:00 PM;66250.0;66625.0
Jan 18, 2024 11:00 PM;Jan 19, 2024 12:00 AM;68050.0;68362.5
Jan 19, 2024 12:00 AM;Jan 19, 2024 1:00 AM;67375.0;65612.5
Jan 19, 2024 1:00 AM;Jan 19, 2024 2:00 AM;66200.0;64287.5
Jan 19, 2024 2:00 AM;Jan 19, 2024 3:00 AM;66337.5;64037.5
Jan 19, 2024 3:00 AM;Jan 19, 2024 4:00 AM;64575.0;62175.0
Jan 19, 2024 4:00 AM;Jan 19, 2024 5:00 AM;64200.0;61150.0
Jan 19, 2024 5:00 AM;Jan 19, 2024 6:00 AM;66287.5;62837.5
Jan 19, 2024 6:00 AM;Jan 19, 2024 7:00 AM;71325.0;67512.5
Jan 19, 2024 7:00 AM;Jan 19, 2024 8:00 AM;77562.5;73337.5
Jan 19, 2024 8:00 AM;Jan 19, 2024 9:00 AM;80887.5;76225.0
Jan 19, 2024 9:00 AM;Jan 19, 2024 10:00 AM;81637.5;76437.5
Jan 19, 2024 10:00 AM;Jan 19, 2024 11:00 AM;80700.0;75700.0
Jan 19, 2024 11:00 AM;Jan 19, 2024 12:00 PM;79237.5;74987.5
Jan 19, 2024 12:00 PM;Jan 19, 2024 1:00 PM;77187.5;73875.0
Jan 19, 2024 1:00 PM;Jan 19, 2024 2:00 PM;74225.0;71250.0
Jan 19, 2024 2:00 PM;Jan 19, 2024 3:00 PM;72875.0;69637.5
Jan 19, 2024 3:00 PM;Jan 19, 2024 4:00 PM;71475.0;68375.0
Jan 19, 2024 4:00 PM;Jan 19, 2024 5:00 PM;70400.0;67587.5
Jan 19, 2024 5:00 PM;Jan 19, 2024 6:00 PM;72650.0;69700.0
Jan 19, 2024 6:00 PM;Jan 19, 2024 7:00 PM;77525.0;74850.0
Jan 19, 2024 7:00 PM;Jan 19, 2024 8:00 PM;78600.0;76037.5
Jan 19, 2024 8:00 PM;Jan 19, 2024 9:00 PM;76187.5;73525.0
Jan 19, 2024 9:00 PM;Jan 19, 2024 10:00 PM;73525.0;70762.5
Jan 19, 2024 10:00 PM;Jan 19, 2024 11:00 PM;72612.5;69750.0
Jan 19, 2024 11:00 PM;Jan 20, 2024 12:00 AM;74050.0;71325.0
Jan 20, 2024 12:00 AM;Jan 20, 2024 1:00 AM;71987.5;71800.0
Jan 20, 2024 1:00 AM;Jan 20, 2024 2:00 AM;70000.0;70475.0
Jan 20, 2024 2:00 AM;Jan 20, 2024 3:00 AM;70175.0;70212.5
Jan 20, 2024 3:00 AM;Jan 20, 2024 4:00 AM;67687.5;67750.0
Jan 20, 2024 4:00 AM;Jan 20, 2024 5:00 AM;66262.5;66062.5
Jan 20, 2024 5:00 AM;Jan 20, 2024 6:00 AM;66562.5;66325.0
Jan 20, 2024 6:00 AM;Jan 20, 2024 7:00 AM;68487.5;68125.0
Jan 20, 2024 7:00 AM;Jan 20, 2024 8:00 AM;71187.5;70787.5
Jan 20, 2024 8:00 AM;Jan 20, 2024 9:00 AM;74237.5;73437.5
Jan 20, 2024 9:00 AM;Jan 20, 2024 10:00 AM;76737.5;75762.5
Jan 20, 2024 10:00 AM;Jan 20, 2024 11:00 AM;77212.5;76387.5
Jan 20, 2024 11:00 AM;Jan 20, 2024 12:00 PM;76087.5;75437.5
Jan 20, 2024 12:00 PM;Jan 20, 2024 1:00 PM;74550.0;74025.0
Jan 20, 2024 1:00 PM;Jan 20, 2024 2:00 PM;70612.5;70337.5
Jan 20, 2024 2:00 PM;Jan 20, 2024 3:00 PM;67750.0;67637.5
Jan 20, 2024 3:00 PM;Jan 20, 2024 4:00 PM;66125.0;65987.5
Jan 20, 2024 4:00 PM;Jan 20, 2024 5:00 PM;64912.5;64087.5
Jan 20, 2024 5:00 PM;Jan 20, 2024 6:00 PM;67912.5;65762.5
Jan 20, 2024 6:00 PM;Jan 20, 2024 7:00 PM;73675.0;70800.0
Jan 20, 2024 7:00 PM;Jan 20, 2024 8:00 PM;75825.0;72800.0
Jan 20, 2024 8:00 PM;Jan 20, 2024 9:00 PM;73882.75;71150.0
Jan 20, 2024 9:00 PM;Jan 20, 2024 10:00 PM;71330.75;69012.5
Jan 20, 2024 10:00 PM;Jan 20, 2024 11:00 PM;71317.25;69162.5
Jan 20, 2024 11:00 PM;Jan 21, 2024 12:00 AM;72458.25;71612.5
Jan 21, 2024 12:00 AM;Jan 21, 2024 1:00 AM;71075.0;71025.0
Jan 21, 2024 1:00 AM;Jan 21, 2024 2:00 AM;69287.5;69437.5
Jan 21, 2024 2:00 AM;Jan 21, 2024 3:00 AM;68587.5;68587.5
Jan 21, 2024 3:00 AM;Jan 21, 2024 4:00 AM;65950.0;65675.0
Jan 21, 2024 4:00 AM;Jan 21, 2024 5:00 AM;64100.0;63487.5
Jan 21, 2024 5:00 AM;Jan 21, 2024 6:00 AM;63475.0;62675.0
Jan 21, 2024 6:00 AM;Jan 21, 2024 7:00 AM;63837.5;63100.0
Jan 21, 2024 7:00 AM;Jan 21, 2024 8:00 AM;64825.0;64175.0
Jan 21, 2024 8:00 AM;Jan 21, 2024 9:00 AM;66050.0;65425.0
Jan 21, 2024 9:00 AM;Jan 21, 2024 10:00 AM;67950.0;67712.5
Jan 21, 2024 10:00 AM;Jan 21, 2024 11:00 AM;69675.0;69437.5
Jan 21, 2024 11:00 AM;Jan 21, 2024 12:00 PM;70400.0;69400.0
Jan 21, 2024 12:00 PM;Jan 21, 2024 1:00 PM;69800.0;68550.0
Jan 21, 2024 1:00 PM;Jan 21, 2024 2:00 PM;65575.0;64537.5
Jan 21, 2024 2:00 PM;Jan 21, 2024 3:00 PM;63050.0;61475.0
Jan 21, 2024 3:00 PM;Jan 21, 2024 4:00 PM;61600.0;59700.0
Jan 21, 2024 4:00 PM;Jan 21, 2024 5:00 PM;60162.5;58387.5
Jan 21, 2024 5:00 PM;Jan 21, 2024 6:00 PM;61900.0;60087.5
Jan 21, 2024 6:00 PM;Jan 21, 2024 7:00 PM;67050.0;65500.0
Jan 21, 2024 7:00 PM;Jan 21, 2024 8:00 PM;69262.5;67937.5
Jan 21, 2024 8:00 PM;Jan 21, 2024 9:00 PM;66937.5;65962.5
Jan 21, 2024 9:00 PM;Jan 21, 2024 10:00 PM;64752.5;63562.5
Jan 21, 2024 10:00 PM;Jan 21, 2024 11:00 PM;64066.75;62675.0
Jan 21, 2024 11:00 PM;Jan 22, 2024 12:00 AM;64451.25;63975.0
Jan 22, 2024 12:00 AM;Jan 22, 2024 1:00 AM;62525.0;62425.0
Jan 22, 2024 1:00 AM;Jan 22, 2024 2:00 AM;60512.5;60650.0
Jan 22, 2024 2:00 AM;Jan 22, 2024 3:00 AM;59962.5;59975.0
Jan 22, 2024 3:00 AM;Jan 22, 2024 4:00 AM;57212.5;57550.0
Jan 22, 2024 4:00 AM;Jan 22, 2024 5:00 AM;56187.5;56237.5
Jan 22, 2024 5:00 AM;Jan 22, 2024 6:00 AM;58112.5;58175.0
Jan 22, 2024 6:00 AM;Jan 22, 2024 7:00 AM;62612.5;62775.0
Jan 22, 2024 7:00 AM;Jan 22, 2024 8:00 AM;68162.5;68237.5
Jan 22, 2024 8:00 AM;Jan 22, 2024 9:00 AM;70762.5;70862.5
Jan 22, 2024 9:00 AM;Jan 22, 2024 10:00 AM;71175.0;71550.0
Jan 22, 2024 10:00 AM;Jan 22, 2024 11:00 AM;70762.5;71687.5
Jan 22, 2024 11:00 AM;Jan 22, 2024 12:00 PM;70337.5;71250.0
Jan 22, 2024 12:00 PM;Jan 22, 2024 1:00 PM;69600.0;70387.5
Jan 22, 2024 1:00 PM;Jan 22, 2024 2:00 PM;66875.0;67387.5
Jan 22, 2024 2:00 PM;Jan 22, 2024 3:00 PM;66037.5;66650.0
Jan 22, 2024 3:00 PM;Jan 22, 2024 4:00 PM;64600.0;65312.5
Jan 22, 2024 4:00 PM;Jan 22, 2024 5:00 PM;63325.0;64125.0
Jan 22, 2024 5:00 PM;Jan 22, 2024 6:00 PM;65062.5;65925.0
Jan 22, 2024 6:00 PM;Jan 22, 2024 7:00 PM;69250.0;70212.5
Jan 22, 2024 7:00 PM;Jan 22, 2024 8:00 PM;70687.5;71750.0
Jan 22, 2024 8:00 PM;Jan 22, 2024 9:00 PM;67125.0;68300.0
Jan 22, 2024 9:00 PM;Jan 22, 2024 10:00 PM;63487.5;64850.0
Jan 22, 2024 10:00 PM;Jan 22, 2024 11:00 PM;62350.0;63825.0
Jan 22, 2024 11:00 PM;Jan 23, 2024 12:00 AM;63087.5;64637.5
Jan 23, 2024 12:00 AM;Jan 23, 2024 1:00 AM;59487.5;61662.5
Jan 23, 2024 1:00 AM;Jan 23, 2024 2:00 AM;57587.5;59525.0
Jan 23, 2024 2:00 AM;Jan 23, 2024 3:00 AM;57462.5;59225.0
Jan 23, 2024 3:00 AM;Jan 23, 2024 4:00 AM;54900.0;56862.5
Jan 23, 2024 4:00 AM;Jan 23, 2024 5:00 AM;53500.0;55512.5
Jan 23, 2024 5:00 AM;Jan 23, 2024 6:00 AM;55012.5;57275.0
Jan 23, 2024 6:00 AM;Jan 23, 2024 7:00 AM;60125.0;62000.0
Jan 23, 2024 7:00 AM;Jan 23, 2024 8:00 AM;65400.0;67787.5
Jan 23, 2024 8:00 AM;Jan 23, 2024 9:00 AM;67775.0;70425.0
Jan 23, 2024 9:00 AM;Jan 23, 2024 10:00 AM;67675.0;70787.5
Jan 23, 2024 10:00 AM;Jan 23, 2024 11:00 AM;67650.0;70762.5
Jan 23, 2024 11:00 AM;Jan 23, 2024 12:00 PM;66775.0;70250.0
Jan 23, 2024 12:00 PM;Jan 23, 2024 1:00 PM;65700.0;69187.5
Jan 23, 2024 1:00 PM;Jan 23, 2024 2:00 PM;63737.5;66475.0
Jan 23, 2024 2:00 PM;Jan 23, 2024 3:00 PM;62775.0;65650.0
Jan 23, 2024 3:00 PM;Jan 23, 2024 4:00 PM;61162.5;64412.5
Jan 23, 2024 4:00 PM;Jan 23, 2024 5:00 PM;60237.5;62962.5
Jan 23, 2024 5:00 PM;Jan 23, 2024 6:00 PM;61775.0;64087.5
Jan 23, 2024 6:00 PM;Jan 23, 2024 7:00 PM;65962.5;67975.0
Jan 23, 2024 7:00 PM;Jan 23, 2024 8:00 PM;67512.5;69150.0
Jan 23, 2024 8:00 PM;Jan 23, 2024 9:00 PM;64512.5;65662.5
Jan 23, 2024 9:00 PM;Jan 23, 2024 10:00 PM;60862.5;61600.0
Jan 23, 2024 10:00 PM;Jan 23, 2024 11:00 PM;59637.5;59887.5
Jan 23, 2024 11:00 PM;Jan 24, 2024 12:00 AM;60687.5;60725.0
Jan 24, 2024 12:00 AM;Jan 24, 2024 1:00 AM;56212.5;56662.5
Jan 24, 2024 1:00 AM;Jan 24, 2024 2:00 AM;53900.0;54550.0
Jan 24, 2024 2:00 AM;Jan 24, 2024 3:00 AM;53262.5;54087.5
Jan 24, 2024 3:00 AM;Jan 24, 2024 4:00 AM;50812.5;51400.0
Jan 24, 2024 4:00 AM;Jan 24, 2024 5:00 AM;49350.0;49825.0
Jan 24, 2024 5:00 AM;Jan 24, 2024 6:00 AM;50987.5;51700.0
Jan 24, 2024 6:00 AM;Jan 24, 2024 7:00 AM;55475.0;55937.5
Jan 24, 2024 7:00 AM;Jan 24, 2024 8:00 AM;60200.0;60687.5
Jan 24, 2024 8:00 AM;Jan 24, 2024 9:00 AM;62625.0;63812.5
Jan 24, 2024 9:00 AM;Jan 24, 2024 10:00 AM;63087.5;64425.0
Jan 24, 2024 10:00 AM;Jan 24, 2024 11:00 AM;62825.0;64425.0
Jan 24, 2024 11:00 AM;Jan 24, 2024 12:00 PM;62562.5;64037.5
Jan 24, 2024 12:00 PM;Jan 24, 2024 1:00 PM;61312.5;63700.0
Jan 24, 2024 1:00 PM;Jan 24, 2024 2:00 PM;59237.5;61362.5
Jan 24, 2024 2:00 PM;Jan 24, 2024 3:00 PM;58712.5;60637.5
Jan 24, 2024 3:00 PM;Jan 24, 2024 4:00 PM;57650.0;59375.0
Jan 24, 2024 4:00 PM;Jan 24, 2024 5:00 PM;55962.5;57512.5
Jan 24, 2024 5:00 PM;Jan 24, 2024 6:00 PM;57000.0;58675.0
Jan 24, 2024 6:00 PM;Jan 24, 2024 7:00 PM;61375.0;63250.0
Jan 24, 2024 7:00 PM;Jan 24, 2024 8:00 PM;62637.5;64575.0
Jan 24, 2024 8:00 PM;Jan 24, 2024 9:00 PM;59775.0;61600.0
Jan 24, 2024 9:00 PM;Jan 24, 2024 10:00 PM;56737.5;58425.0
Jan 24, 2024 10:00 PM;Jan 24, 2024 11:00 PM;56775.0;58362.5
Jan 24, 2024 11:00 PM;Jan 25, 2024 12:00 AM;57275.0;58675.0
Jan 25, 2024 12:00 AM;Jan 25, 2024 1:00 AM;53687.5;54412.5
Jan 25, 2024 1:00 AM;Jan 25, 2024 2:00 AM;51775.0;52862.5
Jan 25, 2024 2:00 AM;Jan 25, 2024 3:00 AM;51112.5;52162.5
Jan 25, 2024 3:00 AM;Jan 25, 2024 4:00 AM;49112.5;49800.0
Jan 25, 2024 4:00 AM;Jan 25, 2024 5:00 AM;48075.0;48525.0
Jan 25, 2024 5:00 AM;Jan 25, 2024 6:00 AM;49650.0;50050.0
Jan 25, 2024 6:00 AM;Jan 25, 2024 7:00 AM;54587.5;54637.5
Jan 25, 2024 7:00 AM;Jan 25, 2024 8:00 AM;59975.0;59600.0
Jan 25, 2024 8:00 AM;Jan 25, 2024 9:00 AM;62425.0;62175.0
Jan 25, 2024 9:00 AM;Jan 25, 2024 10:00 AM;62575.0;62937.5
Jan 25, 2024 10:00 AM;Jan 25, 2024 11:00 AM;62200.0;62812.5
Jan 25, 2024 11:00 AM;Jan 25, 2024 12:00 PM;61637.5;62175.0
Jan 25, 2024 12:00 PM;Jan 25, 2024 1:00 PM;60412.5;60762.5
Jan 25, 2024 1:00 PM;Jan 25, 2024 2:00 PM;58175.0;57837.5
Jan 25, 2024 2:00 PM;Jan 25, 2024 3:00 PM;57687.5;57275.0
Jan 25, 2024 3:00 PM;Jan 25, 2024 4:00 PM;56475.0;56500.0
Jan 25, 2024 4:00 PM;Jan 25, 2024 5:00 PM;54762.5;55775.0
Jan 25, 2024 5:00 PM;Jan 25, 2024 6:00 PM;55925.0;57487.5
Jan 25, 2024 6:00 PM;Jan 25, 2024 7:00 PM;60537.5;61575.0
Jan 25, 2024 7:00 PM;Jan 25, 2024 8:00 PM;62150.0;62712.5
Jan 25, 2024 8:00 PM;Jan 25, 2024 9:00 PM;58887.5;59550.0
Jan 25, 2024 9:00 PM;Jan 25, 2024 10:00 PM;56225.0;57000.0
Jan 25, 2024 10:00 PM;Jan 25, 2024 11:00 PM;55550.0;56462.5
Jan 25, 2024 11:00 PM;Jan 26, 2024 12:00 AM;56587.5;57537.5
Jan 26, 2024 12:00 AM;Jan 26, 2024 1:00 AM;53175.0;53925.0
Jan 26, 2024 1:00 AM;Jan 26, 2024 2:00 AM;51075.0;52062.5
Jan 26, 2024 2:00 AM;Jan 26, 2024 3:00 AM;50550.0;51387.5
Jan 26, 2024 3:00 AM;Jan 26, 2024 4:00 AM;48162.5;49225.0
Jan 26, 2024 4:00 AM;Jan 26, 2024 5:00 AM;47125.0;48375.0
Jan 26, 2024 5:00 AM;Jan 26, 2024 6:00 AM;49100.0;49925.0
Jan 26, 2024 6:00 AM;Jan 26, 2024 7:00 AM;53262.5;54400.0
Jan 26, 2024 7:00 AM;Jan 26, 2024 8:00 AM;58250.0;60100.0
Jan 26, 2024 8:00 AM;Jan 26, 2024 9:00 AM;60837.5;62725.0
Jan 26, 2024 9:00 AM;Jan 26, 2024 10:00 AM;61087.5;63400.0
Jan 26, 2024 10:00 AM;Jan 26, 2024 11:00 AM;60987.5;63212.5
Jan 26, 2024 11:00 AM;Jan 26, 2024 12:00 PM;60462.5;62650.0
Jan 26, 2024 12:00 PM;Jan 26, 2024 1:00 PM;59500.0;61262.5
Jan 26, 2024 1:00 PM;Jan 26, 2024 2:00 PM;57375.0;58712.5
Jan 26, 2024 2:00 PM;Jan 26, 2024 3:00 PM;57100.0;58012.5
Jan 26, 2024 3:00 PM;Jan 26, 2024 4:00 PM;56325.0;56987.5
Jan 26, 2024 4:00 PM;Jan 26, 2024 5:00 PM;54100.0;55537.5
Jan 26, 2024 5:00 PM;Jan 26, 2024 6:00 PM;55812.5;57225.0
Jan 26, 2024 6:00 PM;Jan 26, 2024 7:00 PM;60275.0;61425.0
Jan 26, 2024 7:00 PM;Jan 26, 2024 8:00 PM;60825.0;62187.5
Jan 26, 2024 8:00 PM;Jan 26, 2024 9:00 PM;58662.5;60125.0
Jan 26, 2024 9:00 PM;Jan 26, 2024 10:00 PM;56237.5;57812.5
Jan 26, 2024 10:00 PM;Jan 26, 2024 11:00 PM;55962.5;57675.0
Jan 26, 2024 11:00 PM;Jan 27, 2024 12:00 AM;57737.5;59050.0
Jan 27, 2024 12:00 AM;Jan 27, 2024 1:00 AM;56112.5;54525.0
Jan 27, 2024 1:00 AM;Jan 27, 2024 2:00 AM;54175.0;52625.0
Jan 27, 2024 2:00 AM;Jan 27, 2024 3:00 AM;53500.0;51737.5
Jan 27, 2024 3:00 AM;Jan 27, 2024 4:00 AM;51325.0;49562.5
Jan 27, 2024 4:00 AM;Jan 27, 2024 5:00 AM;50012.5;48700.0
Jan 27, 2024 5:00 AM;Jan 27, 2024 6:00 AM;50312.5;49350.0
Jan 27, 2024 6:00 AM;Jan 27, 2024 7:00 AM;52362.5;51287.5
Jan 27, 2024 7:00 AM;Jan 27, 2024 8:00 AM;54800.0;53687.5
Jan 27, 2024 8:00 AM;Jan 27, 2024 9:00 AM;57487.5;56175.0
Jan 27, 2024 9:00 AM;Jan 27, 2024 10:00 AM;59200.0;58437.5
